AssociatedGeneName EnsemblGeneID h2.Thyroid se.Thyroid ensid
NFU1 ENSG00000169599.8 0.021938 0.035848 ENSG00000169599
SLC38A11 ENSG00000169507.5 0.331528 0.084415 ENSG00000169507
TM2D2 ENSG00000169490.12 0.042884 0.057624 ENSG00000169490
PTPN9 ENSG00000169410.5 0.019231 0.03276 ENSG00000169410
ARL13B ENSG00000169379.11 0.051347 0.046104 ENSG00000169379
SIN3A ENSG00000169375.11 0.086512 0.053206 ENSG00000169375
P2RY12 ENSG00000169313.9 0.028363 0.03315 ENSG00000169313
SH3TC2 ENSG00000169247.7 0.010614 0.033719 ENSG00000169247
LMAN2 ENSG00000169223.10 0.046281 0.048208 ENSG00000169223
TBC1D10B ENSG00000169221.9 0.072243 0.063339 ENSG00000169221
RP11-231C14.4 ENSG00000169203.12 0.049175 0.046307 ENSG00000169203
CCDC126 ENSG00000169193.7 0.051894 0.057429 ENSG00000169193
GSG1L ENSG00000169181.8 0.041124 0.050164 ENSG00000169181
ARMC4 ENSG00000169126.11 0.095082 0.063348 ENSG00000169126
HSPBAP1 ENSG00000169087.6 0.101917 0.063771 ENSG00000169087
UPF3A ENSG00000169062.10 0.215641 0.080275 ENSG00000169062
HNRNPH1 ENSG00000169045.13 0.059492 0.044803 ENSG00000169045
COMMD8 ENSG00000169019.9 0.01122 0.038973 ENSG00000169019
CTRB2 ENSG00000168928.8 0.024037 0.041913 ENSG00000168928
CTRB1 ENSG00000168925.6 0.032966 0.045072 ENSG00000168925
RNF181 ENSG00000168894.5 0.054807 0.053043 ENSG00000168894
FSTL5 ENSG00000168843.9 0.157535 0.073072 ENSG00000168843
HTR1E ENSG00000168830.5 0.024448 0.03917 ENSG00000168830
STX18 ENSG00000168818.5 0.141142 0.077979 ENSG00000168818
TSPAN5 ENSG00000168785.3 0.055565 0.055097 ENSG00000168785
CA7 ENSG00000168748.9 0.029132 0.045367 ENSG00000168748
LRP1B ENSG00000168702.12 0.018387 0.057847 ENSG00000168702
DPCR1 ENSG00000168631.7 0.02208 0.043105 ENSG00000168631
SNRNP48 ENSG00000168566.11 0.059982 0.049929 ENSG00000168566
CDKN2AIP ENSG00000168564.5 0.035062 0.049614 ENSG00000168564
FNTA ENSG00000168522.8 0.048152 0.056053 ENSG00000168522
BMP1 ENSG00000168487.13 0.02712 0.057933 ENSG00000168487
SFTPC ENSG00000168484.8 0.03059 0.057881 ENSG00000168484
CDC40 ENSG00000168438.9 0.032664 0.040601 ENSG00000168438
DEGS2 ENSG00000168350.6 0.086754 0.056141 ENSG00000168350
XIRP1 ENSG00000168334.8 0.134239 0.070998 ENSG00000168334
C8orf22 ENSG00000168333.9 0.020757 0.0408 ENSG00000168333
MOBP ENSG00000168314.13 0.020901 0.033528 ENSG00000168314
MGAT2 ENSG00000168282.4 0.047347 0.047607 ENSG00000168282
COA6 ENSG00000168275.10 0.091963 0.071835 ENSG00000168275
ZCCHC4 ENSG00000168228.10 0.025161 0.047475 ENSG00000168228
RBPJ ENSG00000168214.16 0.04593 0.058387 ENSG00000168214
FAM83B ENSG00000168143.8 0.072491 0.046773 ENSG00000168143
KIAA1586 ENSG00000168116.9 0.022906 0.034581 ENSG00000168116
SCARA5 ENSG00000168079.12 0.016745 0.03845 ENSG00000168079
PBK ENSG00000168078.5 0.062175 0.06253 ENSG00000168078
C11orf85 ENSG00000168070.7 0.129975 0.068125 ENSG00000168070
SDHAF2 ENSG00000167985.2 0.025788 0.047751 ENSG00000167985
ZNF597 ENSG00000167981.4 0.029013 0.033395 ENSG00000167981
ABCA3 ENSG00000167972.9 0.015395 0.02663 ENSG00000167972
CASKIN1 ENSG00000167971.14 0.010295 0.021495 ENSG00000167971
SOST ENSG00000167941.2 0.06486 0.0544 ENSG00000167941
TMC8 ENSG00000167895.10 0.015405 0.059754 ENSG00000167895
SRP68 ENSG00000167881.10 0.059976 0.063322 ENSG00000167881
ICT1 ENSG00000167862.5 0.037488 0.050869 ENSG00000167862
ZNF232 ENSG00000167840.9 0.02435 0.04112 ENSG00000167840
SOAT2 ENSG00000167780.7 0.08598 0.062769 ENSG00000167780
CD320 ENSG00000167775.6 0.031083 0.048764 ENSG00000167775
KLK1 ENSG00000167748.6 0.318709 0.091934 ENSG00000167748
WDR81 ENSG00000167716.14 0.029624 0.041701 ENSG00000167716
GPT ENSG00000167701.9 0.027 0.035494 ENSG00000167701
ZNF444 ENSG00000167685.10 0.107468 0.082833 ENSG00000167685
PLIN4 ENSG00000167676.3 0.127829 0.069294 ENSG00000167676
LY6D ENSG00000167656.4 0.019485 0.044018 ENSG00000167656
ATCAY ENSG00000167654.13 0.100785 0.080851 ENSG00000167654
SPINT2 ENSG00000167642.8 0.01902 0.040909 ENSG00000167642
TMC4 ENSG00000167608.7 0.280578 0.100338 ENSG00000167608
ZNF701 ENSG00000167562.7 0.146002 0.087979 ENSG00000167562
ZNF610 ENSG00000167554.10 0.027014 0.05614 ENSG00000167554
LALBA ENSG00000167531.2 0.045007 0.045434 ENSG00000167531
SPATA33 ENSG00000167523.9 0.040793 0.035715 ENSG00000167523
MVD ENSG00000167508.6 0.011312 0.048161 ENSG00000167508
CA4 ENSG00000167434.5 0.034217 0.033214 ENSG00000167434
VKORC1 ENSG00000167397.10 0.043059 0.044681 ENSG00000167397
PRRT2 ENSG00000167371.12 0.024402 0.034228 ENSG00000167371
TRIM68 ENSG00000167333.8 0.027975 0.046531 ENSG00000167333
MYO5B ENSG00000167306.14 0.061559 0.064898 ENSG00000167306
ENTHD2 ENSG00000167302.5 0.040804 0.063434 ENSG00000167302
DUS2L ENSG00000167264.13 0.014781 0.026724 ENSG00000167264
CDK12 ENSG00000167258.9 0.03162 0.041653 ENSG00000167258
LOXHD1 ENSG00000167210.12 0.145388 0.079725 ENSG00000167210
PRR15L ENSG00000167183.2 0.117013 0.059344 ENSG00000167183
PRRX2 ENSG00000167157.9 0.039057 0.049432 ENSG00000167157
CERCAM ENSG00000167123.14 0.16265 0.065395 ENSG00000167123
ACSF2 ENSG00000167107.8 0.047213 0.067228 ENSG00000167107
PIP5KL1 ENSG00000167103.7 0.073224 0.072968 ENSG00000167103
SGSM1 ENSG00000167037.14 0.048619 0.053619 ENSG00000167037
NKX3-1 ENSG00000167034.9 0.036524 0.05231 ENSG00000167034
C15orf43 ENSG00000167014.6 0.026572 0.042263 ENSG00000167014
EVA1C ENSG00000166979.8 0.121742 0.065291 ENSG00000166979
MS4A8 ENSG00000166959.3 0.059807 0.056285 ENSG00000166959
NYAP1 ENSG00000166924.4 0.011528 0.027653 ENSG00000166924
SCG5 ENSG00000166922.4 0.014653 0.035831 ENSG00000166922
VPS39 ENSG00000166887.11 0.032021 0.034795 ENSG00000166887
NAB2 ENSG00000166886.8 0.038868 0.063886 ENSG00000166886
MYO1A ENSG00000166866.8 0.059216 0.0609 ENSG00000166866
CACNG2 ENSG00000166862.6 0.022371 0.058634 ENSG00000166862
NAV2 ENSG00000166833.15 0.036687 0.050558 ENSG00000166833
PLIN1 ENSG00000166819.7 0.014578 0.026693 ENSG00000166819
LDHD ENSG00000166816.9 0.035396 0.05155 ENSG00000166816
LDHAL6A ENSG00000166800.5 0.041368 0.057243 ENSG00000166800
PPIB ENSG00000166794.4 0.030651 0.050552 ENSG00000166794
SLFN5 ENSG00000166750.5 0.026152 0.039071 ENSG00000166750
TMPRSS5 ENSG00000166682.6 0.096278 0.07378 ENSG00000166682
SERPINB12 ENSG00000166634.2 0.072966 0.066068 ENSG00000166634
CENPV ENSG00000166582.5 0.032621 0.047116 ENSG00000166582
NDEL1 ENSG00000166579.11 0.014161 0.041673 ENSG00000166579
TMED3 ENSG00000166557.8 0.072144 0.067247 ENSG00000166557
PRTG ENSG00000166450.8 0.208461 0.080158 ENSG00000166450
USP54 ENSG00000166348.13 0.058639 0.047435 ENSG00000166348
MSS51 ENSG00000166343.5 0.011618 0.024539 ENSG00000166343
CUL5 ENSG00000166266.9 0.025781 0.056632 ENSG00000166266
FAM227B ENSG00000166262.11 0.036631 0.048464 ENSG00000166262
COX11 ENSG00000166260.6 0.079042 0.061821 ENSG00000166260
FRS2 ENSG00000166225.4 0.05598 0.056131 ENSG00000166225
TBATA ENSG00000166220.8 0.033407 0.066936 ENSG00000166220
SPIC ENSG00000166211.6 0.043589 0.05817 ENSG00000166211
DPCD ENSG00000166171.8 0.183158 0.081013 ENSG00000166171
POLL ENSG00000166169.12 0.064473 0.061368 ENSG00000166169
LRTM2 ENSG00000166159.6 0.011177 0.056278 ENSG00000166159
TPTE ENSG00000166157.12 0.049956 0.05359 ENSG00000166157
RPUSD2 ENSG00000166133.13 0.025164 0.042198 ENSG00000166133
RAB8B ENSG00000166128.8 0.136346 0.072831 ENSG00000166128
AMN ENSG00000166126.6 0.225853 0.09239 ENSG00000166126
GPT2 ENSG00000166123.9 0.010056 0.018633 ENSG00000166123
SPATA19 ENSG00000166118.3 0.027363 0.066277 ENSG00000166118
ADAMTS15 ENSG00000166106.2 0.063414 0.064221 ENSG00000166106
GPR176 ENSG00000166073.4 0.037793 0.048618 ENSG00000166073
R3HCC1L ENSG00000166024.9 0.042846 0.064019 ENSG00000166024
SMCO4 ENSG00000166002.2 0.059647 0.075725 ENSG00000166002
C1QL3 ENSG00000165985.8 0.08097 0.056747 ENSG00000165985
BTNL9 ENSG00000165810.12 0.087468 0.064134 ENSG00000165810
TSC1 ENSG00000165699.9 0.010926 0.027174 ENSG00000165699
PRPF18 ENSG00000165630.9 0.07186 0.065469 ENSG00000165630
BEND7 ENSG00000165626.12 0.027506 0.05418 ENSG00000165626
CDX2 ENSG00000165556.9 0.08633 0.060691 ENSG00000165556
NGB ENSG00000165553.4 0.014422 0.043627 ENSG00000165553
TMEM63C ENSG00000165548.6 0.023077 0.044924 ENSG00000165548
KLHDC2 ENSG00000165516.6 0.024267 0.039867 ENSG00000165516
ZNF22 ENSG00000165512.4 0.043868 0.044313 ENSG00000165512
LRR1 ENSG00000165501.12 0.086674 0.053232 ENSG00000165501
INPPL1 ENSG00000165458.9 0.042254 0.060439 ENSG00000165458
FOLR2 ENSG00000165457.9 0.062484 0.069405 ENSG00000165457
GTF2A1 ENSG00000165417.7 0.01831 0.03553 ENSG00000165417
MARCH8 ENSG00000165406.11 0.0473 0.042174 ENSG00000165406
WRN ENSG00000165392.5 0.099851 0.073365 ENSG00000165392
SPTSSA ENSG00000165389.6 0.018 0.045856 ENSG00000165389
ZNF488 ENSG00000165388.8 0.045949 0.042228 ENSG00000165388
NOL6 ENSG00000165271.12 0.061735 0.05133 ENSG00000165271
AQP7 ENSG00000165269.8 0.071501 0.056255 ENSG00000165269
NDUFB6 ENSG00000165264.6 0.065711 0.048862 ENSG00000165264
CLDN3 ENSG00000165215.5 0.029759 0.03723 ENSG00000165215
STRBP ENSG00000165209.14 0.03976 0.05384 ENSG00000165209
RNF183 ENSG00000165188.9 0.061972 0.069541 ENSG00000165188
TMEM246 ENSG00000165152.4 0.087255 0.073809 ENSG00000165152
C7orf34 ENSG00000165131.6 0.023386 0.043998 ENSG00000165131
C9orf64 ENSG00000165118.10 0.010458 0.048673 ENSG00000165118
C8orf34 ENSG00000165084.11 0.055024 0.057046 ENSG00000165084
MAMDC2 ENSG00000165072.9 0.046797 0.058519 ENSG00000165072
ZMAT4 ENSG00000165061.10 0.047602 0.048 ENSG00000165061
RPP25L ENSG00000164967.5 0.027919 0.036786 ENSG00000164967
KIAA0196 ENSG00000164961.11 0.062972 0.048218 ENSG00000164961
GEM ENSG00000164949.3 0.110231 0.06443 ENSG00000164949
CTHRC1 ENSG00000164932.8 0.017272 0.042729 ENSG00000164932
BAALC ENSG00000164929.12 0.045274 0.050596 ENSG00000164929
YWHAZ ENSG00000164924.13 0.021982 0.048501 ENSG00000164924
ALDH7A1 ENSG00000164904.11 0.052214 0.047592 ENSG00000164904
FASTK ENSG00000164896.15 0.018651 0.04628 ENSG00000164896
SLC4A2 ENSG00000164889.8 0.01602 0.045233 ENSG00000164889
KCNV1 ENSG00000164794.4 0.01606 0.029828 ENSG00000164794
SBSPON ENSG00000164764.10 0.015861 0.035344 ENSG00000164764
TNFRSF11B ENSG00000164761.4 0.066058 0.049239 ENSG00000164761
CTSB ENSG00000164733.16 0.066463 0.058964 ENSG00000164733
SLC13A4 ENSG00000164707.10 0.024214 0.050354 ENSG00000164707
SLC29A4 ENSG00000164638.5 0.044348 0.038226 ENSG00000164638
PTTG1 ENSG00000164611.8 0.111095 0.063384 ENSG00000164611
NEUROD6 ENSG00000164600.4 0.022577 0.035449 ENSG00000164600
RPS14 ENSG00000164587.7 0.03649 0.059986 ENSG00000164587
GALNT10 ENSG00000164574.11 0.042961 0.049842 ENSG00000164574
TRA2A ENSG00000164548.6 0.044976 0.044507 ENSG00000164548
KIAA0895 ENSG00000164542.8 0.032258 0.032207 ENSG00000164542
FAM26D ENSG00000164451.9 0.087651 0.05764 ENSG00000164451
GDF9 ENSG00000164404.4 0.016276 0.043024 ENSG00000164404
ACSL6 ENSG00000164398.8 0.011105 0.025255 ENSG00000164398
C6orf195 ENSG00000164385.5 0.027274 0.045851 ENSG00000164385
UBLCP1 ENSG00000164332.6 0.05338 0.054439 ENSG00000164332
RICTOR ENSG00000164327.8 0.024018 0.042548 ENSG00000164327
ERAP1 ENSG00000164307.8 0.046054 0.044509 ENSG00000164307
GPX8 ENSG00000164294.9 0.060084 0.056221 ENSG00000164294
ARSK ENSG00000164291.12 0.012658 0.033949 ENSG00000164291
HTR4 ENSG00000164270.13 0.025302 0.051944 ENSG00000164270
PRRC1 ENSG00000164244.16 0.024392 0.050231 ENSG00000164244
CCDC112 ENSG00000164221.8 0.011057 0.038401 ENSG00000164221
F2RL2 ENSG00000164220.6 0.034052 0.049811 ENSG00000164220
SLC25A46 ENSG00000164209.12 0.037983 0.046953 ENSG00000164209
GPR98 ENSG00000164199.11 0.072024 0.059693 ENSG00000164199
RANBP3L ENSG00000164188.4 0.045771 0.053501 ENSG00000164188
LMBRD2 ENSG00000164187.6 0.017791 0.052903 ENSG00000164187
ANAPC10 ENSG00000164162.8 0.016979 0.035305 ENSG00000164162
ANXA5 ENSG00000164111.10 0.018213 0.043441 ENSG00000164111
SCRG1 ENSG00000164106.2 0.051356 0.049985 ENSG00000164106
NDST3 ENSG00000164100.7 0.062977 0.0486 ENSG00000164100
ETNPPL ENSG00000164089.4 0.043367 0.038132 ENSG00000164089
MON1A ENSG00000164077.9 0.017814 0.027123 ENSG00000164077
INTU ENSG00000164066.7 0.044224 0.044445 ENSG00000164066
APEH ENSG00000164062.8 0.018343 0.028203 ENSG00000164062
SHISA5 ENSG00000164054.11 0.027242 0.033783 ENSG00000164054
PGRMC2 ENSG00000164040.12 0.024509 0.038978 ENSG00000164040
EMCN ENSG00000164035.5 0.054202 0.060661 ENSG00000164035
METAP1 ENSG00000164024.7 0.095712 0.061414 ENSG00000164024
EXO5 ENSG00000164002.7 0.030594 0.036316 ENSG00000164002
SLBP ENSG00000163950.8 0.010114 0.035049 ENSG00000163950
ARHGEF3 ENSG00000163947.7 0.026804 0.043196 ENSG00000163947
PRKCD ENSG00000163932.9 0.035943 0.038138 ENSG00000163932
SENP2 ENSG00000163904.8 0.039593 0.059183 ENSG00000163904
CAMK2N2 ENSG00000163888.3 0.082165 0.070252 ENSG00000163888
DNALI1 ENSG00000163879.9 0.011489 0.025054 ENSG00000163879
SMIM12 ENSG00000163866.8 0.012004 0.030734 ENSG00000163866
LRRC2 ENSG00000163827.8 0.115099 0.065078 ENSG00000163827
RTP3 ENSG00000163825.3 0.011432 0.029824 ENSG00000163825
FYCO1 ENSG00000163820.10 0.124681 0.061814 ENSG00000163820
SLC6A20 ENSG00000163817.11 0.169895 0.076021 ENSG00000163817
CLEC3B ENSG00000163815.5 0.031517 0.038729 ENSG00000163815
CDCP1 ENSG00000163814.3 0.055206 0.051455 ENSG00000163814
UCN ENSG00000163794.6 0.025222 0.050618 ENSG00000163794
DNAJC5G ENSG00000163793.8 0.024075 0.042951 ENSG00000163793
TCF23 ENSG00000163792.5 0.018521 0.050504 ENSG00000163792
SNRK ENSG00000163788.9 0.024768 0.04531 ENSG00000163788
RYK ENSG00000163785.8 0.012393 0.043178 ENSG00000163785
TM4SF18 ENSG00000163762.2 0.020687 0.048023 ENSG00000163762
HPS3 ENSG00000163755.4 0.015025 0.045562 ENSG00000163755
CPA3 ENSG00000163751.3 0.034439 0.044914 ENSG00000163751
PF4 ENSG00000163737.3 0.033572 0.044333 ENSG00000163737
PPBP ENSG00000163736.3 0.022514 0.039504 ENSG00000163736
CXCL3 ENSG00000163734.4 0.123586 0.07008 ENSG00000163734
RBM47 ENSG00000163694.10 0.072399 0.053005 ENSG00000163694
C3orf67 ENSG00000163689.14 0.020694 0.045511 ENSG00000163689
HESX1 ENSG00000163666.4 0.081646 0.05187 ENSG00000163666
PRICKLE2 ENSG00000163637.7 0.150965 0.076944 ENSG00000163637
SYNPR ENSG00000163630.6 0.061277 0.051933 ENSG00000163630
CADPS ENSG00000163618.13 0.127481 0.074098 ENSG00000163618
CD200R1 ENSG00000163606.6 0.031785 0.039857 ENSG00000163606
EIF5A2 ENSG00000163577.3 0.065277 0.054357 ENSG00000163577
SPTA1 ENSG00000163554.6 0.013432 0.028996 ENSG00000163554
SUCLG1 ENSG00000163541.7 0.109154 0.073026 ENSG00000163541
SSR2 ENSG00000163479.9 0.011168 0.024401 ENSG00000163479
PDCL2 ENSG00000163440.6 0.09692 0.061867 ENSG00000163440
ELF3 ENSG00000163435.11 0.024061 0.046257 ENSG00000163435
FSTL1 ENSG00000163430.5 0.052006 0.047421 ENSG00000163430
EIF4E3 ENSG00000163412.7 0.052414 0.059198 ENSG00000163412
ATP1A1 ENSG00000163399.11 0.033511 0.045476 ENSG00000163399
IGFN1 ENSG00000163395.12 0.067269 0.070761 ENSG00000163395
MRPS18C ENSG00000163319.6 0.018238 0.048651 ENSG00000163319
HELQ ENSG00000163312.6 0.097154 0.068499 ENSG00000163312
SMCP ENSG00000163206.5 0.023148 0.035046 ENSG00000163206
LCE3D ENSG00000163202.4 0.022429 0.037177 ENSG00000163202
CDC42EP3 ENSG00000163171.6 0.047124 0.050587 ENSG00000163171
BOLA3 ENSG00000163170.7 0.034203 0.059917 ENSG00000163170
SMARCAD1 ENSG00000163104.13 0.052244 0.053055 ENSG00000163104
BIRC8 ENSG00000163098.3 0.011969 0.060001 ENSG00000163098
BBS5 ENSG00000163093.7 0.049107 0.056084 ENSG00000163093
SGPP2 ENSG00000163082.9 0.0562 0.045964 ENSG00000163082
NOSTRIN ENSG00000163072.10 0.047412 0.061347 ENSG00000163072
EN1 ENSG00000163064.6 0.043005 0.046034 ENSG00000163064
ANKRD30BL ENSG00000163046.11 0.101781 0.064541 ENSG00000163046
CAPN13 ENSG00000162949.12 0.020013 0.034278 ENSG00000162949
C1orf145 ENSG00000162913.9 0.066442 0.046656 ENSG00000162913
IL24 ENSG00000162892.11 0.046635 0.050897 ENSG00000162892
SLC9C2 ENSG00000162753.9 0.137287 0.065363 ENSG00000162753
SLAMF6 ENSG00000162739.9 0.030458 0.041839 ENSG00000162739
VANGL2 ENSG00000162738.5 0.028701 0.041436 ENSG00000162738
DDR2 ENSG00000162733.11 0.03571 0.055879 ENSG00000162733
TRIM58 ENSG00000162722.8 0.033267 0.040139 ENSG00000162722
CADM3 ENSG00000162706.8 0.014628 0.025713 ENSG00000162706
AGL ENSG00000162688.11 0.17565 0.076212 ENSG00000162688
KCNT2 ENSG00000162687.11 0.01627 0.02905 ENSG00000162687
NTNG1 ENSG00000162631.14 0.131061 0.067252 ENSG00000162631
TM2D1 ENSG00000162604.8 0.014315 0.044878 ENSG00000162604
CCDC27 ENSG00000162592.4 0.016202 0.038123 ENSG00000162592
MEGF6 ENSG00000162591.11 0.011984 0.036081 ENSG00000162591
MXRA8 ENSG00000162576.11 0.011115 0.03263 ENSG00000162576
SCNN1D ENSG00000162572.15 0.039989 0.041088 ENSG00000162572
WNT4 ENSG00000162552.10 0.058419 0.051963 ENSG00000162552
TSSK3 ENSG00000162526.6 0.012319 0.033998 ENSG00000162526
LAPTM5 ENSG00000162511.7 0.021991 0.034443 ENSG00000162511
DRAXIN ENSG00000162490.6 0.055357 0.057882 ENSG00000162490
LZIC ENSG00000162441.7 0.030159 0.048773 ENSG00000162441
CTRC ENSG00000162438.7 0.04961 0.054422 ENSG00000162438
C1orf177 ENSG00000162398.7 0.049326 0.060847 ENSG00000162398
FAM151A ENSG00000162391.7 0.029666 0.052775 ENSG00000162391
ACOT11 ENSG00000162390.13 0.08588 0.068858 ENSG00000162390
MAGOH ENSG00000162385.6 0.04862 0.047585 ENSG00000162385
SELRC1 ENSG00000162377.4 0.034508 0.0435 ENSG00000162377
CMPK1 ENSG00000162368.9 0.030402 0.047125 ENSG00000162368
RPL29 ENSG00000162244.6 0.037574 0.038488 ENSG00000162244
PAQR4 ENSG00000162073.9 0.018379 0.033613 ENSG00000162073
HS3ST6 ENSG00000162040.5 0.029249 0.039131 ENSG00000162040
CCDC78 ENSG00000162004.12 0.034903 0.041924 ENSG00000162004
KRT82 ENSG00000161850.2 0.144477 0.073627 ENSG00000161850
JOSD2 ENSG00000161677.7 0.028987 0.051258 ENSG00000161677
MPP3 ENSG00000161647.14 0.199331 0.072591 ENSG00000161647
DCD ENSG00000161634.7 0.083343 0.065809 ENSG00000161634
LYZL6 ENSG00000161572.6 0.051517 0.046292 ENSG00000161572
CYGB ENSG00000161544.5 0.011815 0.045075 ENSG00000161544
PGAP3 ENSG00000161395.8 0.098851 0.056267 ENSG00000161395
DMKN ENSG00000161249.16 0.018403 0.052549 ENSG00000161249
FBXO27 ENSG00000161243.4 0.034543 0.055362 ENSG00000161243
PCYT1A ENSG00000161217.7 0.035782 0.064112 ENSG00000161217
CPSF4 ENSG00000160917.10 0.014768 0.025904 ENSG00000160917
LY6K ENSG00000160886.9 0.04867 0.05086 ENSG00000160886
CYP11B1 ENSG00000160882.7 0.014912 0.047333 ENSG00000160882
SLC25A44 ENSG00000160785.9 0.0205 0.0345 ENSG00000160785
ADAR ENSG00000160710.11 0.072118 0.053748 ENSG00000160710
FLAD1 ENSG00000160688.14 0.016022 0.038213 ENSG00000160688
CHTOP ENSG00000160679.8 0.021478 0.035708 ENSG00000160679
PPAPDC3 ENSG00000160539.4 0.018654 0.066457 ENSG00000160539
ST6GALNAC6 ENSG00000160408.10 0.069826 0.073835 ENSG00000160408
ZNF714 ENSG00000160352.11 0.015215 0.045358 ENSG00000160352
PCNT ENSG00000160299.12 0.028077 0.05152 ENSG00000160299
FTCD ENSG00000160282.9 0.136762 0.078054 ENSG00000160282
FAM207A ENSG00000160256.8 0.015127 0.056731 ENSG00000160256
LRRC3 ENSG00000160233.6 0.023157 0.044078 ENSG00000160233
RRP1 ENSG00000160214.8 0.068924 0.06604 ENSG00000160214
HSF2BP ENSG00000160207.4 0.048641 0.068934 ENSG00000160207
TMPRSS3 ENSG00000160183.9 0.033997 0.057686 ENSG00000160183
NPR2 ENSG00000159899.10 0.058713 0.050123 ENSG00000159899
CCDC117 ENSG00000159873.5 0.024742 0.035502 ENSG00000159873
LYPD5 ENSG00000159871.10 0.048813 0.051352 ENSG00000159871
CTBP1 ENSG00000159692.11 0.022425 0.056149 ENSG00000159692
CHCHD6 ENSG00000159685.6 0.071048 0.071988 ENSG00000159685
UROC1 ENSG00000159650.4 0.014465 0.047741 ENSG00000159650
PGLYRP3 ENSG00000159527.3 0.014429 0.035563 ENSG00000159527
LCE2B ENSG00000159455.7 0.038837 0.047676 ENSG00000159455
THEM4 ENSG00000159445.8 0.031605 0.039277 ENSG00000159445
IRX6 ENSG00000159387.7 0.065876 0.056832 ENSG00000159387
ADIPOR1 ENSG00000159346.8 0.022005 0.042534 ENSG00000159346
PADI4 ENSG00000159339.9 0.033504 0.051695 ENSG00000159339
ADPGK ENSG00000159322.13 0.049165 0.046354 ENSG00000159322
GOLGA6A ENSG00000159289.6 0.018404 0.033813 ENSG00000159289
CLDN14 ENSG00000159261.6 0.016174 0.045913 ENSG00000159261
PRAC ENSG00000159182.3 0.091719 0.064523 ENSG00000159182
LAD1 ENSG00000159166.9 0.145895 0.072484 ENSG00000159166
IFNAR2 ENSG00000159110.15 0.047397 0.05335 ENSG00000159110
ALG8 ENSG00000159063.8 0.101312 0.070158 ENSG00000159063
MIS18A ENSG00000159055.3 0.017962 0.057485 ENSG00000159055
CDC42SE2 ENSG00000158985.9 0.016081 0.032869 ENSG00000158985
WNT9B ENSG00000158955.6 0.026556 0.035332 ENSG00000158955
APOA2 ENSG00000158874.6 0.061925 0.058778 ENSG00000158874
SLC5A11 ENSG00000158865.8 0.031867 0.042901 ENSG00000158865
FAM160B2 ENSG00000158863.17 0.020631 0.035752 ENSG00000158863
USF1 ENSG00000158773.10 0.067589 0.064227 ENSG00000158773
PKD1L1 ENSG00000158683.3 0.041847 0.046178 ENSG00000158683
PPP1R15B ENSG00000158615.8 0.054353 0.049434 ENSG00000158615
SPATA2 ENSG00000158480.6 0.017541 0.059565 ENSG00000158480
TSPAN33 ENSG00000158457.4 0.099781 0.064976 ENSG00000158457
RNF207 ENSG00000158286.8 0.019949 0.030945 ENSG00000158286
FAM46B ENSG00000158246.7 0.042313 0.044239 ENSG00000158246
CNNM4 ENSG00000158158.7 0.017184 0.028931 ENSG00000158158
XDH ENSG00000158125.5 0.011472 0.027586 ENSG00000158125
GALNT14 ENSG00000158089.10 0.040156 0.046825 ENSG00000158089
DUSP2 ENSG00000158050.4 0.060148 0.050051 ENSG00000158050
WDR66 ENSG00000158023.5 0.057668 0.048915 ENSG00000158023
PAFAH2 ENSG00000158006.9 0.025825 0.034485 ENSG00000158006
AGAP1 ENSG00000157985.12 0.03955 0.058312 ENSG00000157985
GAREML ENSG00000157833.8 0.015332 0.029688 ENSG00000157833
AP3S2 ENSG00000157823.12 0.02128 0.037888 ENSG00000157823
SLC37A3 ENSG00000157800.13 0.214758 0.088009 ENSG00000157800
ACAN ENSG00000157766.11 0.036974 0.041955 ENSG00000157766
SLC34A2 ENSG00000157765.7 0.036484 0.048819 ENSG00000157765
SNX22 ENSG00000157734.9 0.114359 0.071573 ENSG00000157734
ETS2 ENSG00000157557.7 0.142794 0.083517 ENSG00000157557
KCNJ15 ENSG00000157551.12 0.028363 0.051457 ENSG00000157551
FAM81A ENSG00000157470.7 0.256298 0.085626 ENSG00000157470
IL34 ENSG00000157368.6 0.026096 0.039242 ENSG00000157368
MMP14 ENSG00000157227.8 0.13968 0.075006 ENSG00000157227
SMG1 ENSG00000157106.12 0.019473 0.053853 ENSG00000157106
SHCBP1L ENSG00000157060.9 0.081457 0.054605 ENSG00000157060
SEC13 ENSG00000157020.13 0.035619 0.051626 ENSG00000157020
BUB1B ENSG00000156970.8 0.012502 0.039636 ENSG00000156970
VPS8 ENSG00000156931.11 0.021732 0.050004 ENSG00000156931
NSMCE2 ENSG00000156831.3 0.049702 0.066795 ENSG00000156831
ATAD2 ENSG00000156802.8 0.085655 0.074527 ENSG00000156802
TBC1D31 ENSG00000156787.12 0.059525 0.068133 ENSG00000156787
MAPK13 ENSG00000156711.12 0.032888 0.047857 ENSG00000156711
NPTN ENSG00000156642.12 0.026138 0.047555 ENSG00000156642
TYSND1 ENSG00000156521.9 0.093693 0.074864 ENSG00000156521
HK1 ENSG00000156515.16 0.078103 0.069015 ENSG00000156515
UQCRB ENSG00000156467.5 0.015047 0.039975 ENSG00000156467
FGF18 ENSG00000156427.7 0.080008 0.068438 ENSG00000156427
ANKRD9 ENSG00000156381.4 0.028409 0.038703 ENSG00000156381
CXCL13 ENSG00000156234.7 0.050472 0.048005 ENSG00000156234
C15orf26 ENSG00000156206.9 0.064443 0.049031 ENSG00000156206
