AssociatedGeneName EnsemblGeneID h2.Thyroid se.Thyroid ensid
FRMD3 ENSG00000172159.11 0.06208 0.05459 ENSG00000172159
ZNF556 ENSG00000172000.3 0.091627 0.075907 ENSG00000172000
METTL18 ENSG00000171806.7 0.054613 0.045563 ENSG00000171806
KNDC1 ENSG00000171798.13 0.066141 0.048634 ENSG00000171798
VAT1L ENSG00000171724.2 0.124953 0.075309 ENSG00000171724
ZNF274 ENSG00000171606.13 0.085384 0.058052 ENSG00000171606
ZNF584 ENSG00000171574.13 0.057185 0.043045 ENSG00000171574
COL24A1 ENSG00000171502.10 0.066112 0.05907 ENSG00000171502
ZNF561 ENSG00000171469.6 0.109742 0.062153 ENSG00000171469
ZNF581 ENSG00000171425.5 0.053962 0.057356 ENSG00000171425
KRT19 ENSG00000171345.9 0.116406 0.069552 ENSG00000171345
SOSTDC1 ENSG00000171243.7 0.057104 0.05267 ENSG00000171243
SCAND1 ENSG00000171222.6 0.059676 0.057505 ENSG00000171222
CSN3 ENSG00000171209.3 0.081929 0.055985 ENSG00000171209
C9orf16 ENSG00000171159.4 0.054389 0.048604 ENSG00000171159
KCNMB3 ENSG00000171121.12 0.070679 0.067174 ENSG00000171121
INSR ENSG00000171105.9 0.062213 0.064659 ENSG00000171105
RALGAPB ENSG00000170471.10 0.101429 0.079872 ENSG00000170471
KRT86 ENSG00000170442.7 0.149321 0.068517 ENSG00000170442
DCLK2 ENSG00000170390.10 0.080264 0.054115 ENSG00000170390
LRRN2 ENSG00000170382.7 0.174885 0.076495 ENSG00000170382
SEMA3E ENSG00000170381.8 0.066675 0.067841 ENSG00000170381
SLN ENSG00000170290.3 0.140679 0.079838 ENSG00000170290
CRTAP ENSG00000170275.10 0.066976 0.053987 ENSG00000170275
RNF150 ENSG00000170153.5 0.059298 0.058843 ENSG00000170153
FOXD4 ENSG00000170122.4 0.075356 0.062909 ENSG00000170122
FAM153A ENSG00000170074.15 0.06287 0.04948 ENSG00000170074
SF3B5 ENSG00000169976.5 0.062431 0.059061 ENSG00000169976
TOR1AIP2 ENSG00000169905.7 0.088352 0.053798 ENSG00000169905
CHRNA5 ENSG00000169684.9 0.055604 0.054611 ENSG00000169684
SLC38A11 ENSG00000169507.5 0.331528 0.084415 ENSG00000169507
ARL13B ENSG00000169379.11 0.051347 0.046104 ENSG00000169379
SIN3A ENSG00000169375.11 0.086512 0.053206 ENSG00000169375
TBC1D10B ENSG00000169221.9 0.072243 0.063339 ENSG00000169221
CCDC126 ENSG00000169193.7 0.051894 0.057429 ENSG00000169193
ARMC4 ENSG00000169126.11 0.095082 0.063348 ENSG00000169126
HSPBAP1 ENSG00000169087.6 0.101917 0.063771 ENSG00000169087
UPF3A ENSG00000169062.10 0.215641 0.080275 ENSG00000169062
HNRNPH1 ENSG00000169045.13 0.059492 0.044803 ENSG00000169045
RNF181 ENSG00000168894.5 0.054807 0.053043 ENSG00000168894
FSTL5 ENSG00000168843.9 0.157535 0.073072 ENSG00000168843
STX18 ENSG00000168818.5 0.141142 0.077979 ENSG00000168818
TSPAN5 ENSG00000168785.3 0.055565 0.055097 ENSG00000168785
SNRNP48 ENSG00000168566.11 0.059982 0.049929 ENSG00000168566
DEGS2 ENSG00000168350.6 0.086754 0.056141 ENSG00000168350
XIRP1 ENSG00000168334.8 0.134239 0.070998 ENSG00000168334
COA6 ENSG00000168275.10 0.091963 0.071835 ENSG00000168275
FAM83B ENSG00000168143.8 0.072491 0.046773 ENSG00000168143
PBK ENSG00000168078.5 0.062175 0.06253 ENSG00000168078
C11orf85 ENSG00000168070.7 0.129975 0.068125 ENSG00000168070
SOST ENSG00000167941.2 0.06486 0.0544 ENSG00000167941
SRP68 ENSG00000167881.10 0.059976 0.063322 ENSG00000167881
SOAT2 ENSG00000167780.7 0.08598 0.062769 ENSG00000167780
KLK1 ENSG00000167748.6 0.318709 0.091934 ENSG00000167748
ZNF444 ENSG00000167685.10 0.107468 0.082833 ENSG00000167685
PLIN4 ENSG00000167676.3 0.127829 0.069294 ENSG00000167676
ATCAY ENSG00000167654.13 0.100785 0.080851 ENSG00000167654
TMC4 ENSG00000167608.7 0.280578 0.100338 ENSG00000167608
ZNF701 ENSG00000167562.7 0.146002 0.087979 ENSG00000167562
MYO5B ENSG00000167306.14 0.061559 0.064898 ENSG00000167306
LOXHD1 ENSG00000167210.12 0.145388 0.079725 ENSG00000167210
PRR15L ENSG00000167183.2 0.117013 0.059344 ENSG00000167183
CERCAM ENSG00000167123.14 0.16265 0.065395 ENSG00000167123
PIP5KL1 ENSG00000167103.7 0.073224 0.072968 ENSG00000167103
EVA1C ENSG00000166979.8 0.121742 0.065291 ENSG00000166979
MS4A8 ENSG00000166959.3 0.059807 0.056285 ENSG00000166959
MYO1A ENSG00000166866.8 0.059216 0.0609 ENSG00000166866
TMPRSS5 ENSG00000166682.6 0.096278 0.07378 ENSG00000166682
SERPINB12 ENSG00000166634.2 0.072966 0.066068 ENSG00000166634
TMED3 ENSG00000166557.8 0.072144 0.067247 ENSG00000166557
PRTG ENSG00000166450.8 0.208461 0.080158 ENSG00000166450
USP54 ENSG00000166348.13 0.058639 0.047435 ENSG00000166348
COX11 ENSG00000166260.6 0.079042 0.061821 ENSG00000166260
FRS2 ENSG00000166225.4 0.05598 0.056131 ENSG00000166225
DPCD ENSG00000166171.8 0.183158 0.081013 ENSG00000166171
POLL ENSG00000166169.12 0.064473 0.061368 ENSG00000166169
RAB8B ENSG00000166128.8 0.136346 0.072831 ENSG00000166128
AMN ENSG00000166126.6 0.225853 0.09239 ENSG00000166126
ADAMTS15 ENSG00000166106.2 0.063414 0.064221 ENSG00000166106
SMCO4 ENSG00000166002.2 0.059647 0.075725 ENSG00000166002
C1QL3 ENSG00000165985.8 0.08097 0.056747 ENSG00000165985
BTNL9 ENSG00000165810.12 0.087468 0.064134 ENSG00000165810
PRPF18 ENSG00000165630.9 0.07186 0.065469 ENSG00000165630
CDX2 ENSG00000165556.9 0.08633 0.060691 ENSG00000165556
LRR1 ENSG00000165501.12 0.086674 0.053232 ENSG00000165501
FOLR2 ENSG00000165457.9 0.062484 0.069405 ENSG00000165457
WRN ENSG00000165392.5 0.099851 0.073365 ENSG00000165392
NOL6 ENSG00000165271.12 0.061735 0.05133 ENSG00000165271
AQP7 ENSG00000165269.8 0.071501 0.056255 ENSG00000165269
NDUFB6 ENSG00000165264.6 0.065711 0.048862 ENSG00000165264
RNF183 ENSG00000165188.9 0.061972 0.069541 ENSG00000165188
TMEM246 ENSG00000165152.4 0.087255 0.073809 ENSG00000165152
C8orf34 ENSG00000165084.11 0.055024 0.057046 ENSG00000165084
KIAA0196 ENSG00000164961.11 0.062972 0.048218 ENSG00000164961
GEM ENSG00000164949.3 0.110231 0.06443 ENSG00000164949
ALDH7A1 ENSG00000164904.11 0.052214 0.047592 ENSG00000164904
TNFRSF11B ENSG00000164761.4 0.066058 0.049239 ENSG00000164761
CTSB ENSG00000164733.16 0.066463 0.058964 ENSG00000164733
PTTG1 ENSG00000164611.8 0.111095 0.063384 ENSG00000164611
FAM26D ENSG00000164451.9 0.087651 0.05764 ENSG00000164451
UBLCP1 ENSG00000164332.6 0.05338 0.054439 ENSG00000164332
GPX8 ENSG00000164294.9 0.060084 0.056221 ENSG00000164294
GPR98 ENSG00000164199.11 0.072024 0.059693 ENSG00000164199
SCRG1 ENSG00000164106.2 0.051356 0.049985 ENSG00000164106
NDST3 ENSG00000164100.7 0.062977 0.0486 ENSG00000164100
EMCN ENSG00000164035.5 0.054202 0.060661 ENSG00000164035
METAP1 ENSG00000164024.7 0.095712 0.061414 ENSG00000164024
CAMK2N2 ENSG00000163888.3 0.082165 0.070252 ENSG00000163888
LRRC2 ENSG00000163827.8 0.115099 0.065078 ENSG00000163827
FYCO1 ENSG00000163820.10 0.124681 0.061814 ENSG00000163820
SLC6A20 ENSG00000163817.11 0.169895 0.076021 ENSG00000163817
CDCP1 ENSG00000163814.3 0.055206 0.051455 ENSG00000163814
CXCL3 ENSG00000163734.4 0.123586 0.07008 ENSG00000163734
RBM47 ENSG00000163694.10 0.072399 0.053005 ENSG00000163694
HESX1 ENSG00000163666.4 0.081646 0.05187 ENSG00000163666
PRICKLE2 ENSG00000163637.7 0.150965 0.076944 ENSG00000163637
SYNPR ENSG00000163630.6 0.061277 0.051933 ENSG00000163630
CADPS ENSG00000163618.13 0.127481 0.074098 ENSG00000163618
EIF5A2 ENSG00000163577.3 0.065277 0.054357 ENSG00000163577
SUCLG1 ENSG00000163541.7 0.109154 0.073026 ENSG00000163541
PDCL2 ENSG00000163440.6 0.09692 0.061867 ENSG00000163440
FSTL1 ENSG00000163430.5 0.052006 0.047421 ENSG00000163430
EIF4E3 ENSG00000163412.7 0.052414 0.059198 ENSG00000163412
IGFN1 ENSG00000163395.12 0.067269 0.070761 ENSG00000163395
HELQ ENSG00000163312.6 0.097154 0.068499 ENSG00000163312
SMARCAD1 ENSG00000163104.13 0.052244 0.053055 ENSG00000163104
SGPP2 ENSG00000163082.9 0.0562 0.045964 ENSG00000163082
ANKRD30BL ENSG00000163046.11 0.101781 0.064541 ENSG00000163046
C1orf145 ENSG00000162913.9 0.066442 0.046656 ENSG00000162913
SLC9C2 ENSG00000162753.9 0.137287 0.065363 ENSG00000162753
AGL ENSG00000162688.11 0.17565 0.076212 ENSG00000162688
NTNG1 ENSG00000162631.14 0.131061 0.067252 ENSG00000162631
WNT4 ENSG00000162552.10 0.058419 0.051963 ENSG00000162552
DRAXIN ENSG00000162490.6 0.055357 0.057882 ENSG00000162490
ACOT11 ENSG00000162390.13 0.08588 0.068858 ENSG00000162390
KRT82 ENSG00000161850.2 0.144477 0.073627 ENSG00000161850
MPP3 ENSG00000161647.14 0.199331 0.072591 ENSG00000161647
DCD ENSG00000161634.7 0.083343 0.065809 ENSG00000161634
LYZL6 ENSG00000161572.6 0.051517 0.046292 ENSG00000161572
PGAP3 ENSG00000161395.8 0.098851 0.056267 ENSG00000161395
ADAR ENSG00000160710.11 0.072118 0.053748 ENSG00000160710
ST6GALNAC6 ENSG00000160408.10 0.069826 0.073835 ENSG00000160408
FTCD ENSG00000160282.9 0.136762 0.078054 ENSG00000160282
RRP1 ENSG00000160214.8 0.068924 0.06604 ENSG00000160214
NPR2 ENSG00000159899.10 0.058713 0.050123 ENSG00000159899
CHCHD6 ENSG00000159685.6 0.071048 0.071988 ENSG00000159685
IRX6 ENSG00000159387.7 0.065876 0.056832 ENSG00000159387
PRAC ENSG00000159182.3 0.091719 0.064523 ENSG00000159182
LAD1 ENSG00000159166.9 0.145895 0.072484 ENSG00000159166
ALG8 ENSG00000159063.8 0.101312 0.070158 ENSG00000159063
APOA2 ENSG00000158874.6 0.061925 0.058778 ENSG00000158874
USF1 ENSG00000158773.10 0.067589 0.064227 ENSG00000158773
PPP1R15B ENSG00000158615.8 0.054353 0.049434 ENSG00000158615
TSPAN33 ENSG00000158457.4 0.099781 0.064976 ENSG00000158457
DUSP2 ENSG00000158050.4 0.060148 0.050051 ENSG00000158050
WDR66 ENSG00000158023.5 0.057668 0.048915 ENSG00000158023
SLC37A3 ENSG00000157800.13 0.214758 0.088009 ENSG00000157800
SNX22 ENSG00000157734.9 0.114359 0.071573 ENSG00000157734
ETS2 ENSG00000157557.7 0.142794 0.083517 ENSG00000157557
FAM81A ENSG00000157470.7 0.256298 0.085626 ENSG00000157470
MMP14 ENSG00000157227.8 0.13968 0.075006 ENSG00000157227
SHCBP1L ENSG00000157060.9 0.081457 0.054605 ENSG00000157060
ATAD2 ENSG00000156802.8 0.085655 0.074527 ENSG00000156802
TBC1D31 ENSG00000156787.12 0.059525 0.068133 ENSG00000156787
TYSND1 ENSG00000156521.9 0.093693 0.074864 ENSG00000156521
HK1 ENSG00000156515.16 0.078103 0.069015 ENSG00000156515
FGF18 ENSG00000156427.7 0.080008 0.068438 ENSG00000156427
CXCL13 ENSG00000156234.7 0.050472 0.048005 ENSG00000156234
C15orf26 ENSG00000156206.9 0.064443 0.049031 ENSG00000156206
DRAM2 ENSG00000156171.10 0.066855 0.058265 ENSG00000156171
KIF5A ENSG00000155980.7 0.073113 0.059911 ENSG00000155980
ACPL2 ENSG00000155893.7 0.128067 0.065952 ENSG00000155893
ELMO1 ENSG00000155849.11 0.159908 0.075482 ENSG00000155849
MIER3 ENSG00000155545.15 0.059746 0.061462 ENSG00000155545
GRIA1 ENSG00000155511.13 0.094751 0.059717 ENSG00000155511
SLC7A7 ENSG00000155465.14 0.08528 0.066424 ENSG00000155465
HEATR3 ENSG00000155393.8 0.111662 0.063778 ENSG00000155393
DBI ENSG00000155368.12 0.237727 0.080428 ENSG00000155368
ATP6V1C1 ENSG00000155097.7 0.093993 0.063766 ENSG00000155097
KLF10 ENSG00000155090.10 0.071106 0.059075 ENSG00000155090
PIEZO2 ENSG00000154864.7 0.054337 0.067724 ENSG00000154864
PSMA8 ENSG00000154611.10 0.124226 0.0851 ENSG00000154611
ATP5G3 ENSG00000154518.5 0.123871 0.065886 ENSG00000154518
GBP5 ENSG00000154451.10 0.065131 0.049277 ENSG00000154451
PRKCA ENSG00000154229.7 0.21522 0.080427 ENSG00000154229
KCNJ16 ENSG00000153822.9 0.083207 0.057081 ENSG00000153822
C7orf31 ENSG00000153790.7 0.127821 0.06204 ENSG00000153790
FRMD1 ENSG00000153303.12 0.08881 0.066318 ENSG00000153303
MERTK ENSG00000153208.12 0.114265 0.068158 ENSG00000153208
SYCP2L ENSG00000153157.8 0.080414 0.064488 ENSG00000153157
MARVELD2 ENSG00000152939.10 0.080595 0.066382 ENSG00000152939
ZNF117 ENSG00000152926.9 0.054263 0.056218 ENSG00000152926
PRDM8 ENSG00000152784.11 0.244885 0.089229 ENSG00000152784
PELO ENSG00000152684.10 0.100489 0.06442 ENSG00000152684
CCDC74B ENSG00000152076.14 0.088846 0.058111 ENSG00000152076
GFRA1 ENSG00000151892.10 0.117352 0.070668 ENSG00000151892
C5orf28 ENSG00000151881.10 0.070788 0.062727 ENSG00000151881
TDO2 ENSG00000151790.4 0.050298 0.057789 ENSG00000151790
BICD1 ENSG00000151746.9 0.429333 0.074898 ENSG00000151746
VENTX ENSG00000151650.7 0.107677 0.076447 ENSG00000151650
ZNF827 ENSG00000151612.11 0.080244 0.054055 ENSG00000151612
AKAP6 ENSG00000151320.6 0.059223 0.057027 ENSG00000151320
CSNK1G3 ENSG00000151292.13 0.172771 0.079331 ENSG00000151292
PIP4K2A ENSG00000150867.9 0.266265 0.089653 ENSG00000150867
C11orf57 ENSG00000150776.13 0.073273 0.068164 ENSG00000150776
CNDP1 ENSG00000150656.10 0.066981 0.071501 ENSG00000150656
CDH8 ENSG00000150394.9 0.105099 0.062476 ENSG00000150394
DOC2A ENSG00000149927.13 0.055019 0.041835 ENSG00000149927
FAU ENSG00000149806.6 0.052545 0.051561 ENSG00000149806
CNBD2 ENSG00000149646.8 0.064994 0.078735 ENSG00000149646
KIRREL3 ENSG00000149571.6 0.064168 0.06309 ENSG00000149571
MS4A3 ENSG00000149516.9 0.062799 0.051441 ENSG00000149516
DAK ENSG00000149476.10 0.068819 0.054632 ENSG00000149476
PAK1 ENSG00000149269.5 0.055362 0.0564 ENSG00000149269
GLYAT ENSG00000149124.6 0.065645 0.047961 ENSG00000149124
EIF4EBP2 ENSG00000148730.6 0.131943 0.085859 ENSG00000148730
RPP30 ENSG00000148688.9 0.10552 0.063061 ENSG00000148688
PARD3 ENSG00000148498.11 0.071338 0.057051 ENSG00000148498
ST8SIA6 ENSG00000148488.11 0.075238 0.064018 ENSG00000148488
RSU1 ENSG00000148484.13 0.071503 0.055917 ENSG00000148484
INPP5E ENSG00000148384.11 0.278416 0.082877 ENSG00000148384
SHC3 ENSG00000148082.5 0.059198 0.052661 ENSG00000148082
IDNK ENSG00000148057.11 0.060714 0.059299 ENSG00000148057
NTRK2 ENSG00000148053.11 0.070718 0.059599 ENSG00000148053
UHRF2 ENSG00000147854.12 0.098748 0.064465 ENSG00000147854
SLC39A4 ENSG00000147804.5 0.208854 0.075704 ENSG00000147804
FAM135B ENSG00000147724.7 0.108481 0.078753 ENSG00000147724
FAM83A ENSG00000147689.12 0.078248 0.064031 ENSG00000147689
NDUFB9 ENSG00000147684.3 0.066704 0.060831 ENSG00000147684
EIF3H ENSG00000147677.6 0.079333 0.055981 ENSG00000147677
TRIM55 ENSG00000147573.12 0.075113 0.060216 ENSG00000147573
MFHAS1 ENSG00000147324.6 0.082324 0.055106 ENSG00000147324
MCPH1 ENSG00000147316.8 0.094087 0.059201 ENSG00000147316
C7orf55-LUC7L2 ENSG00000146963.12 0.089359 0.058952 ENSG00000146963
SCUBE3 ENSG00000146197.7 0.116211 0.071083 ENSG00000146197
FGD2 ENSG00000146192.10 0.07322 0.062548 ENSG00000146192
TNFRSF21 ENSG00000146072.6 0.065321 0.052974 ENSG00000146072
DCDC2 ENSG00000146038.7 0.115165 0.06378 ENSG00000146038
TENM2 ENSG00000145934.11 0.101757 0.079611 ENSG00000145934
C1QTNF2 ENSG00000145861.7 0.064381 0.062863 ENSG00000145861
CRHBP ENSG00000145708.6 0.05817 0.054424 ENSG00000145708
SRD5A1 ENSG00000145545.7 0.064172 0.056804 ENSG00000145545
NDUFS6 ENSG00000145494.7 0.052763 0.057753 ENSG00000145494
TIFA ENSG00000145365.9 0.175112 0.077752 ENSG00000145365
CISD2 ENSG00000145354.5 0.095541 0.063451 ENSG00000145354
PLAC8 ENSG00000145287.6 0.115236 0.069055 ENSG00000145287
ATP10D ENSG00000145246.9 0.055014 0.048508 ENSG00000145246
EPHA5 ENSG00000145242.9 0.146062 0.066883 ENSG00000145242
SLIT2 ENSG00000145147.15 0.091905 0.06029 ENSG00000145147
MUC4 ENSG00000145113.17 0.054257 0.067939 ENSG00000145113
STXBP5L ENSG00000145087.8 0.1093 0.06389 ENSG00000145087
TMEM44 ENSG00000145014.13 0.061919 0.060838 ENSG00000145014
BOC ENSG00000144857.10 0.072541 0.052761 ENSG00000144857
RABL3 ENSG00000144840.4 0.063263 0.054095 ENSG00000144840
NFKBIZ ENSG00000144802.7 0.079375 0.056696 ENSG00000144802
IQSEC1 ENSG00000144711.9 0.089399 0.069278 ENSG00000144711
TAMM41 ENSG00000144559.6 0.059352 0.051316 ENSG00000144559
PHOSPHO2 ENSG00000144362.7 0.126155 0.068937 ENSG00000144362
POLR2D ENSG00000144231.6 0.061063 0.068159 ENSG00000144231
LYG1 ENSG00000144214.5 0.090303 0.053774 ENSG00000144214
ST6GAL2 ENSG00000144057.11 0.052568 0.048939 ENSG00000144057
NAT8 ENSG00000144035.3 0.080938 0.052161 ENSG00000144035
CHAC2 ENSG00000143942.4 0.082368 0.06642 ENSG00000143942
GDF7 ENSG00000143869.5 0.089955 0.066062 ENSG00000143869
MLK4 ENSG00000143674.6 0.077748 0.066431 ENSG00000143674
C1orf43 ENSG00000143612.14 0.074993 0.060974 ENSG00000143612
HHIPL2 ENSG00000143512.8 0.320054 0.085661 ENSG00000143512
KCNH1 ENSG00000143473.7 0.055861 0.051241 ENSG00000143473
SETDB1 ENSG00000143379.8 0.106498 0.067018 ENSG00000143379
SNX27 ENSG00000143376.8 0.054332 0.04864 ENSG00000143376
HMCN1 ENSG00000143341.7 0.111024 0.05526 ENSG00000143341
ALDH9A1 ENSG00000143149.8 0.075196 0.063401 ENSG00000143149
STRIP1 ENSG00000143093.10 0.075747 0.062684 ENSG00000143093
PRKACB ENSG00000142875.15 0.144671 0.071734 ENSG00000142875
PLK4 ENSG00000142731.6 0.068608 0.060257 ENSG00000142731
EVA1B ENSG00000142694.6 0.058549 0.045342 ENSG00000142694
C1orf222 ENSG00000142609.13 0.073633 0.05266 ENSG00000142609
CTU1 ENSG00000142544.6 0.130451 0.079831 ENSG00000142544
FAM71E1 ENSG00000142530.6 0.14869 0.086601 ENSG00000142530
CBLC ENSG00000142273.6 0.09279 0.073037 ENSG00000142273
DOPEY2 ENSG00000142197.8 0.054226 0.056515 ENSG00000142197
IFNAR1 ENSG00000142166.8 0.107343 0.067245 ENSG00000142166
ATHL1 ENSG00000142102.11 0.095771 0.059801 ENSG00000142102
ZFP14 ENSG00000142065.9 0.061769 0.062586 ENSG00000142065
MVB12A ENSG00000141971.8 0.099746 0.075614 ENSG00000141971
PFKL ENSG00000141959.12 0.05711 0.057645 ENSG00000141959
PPAP2C ENSG00000141934.5 0.095703 0.088554 ENSG00000141934
TPGS1 ENSG00000141933.8 0.071938 0.075037 ENSG00000141933
hsa-mir-1199 ENSG00000141854.3 0.165755 0.07647 ENSG00000141854
FAM134C ENSG00000141699.6 0.097469 0.063068 ENSG00000141699
SMAD4 ENSG00000141646.9 0.057055 0.067023 ENSG00000141646
MBD1 ENSG00000141644.13 0.091895 0.079709 ENSG00000141644
DYM ENSG00000141627.9 0.084381 0.059027 ENSG00000141627
RNF157 ENSG00000141576.10 0.071725 0.084071 ENSG00000141576
RPTOR ENSG00000141564.9 0.060574 0.070143 ENSG00000141564
TP53 ENSG00000141510.11 0.185822 0.083697 ENSG00000141510
SCRN2 ENSG00000141295.9 0.186922 0.0788 ENSG00000141295
LRRC46 ENSG00000141294.5 0.060696 0.057601 ENSG00000141294
SKAP1 ENSG00000141293.11 0.246315 0.074771 ENSG00000141293
SPATA22 ENSG00000141255.8 0.053816 0.05585 ENSG00000141255
PRPSAP2 ENSG00000141127.10 0.107323 0.066827 ENSG00000141127
NOB1 ENSG00000141101.8 0.061775 0.041229 ENSG00000141101
KSR1 ENSG00000141068.9 0.067409 0.068485 ENSG00000141068
TIGD7 ENSG00000140993.6 0.063445 0.062367 ENSG00000140993
ADAMTS18 ENSG00000140873.11 0.076764 0.065399 ENSG00000140873
KIFC3 ENSG00000140859.11 0.21304 0.082021 ENSG00000140859
HMG20A ENSG00000140382.10 0.058772 0.049127 ENSG00000140382
DUOXA2 ENSG00000140274.9 0.11474 0.063277 ENSG00000140274
SORD ENSG00000140263.9 0.072704 0.059786 ENSG00000140263
DUOXA1 ENSG00000140254.8 0.167128 0.074473 ENSG00000140254
SLC12A6 ENSG00000140199.7 0.126857 0.063387 ENSG00000140199
WDR20 ENSG00000140153.13 0.065474 0.052242 ENSG00000140153
C14orf79 ENSG00000140104.9 0.050585 0.048849 ENSG00000140104
TMX1 ENSG00000139921.8 0.086846 0.075034 ENSG00000139921
GRTP1 ENSG00000139835.9 0.063559 0.064781 ENSG00000139835
ZIC5 ENSG00000139800.8 0.050776 0.053307 ENSG00000139800
ESD ENSG00000139684.9 0.082913 0.061817 ENSG00000139684
KRT71 ENSG00000139648.6 0.096433 0.065987 ENSG00000139648
MTMR6 ENSG00000139505.10 0.073919 0.051654 ENSG00000139505
TMEM132B ENSG00000139364.6 0.076946 0.075601 ENSG00000139364
TMEM117 ENSG00000139173.5 0.234199 0.081421 ENSG00000139173
HADH ENSG00000138796.11 0.152557 0.077799 ENSG00000138796
CENPE ENSG00000138778.7 0.082884 0.054924 ENSG00000138778
USO1 ENSG00000138768.10 0.072121 0.059652 ENSG00000138768
NAAA ENSG00000138744.10 0.072724 0.062853 ENSG00000138744
SECISBP2L ENSG00000138593.4 0.143429 0.059824 ENSG00000138593
COX17 ENSG00000138495.2 0.086378 0.06007 ENSG00000138495
SLC40A1 ENSG00000138449.6 0.095882 0.056139 ENSG00000138449
OLA1 ENSG00000138430.11 0.053236 0.055172 ENSG00000138430
ATIC ENSG00000138363.10 0.09091 0.058148 ENSG00000138363
MSMB ENSG00000138294.9 0.106115 0.059989 ENSG00000138294
PREB ENSG00000138073.9 0.052891 0.052647 ENSG00000138073
ARHGAP29 ENSG00000137962.8 0.059405 0.052744 ENSG00000137962
SMAD6 ENSG00000137834.10 0.075572 0.06132 ENSG00000137834
RTF1 ENSG00000137815.10 0.222413 0.077785 ENSG00000137815
FXYD6 ENSG00000137726.11 0.053983 0.052377 ENSG00000137726
DCUN1D5 ENSG00000137692.7 0.051345 0.064275 ENSG00000137692
SORL1 ENSG00000137642.8 0.051453 0.067915 ENSG00000137642
TLR2 ENSG00000137462.6 0.092741 0.067679 ENSG00000137462
FGFBP1 ENSG00000137440.3 0.104237 0.069128 ENSG00000137440
C6orf52 ENSG00000137434.7 0.086529 0.055689 ENSG00000137434
MNF1 ENSG00000137288.5 0.188265 0.070048 ENSG00000137288
FOXF2 ENSG00000137273.3 0.103959 0.073978 ENSG00000137273
TMEM14B ENSG00000137210.9 0.115266 0.069725 ENSG00000137210
ZSCAN9 ENSG00000137185.7 0.070359 0.058128 ENSG00000137185
DERL1 ENSG00000136986.5 0.062259 0.069784 ENSG00000136986
ENPP2 ENSG00000136960.8 0.062204 0.044239 ENSG00000136960
PDCL ENSG00000136940.9 0.076071 0.065814 ENSG00000136940
YME1L1 ENSG00000136758.14 0.07786 0.060548 ENSG00000136758
SCN7A ENSG00000136546.9 0.101845 0.06228 ENSG00000136546
CIB2 ENSG00000136425.8 0.074622 0.055925 ENSG00000136425
TM6SF1 ENSG00000136404.11 0.09254 0.066733 ENSG00000136404
NKX2-1 ENSG00000136352.13 0.056087 0.051704 ENSG00000136352
BORA ENSG00000136122.11 0.055272 0.055182 ENSG00000136122
KIAA1033 ENSG00000136051.9 0.068866 0.063011 ENSG00000136051
PWP1 ENSG00000136045.7 0.074478 0.069741 ENSG00000136045
APPL2 ENSG00000136044.7 0.072815 0.069814 ENSG00000136044
TGFBRAP1 ENSG00000135966.8 0.214497 0.083344 ENSG00000135966
ITM2C ENSG00000135916.11 0.133948 0.060652 ENSG00000135916
PAX3 ENSG00000135903.14 0.075465 0.068031 ENSG00000135903
MRPL44 ENSG00000135900.3 0.058145 0.052141 ENSG00000135900
RGS8 ENSG00000135824.8 0.103556 0.067853 ENSG00000135824
CAPN9 ENSG00000135773.8 0.122702 0.069041 ENSG00000135773
KLHL36 ENSG00000135686.8 0.050897 0.071073 ENSG00000135686
DYSF ENSG00000135636.9 0.051543 0.061911 ENSG00000135636
TBX3 ENSG00000135111.10 0.056995 0.051682 ENSG00000135111
CCNJL ENSG00000135083.10 0.069591 0.062971 ENSG00000135083
SLC37A2 ENSG00000134955.7 0.060191 0.057693 ENSG00000134955
CARS2 ENSG00000134905.12 0.098738 0.076939 ENSG00000134905
KDELC1 ENSG00000134901.8 0.093228 0.068332 ENSG00000134901
BIVM ENSG00000134897.9 0.050325 0.058544 ENSG00000134897
CLOCK ENSG00000134852.10 0.05307 0.057746 ENSG00000134852
SLC43A3 ENSG00000134802.13 0.067827 0.052701 ENSG00000134802
DSG3 ENSG00000134757.4 0.089204 0.084403 ENSG00000134757
BTF3L4 ENSG00000134717.13 0.080255 0.049453 ENSG00000134717
PUM1 ENSG00000134644.11 0.062652 0.057301 ENSG00000134644
CABLES1 ENSG00000134508.8 0.164644 0.079409 ENSG00000134508
FBXO18 ENSG00000134452.14 0.07345 0.069804 ENSG00000134452
KIAA1468 ENSG00000134444.9 0.061964 0.068887 ENSG00000134444
GRP ENSG00000134443.5 0.113976 0.073539 ENSG00000134443
CFHR4 ENSG00000134365.7 0.08922 0.064791 ENSG00000134365
ROCK2 ENSG00000134318.9 0.090261 0.071875 ENSG00000134318
PTPN22 ENSG00000134242.11 0.051195 0.04709 ENSG00000134242
VAV3 ENSG00000134215.11 0.077947 0.057153 ENSG00000134215
MBD2 ENSG00000134046.7 0.074473 0.054788 ENSG00000134046
DUSP26 ENSG00000133878.4 0.092171 0.062862 ENSG00000133878
TEX15 ENSG00000133863.2 0.053503 0.05843 ENSG00000133863
SPINK5 ENSG00000133710.11 0.3839 0.080255 ENSG00000133710
MKRN1 ENSG00000133606.6 0.074788 0.050441 ENSG00000133606
SUV420H2 ENSG00000133247.9 0.06667 0.069113 ENSG00000133247
BTBD2 ENSG00000133243.4 0.088705 0.073396 ENSG00000133243
