AssociatedGeneName EnsemblGeneID h2.SkinSunExposedLowerleg se.SkinSunExposedLowerleg ensid
MARCH2 ENSG00000099785.6 0.50221 0.073093 ENSG00000099785
OCEL1 ENSG00000099330.4 0.19149 0.075932 ENSG00000099330
NRP1 ENSG00000099250.12 0.207444 0.075112 ENSG00000099250
CDC7 ENSG00000097046.8 0.355879 0.078244 ENSG00000097046
MYO3A ENSG00000095777.10 0.176558 0.07554 ENSG00000095777
TLL2 ENSG00000095587.8 0.155416 0.069582 ENSG00000095587
ANKRD24 ENSG00000089847.8 0.191128 0.082048 ENSG00000089847
DOCK3 ENSG00000088538.12 0.311305 0.085812 ENSG00000088538
HACE1 ENSG00000085382.7 0.17184 0.071677 ENSG00000085382
PREP ENSG00000085377.9 0.172813 0.078023 ENSG00000085377
BCKDHB ENSG00000083123.10 0.140348 0.060317 ENSG00000083123
GSK3B ENSG00000082701.10 0.107863 0.053432 ENSG00000082701
COL19A1 ENSG00000082293.8 0.183444 0.07092 ENSG00000082293
STK17B ENSG00000081320.6 0.249952 0.07531 ENSG00000081320
RIF1 ENSG00000080345.12 0.371819 0.074115 ENSG00000080345
SCTR ENSG00000080293.5 0.237098 0.076524 ENSG00000080293
MOXD1 ENSG00000079931.10 0.283739 0.085734 ENSG00000079931
MOV10L1 ENSG00000073146.11 0.165587 0.068095 ENSG00000073146
ASNS ENSG00000070669.12 0.344317 0.080285 ENSG00000070669
FRMPD1 ENSG00000070601.5 0.143868 0.070956 ENSG00000070601
FAM107B ENSG00000065809.9 0.265582 0.095474 ENSG00000065809
EIF4B ENSG00000063046.13 0.190417 0.082653 ENSG00000063046
MSH4 ENSG00000057468.6 0.175602 0.067836 ENSG00000057468
DCBLD2 ENSG00000057019.11 0.241387 0.06842 ENSG00000057019
PTGER3 ENSG00000050628.16 0.360089 0.069804 ENSG00000050628
SPDL1 ENSG00000040275.12 0.271721 0.078878 ENSG00000040275
MIPEP ENSG00000027001.7 0.304875 0.079059 ENSG00000027001
IL20RA ENSG00000016402.8 0.193175 0.078624 ENSG00000016402
NUB1 ENSG00000013374.11 0.166712 0.07544 ENSG00000013374
BAIAP2L1 ENSG00000006453.9 0.120048 0.056635 ENSG00000006453
RBM6 ENSG00000004534.10 0.259188 0.080309 ENSG00000004534
