AssociatedGeneName EnsemblGeneID h2.AdiposeSubcutaneous se.AdiposeSubcutaneous ensid
AMIGO1 ENSG00000181754.6 0.474659 0.074565 ENSG00000181754
C4orf50 ENSG00000181215.8 0.075159 0.076404 ENSG00000181215
ZNF572 ENSG00000180938.5 0.082234 0.064003 ENSG00000180938
KCNE1 ENSG00000180509.7 0.080826 0.064829 ENSG00000180509
TDRP ENSG00000180190.7 0.057049 0.053295 ENSG00000180190
ANKRD18A ENSG00000180071.13 0.066168 0.059385 ENSG00000180071
SSC5D ENSG00000179954.10 0.173675 0.098777 ENSG00000179954
ATOH7 ENSG00000179774.7 0.14864 0.068311 ENSG00000179774
RPRML ENSG00000179673.3 0.409433 0.084985 ENSG00000179673
LACC1 ENSG00000179630.6 0.075458 0.058922 ENSG00000179630
HTR1D ENSG00000179546.3 0.065647 0.064451 ENSG00000179546
C1orf101 ENSG00000179397.13 0.102332 0.074364 ENSG00000179397
ZNF664 ENSG00000179195.11 0.099637 0.07258 ENSG00000179195
GGN ENSG00000179168.10 0.086391 0.080113 ENSG00000179168
C10orf67 ENSG00000179133.7 0.053382 0.05566 ENSG00000179133
EIF3K ENSG00000178982.5 0.157268 0.091721 ENSG00000178982
SEPW1 ENSG00000178980.10 0.479815 0.075163 ENSG00000178980
LGALS7B ENSG00000178934.4 0.056592 0.071255 ENSG00000178934
MPI ENSG00000178802.13 0.059039 0.0462 ENSG00000178802
CPN2 ENSG00000178772.6 0.060399 0.058359 ENSG00000178772
STX19 ENSG00000178750.2 0.12684 0.066135 ENSG00000178750
NSUN3 ENSG00000178694.5 0.078591 0.056906 ENSG00000178694
WDR6 ENSG00000178252.12 0.359537 0.084267 ENSG00000178252
LCORL ENSG00000178177.9 0.129222 0.068739 ENSG00000178177
ZNF114 ENSG00000178150.4 0.078862 0.055299 ENSG00000178150
HTR3C ENSG00000178084.1 0.07234 0.054506 ENSG00000178084
STAP2 ENSG00000178078.7 0.053682 0.069603 ENSG00000178078
C2orf73 ENSG00000177994.11 0.12574 0.068585 ENSG00000177994
RPS27 ENSG00000177954.7 0.074637 0.065245 ENSG00000177954
CENPBD1 ENSG00000177946.4 0.385979 0.093934 ENSG00000177946
FAM20C ENSG00000177706.8 0.087823 0.060105 ENSG00000177706
IRX3 ENSG00000177508.11 0.097679 0.075951 ENSG00000177508
ARIH2 ENSG00000177479.15 0.066054 0.046083 ENSG00000177479
GPR4 ENSG00000177464.4 0.129624 0.086446 ENSG00000177464
SAMD9L ENSG00000177409.7 0.050385 0.05781 ENSG00000177409
TIMM22 ENSG00000177370.3 0.050952 0.08213 ENSG00000177370
KCNA3 ENSG00000177272.7 0.05693 0.058113 ENSG00000177272
FAM109B ENSG00000177096.4 0.129101 0.067425 ENSG00000177096
ACER2 ENSG00000177076.4 0.079013 0.068539 ENSG00000177076
FAM91A1 ENSG00000176853.11 0.094293 0.067063 ENSG00000176853
HORMAD2 ENSG00000176635.13 0.052546 0.04954 ENSG00000176635
ZNF575 ENSG00000176472.6 0.056475 0.070428 ENSG00000176472
RIMS2 ENSG00000176406.16 0.217646 0.069464 ENSG00000176406
CDC26 ENSG00000176386.4 0.083678 0.061308 ENSG00000176386
ZNF404 ENSG00000176222.7 0.059668 0.073992 ENSG00000176222
ZNF683 ENSG00000176083.13 0.053521 0.067976 ENSG00000176083
C11orf16 ENSG00000176029.9 0.05207 0.045353 ENSG00000176029
LYSMD3 ENSG00000176018.8 0.060359 0.049739 ENSG00000176018
ZDHHC21 ENSG00000175893.6 0.303379 0.093463 ENSG00000175893
RUVBL1 ENSG00000175792.7 0.122353 0.064551 ENSG00000175792
SLC35E3 ENSG00000175782.8 0.090448 0.071572 ENSG00000175782
GPR156 ENSG00000175697.6 0.113797 0.059458 ENSG00000175697
LRRC25 ENSG00000175489.8 0.086384 0.063805 ENSG00000175489
MCTP1 ENSG00000175471.15 0.093306 0.065195 ENSG00000175471
ZNF25 ENSG00000175395.11 0.10628 0.055232 ENSG00000175395
SCUBE2 ENSG00000175356.8 0.377291 0.083499 ENSG00000175356
TMEM9B ENSG00000175348.6 0.052955 0.052158 ENSG00000175348
DCTN2 ENSG00000175203.11 0.054095 0.061051 ENSG00000175203
C19orf70 ENSG00000174917.4 0.081583 0.077841 ENSG00000174917
SRP72 ENSG00000174780.11 0.297622 0.083022 ENSG00000174780
C4orf32 ENSG00000174749.4 0.176032 0.066768 ENSG00000174749
ANGEL2 ENSG00000174606.8 0.257445 0.074071 ENSG00000174606
ZNF497 ENSG00000174586.6 0.155927 0.076342 ENSG00000174586
TMEM81 ENSG00000174529.6 0.092429 0.06007 ENSG00000174529
BBS1 ENSG00000174483.15 0.078898 0.069096 ENSG00000174483
SNAPC5 ENSG00000174446.8 0.314253 0.082597 ENSG00000174446
ZDHHC24 ENSG00000174165.3 0.126225 0.07835 ENSG00000174165
C16orf91 ENSG00000174109.3 0.068222 0.063406 ENSG00000174109
RBM4 ENSG00000173933.15 0.146995 0.081566 ENSG00000173933
MARCH3 ENSG00000173926.5 0.072586 0.057807 ENSG00000173926
AP000769.1 ENSG00000173727.7 0.077276 0.057279 ENSG00000173727
NUDT18 ENSG00000173566.9 0.053067 0.049786 ENSG00000173566
CSPG4 ENSG00000173546.7 0.067999 0.049037 ENSG00000173546
MST1 ENSG00000173531.11 0.107049 0.072386 ENSG00000173531
RNASE11 ENSG00000173464.9 0.083641 0.065379 ENSG00000173464
KIAA1919 ENSG00000173214.5 0.150003 0.061832 ENSG00000173214
DCAKD ENSG00000172992.7 0.114776 0.054684 ENSG00000172992
ADH6 ENSG00000172955.13 0.169479 0.073138 ENSG00000172955
LCLAT1 ENSG00000172954.9 0.068929 0.056297 ENSG00000172954
AQPEP ENSG00000172901.15 0.103831 0.062081 ENSG00000172901
METAP1D ENSG00000172878.9 0.086966 0.059099 ENSG00000172878
PDP2 ENSG00000172840.2 0.079735 0.056401 ENSG00000172840
CBWD1 ENSG00000172785.14 0.399471 0.079277 ENSG00000172785
MS4A10 ENSG00000172689.1 0.064362 0.055517 ENSG00000172689
RSPH9 ENSG00000172426.11 0.090777 0.074612 ENSG00000172426
RCAN2 ENSG00000172348.10 0.115545 0.066813 ENSG00000172348
CERS6 ENSG00000172292.10 0.064399 0.064257 ENSG00000172292
CXCR6 ENSG00000172215.5 0.161179 0.066814 ENSG00000172215
SNTB1 ENSG00000172164.9 0.068798 0.060558 ENSG00000172164
NME6 ENSG00000172113.4 0.137816 0.067295 ENSG00000172113
ZNF556 ENSG00000172000.3 0.079666 0.066153 ENSG00000172000
RNASEH1 ENSG00000171865.5 0.158154 0.078718 ENSG00000171865
METTL18 ENSG00000171806.7 0.229823 0.06669 ENSG00000171806
SLC25A33 ENSG00000171612.6 0.068238 0.056692 ENSG00000171612
ZNF584 ENSG00000171574.13 0.344136 0.074603 ENSG00000171574
COL24A1 ENSG00000171502.10 0.272108 0.076853 ENSG00000171502
ZNF561 ENSG00000171469.6 0.188084 0.072466 ENSG00000171469
ZNF581 ENSG00000171425.5 0.094632 0.074865 ENSG00000171425
FPR2 ENSG00000171049.8 0.060453 0.068877 ENSG00000171049
XKR6 ENSG00000171044.6 0.072385 0.059835 ENSG00000171044
DCDC1 ENSG00000170959.10 0.066626 0.056032 ENSG00000170959
TSEN34 ENSG00000170892.6 0.167134 0.092354 ENSG00000170892
USP32 ENSG00000170832.8 0.082964 0.065503 ENSG00000170832
GPR37 ENSG00000170775.2 0.050805 0.041142 ENSG00000170775
HOXB9 ENSG00000170689.8 0.062705 0.052164 ENSG00000170689
MZB1 ENSG00000170476.11 0.080322 0.055866 ENSG00000170476
SEMA3E ENSG00000170381.8 0.090928 0.065481 ENSG00000170381
FRMPD2 ENSG00000170324.15 0.09624 0.067657 ENSG00000170324
CRTAP ENSG00000170275.10 0.151158 0.075032 ENSG00000170275
PWWP2A ENSG00000170234.8 0.051091 0.058402 ENSG00000170234
RNF150 ENSG00000170153.5 0.239071 0.083488 ENSG00000170153
FOXD4 ENSG00000170122.4 0.05919 0.063641 ENSG00000170122
CHD3 ENSG00000170004.12 0.091579 0.062582 ENSG00000170004
CTNND2 ENSG00000169862.14 0.055014 0.05162 ENSG00000169862
CHRNA5 ENSG00000169684.9 0.398144 0.071287 ENSG00000169684
HIC2 ENSG00000169635.5 0.102379 0.075033 ENSG00000169635
NFU1 ENSG00000169599.8 0.059094 0.052756 ENSG00000169599
SLC38A11 ENSG00000169507.5 0.14607 0.077906 ENSG00000169507
SH3TC2 ENSG00000169247.7 0.142957 0.064805 ENSG00000169247
LMAN2 ENSG00000169223.10 0.070181 0.06463 ENSG00000169223
RP11-231C14.4 ENSG00000169203.12 0.148338 0.062757 ENSG00000169203
HSPBAP1 ENSG00000169087.6 0.22966 0.076157 ENSG00000169087
UPF3A ENSG00000169062.10 0.4264 0.07778 ENSG00000169062
CEP120 ENSG00000168944.11 0.057185 0.047472 ENSG00000168944
LCMT2 ENSG00000168806.6 0.129133 0.065617 ENSG00000168806
CHTF8 ENSG00000168802.8 0.072174 0.050604 ENSG00000168802
CXXC4 ENSG00000168772.9 0.056877 0.045823 ENSG00000168772
VWA3B ENSG00000168658.14 0.066976 0.053829 ENSG00000168658
REEP4 ENSG00000168476.7 0.101596 0.070424 ENSG00000168476
MOBP ENSG00000168314.13 0.066704 0.054745 ENSG00000168314
COA6 ENSG00000168275.10 0.43165 0.088038 ENSG00000168275
ZCCHC4 ENSG00000168228.10 0.058094 0.067679 ENSG00000168228
OR1F1 ENSG00000168124.2 0.183799 0.088572 ENSG00000168124
RAB4A ENSG00000168118.7 0.068043 0.062395 ENSG00000168118
KIAA1586 ENSG00000168116.9 0.127264 0.06954 ENSG00000168116
SCARA5 ENSG00000168079.12 0.081614 0.061544 ENSG00000168079
TTC21A ENSG00000168026.12 0.132869 0.066058 ENSG00000168026
BEST1 ENSG00000167995.11 0.088216 0.062859 ENSG00000167995
SOAT2 ENSG00000167780.7 0.077347 0.062562 ENSG00000167780
KIFC2 ENSG00000167702.7 0.069728 0.052832 ENSG00000167702
EEF2 ENSG00000167658.11 0.157717 0.093285 ENSG00000167658
TMC4 ENSG00000167608.7 0.387711 0.08488 ENSG00000167608
ZNF701 ENSG00000167562.7 0.074848 0.07577 ENSG00000167562
ZNF528 ENSG00000167555.9 0.209211 0.095373 ENSG00000167555
DHRS13 ENSG00000167536.9 0.053353 0.045881 ENSG00000167536
RPL13 ENSG00000167526.9 0.117335 0.061651 ENSG00000167526
SPATA33 ENSG00000167523.9 0.202056 0.076442 ENSG00000167523
TRAPPC2L ENSG00000167515.6 0.126818 0.068771 ENSG00000167515
VKORC1 ENSG00000167397.10 0.051712 0.047425 ENSG00000167397
MYO5B ENSG00000167306.14 0.05948 0.065525 ENSG00000167306
ZNF91 ENSG00000167232.9 0.064573 0.067034 ENSG00000167232
NYAP1 ENSG00000166924.4 0.183369 0.073694 ENSG00000166924
VPS39 ENSG00000166887.11 0.083397 0.059502 ENSG00000166887
SAAL1 ENSG00000166788.5 0.259132 0.082628 ENSG00000166788
SLFN5 ENSG00000166750.5 0.064872 0.051007 ENSG00000166750
BLCAP ENSG00000166619.7 0.060839 0.056489 ENSG00000166619
ZSCAN21 ENSG00000166529.10 0.151217 0.070326 ENSG00000166529
PRTG ENSG00000166450.8 0.370523 0.079418 ENSG00000166450
C11orf74 ENSG00000166352.11 0.110478 0.067519 ENSG00000166352
NETO1 ENSG00000166342.14 0.064525 0.0809 ENSG00000166342
STXBP4 ENSG00000166263.9 0.247796 0.073258 ENSG00000166263
FAM227B ENSG00000166262.11 0.154635 0.069541 ENSG00000166262
COX11 ENSG00000166260.6 0.134886 0.061035 ENSG00000166260
FRS2 ENSG00000166225.4 0.108375 0.078109 ENSG00000166225
TBATA ENSG00000166220.8 0.221814 0.085223 ENSG00000166220
ALKBH3 ENSG00000166199.8 0.110427 0.073722 ENSG00000166199
HIF1AN ENSG00000166135.8 0.052643 0.0557 ENSG00000166135
C1QL3 ENSG00000165985.8 0.686219 0.063606 ENSG00000165985
PRPF18 ENSG00000165630.9 0.098137 0.074922 ENSG00000165630
CDX2 ENSG00000165556.9 0.057382 0.064165 ENSG00000165556
C10orf25 ENSG00000165511.4 0.125493 0.063563 ENSG00000165511
MICU2 ENSG00000165487.9 0.054584 0.064481 ENSG00000165487
MARCH8 ENSG00000165406.11 0.162045 0.062503 ENSG00000165406
LRFN5 ENSG00000165379.9 0.055071 0.059549 ENSG00000165379
NDUFB6 ENSG00000165264.6 0.064491 0.057006 ENSG00000165264
STRBP ENSG00000165209.14 0.077241 0.07534 ENSG00000165209
GKAP1 ENSG00000165113.8 0.06703 0.054245 ENSG00000165113
RASEF ENSG00000165105.9 0.064622 0.048834 ENSG00000165105
SYK ENSG00000165025.10 0.096076 0.078228 ENSG00000165025
DIRAS2 ENSG00000165023.5 0.129593 0.077966 ENSG00000165023
UBAP1 ENSG00000165006.9 0.144298 0.065831 ENSG00000165006
RPP25L ENSG00000164967.5 0.052486 0.040425 ENSG00000164967
DCAF13 ENSG00000164934.9 0.159085 0.071489 ENSG00000164934
SLC25A32 ENSG00000164933.7 0.129776 0.066049 ENSG00000164933
YWHAZ ENSG00000164924.13 0.207149 0.079726 ENSG00000164924
ALDH7A1 ENSG00000164904.11 0.166805 0.077106 ENSG00000164904
PHKG1 ENSG00000164776.5 0.079377 0.056901 ENSG00000164776
TNFRSF11B ENSG00000164761.4 0.053785 0.056233 ENSG00000164761
SLC13A4 ENSG00000164707.10 0.076679 0.053276 ENSG00000164707
CHMP4C ENSG00000164695.4 0.051284 0.058709 ENSG00000164695
SLC29A4 ENSG00000164638.5 0.050016 0.048617 ENSG00000164638
SLU7 ENSG00000164609.5 0.16408 0.072669 ENSG00000164609
RPS14 ENSG00000164587.7 0.059599 0.066371 ENSG00000164587
GALNT10 ENSG00000164574.11 0.148526 0.069284 ENSG00000164574
DAGLB ENSG00000164535.10 0.069237 0.053846 ENSG00000164535
GDF9 ENSG00000164404.4 0.088072 0.054596 ENSG00000164404
CCDC127 ENSG00000164366.3 0.067738 0.056385 ENSG00000164366
FAM170A ENSG00000164334.11 0.153677 0.06492 ENSG00000164334
ERAP1 ENSG00000164307.8 0.32333 0.080521 ENSG00000164307
RHOBTB3 ENSG00000164292.8 0.196176 0.081636 ENSG00000164292
PRRC1 ENSG00000164244.16 0.09198 0.065497 ENSG00000164244
MAP9 ENSG00000164114.14 0.054631 0.047955 ENSG00000164114
ANXA5 ENSG00000164111.10 0.138533 0.078476 ENSG00000164111
GRM2 ENSG00000164082.10 0.057841 0.049091 ENSG00000164082
APEH ENSG00000164062.8 0.05398 0.040396 ENSG00000164062
RPN1 ENSG00000163902.7 0.056043 0.067591 ENSG00000163902
FYCO1 ENSG00000163820.10 0.1209 0.06252 ENSG00000163820
SLC6A20 ENSG00000163817.11 0.066373 0.054088 ENSG00000163817
CDCP1 ENSG00000163814.3 0.055057 0.049824 ENSG00000163814
CPA3 ENSG00000163751.3 0.110292 0.067627 ENSG00000163751
WDFY3 ENSG00000163625.11 0.087066 0.06041 ENSG00000163625
CDS1 ENSG00000163624.5 0.088543 0.053886 ENSG00000163624
CADPS ENSG00000163618.13 0.148102 0.073015 ENSG00000163618
CD200R1 ENSG00000163606.6 0.110744 0.0593 ENSG00000163606
LRRC58 ENSG00000163428.3 0.055878 0.049653 ENSG00000163428
SPRR3 ENSG00000163209.10 0.076119 0.059576 ENSG00000163209
BOLA3 ENSG00000163170.7 0.075979 0.060527 ENSG00000163170
NOSTRIN ENSG00000163072.10 0.239122 0.077906 ENSG00000163072
FRZB ENSG00000162998.4 0.125798 0.064777 ENSG00000162998
IL24 ENSG00000162892.11 0.089775 0.062566 ENSG00000162892
SLAMF6 ENSG00000162739.9 0.084866 0.064103 ENSG00000162739
KCNT2 ENSG00000162687.11 0.078757 0.055899 ENSG00000162687
GBP4 ENSG00000162654.8 0.139049 0.072603 ENSG00000162654
NTNG1 ENSG00000162631.14 0.242405 0.083017 ENSG00000162631
ELTD1 ENSG00000162618.8 0.077076 0.054034 ENSG00000162618
ZSWIM5 ENSG00000162415.6 0.142122 0.067318 ENSG00000162415
C1orf123 ENSG00000162384.9 0.077045 0.059852 ENSG00000162384
TAL1 ENSG00000162367.7 0.125435 0.07379 ENSG00000162367
PDZK1IP1 ENSG00000162366.3 0.072366 0.054373 ENSG00000162366
TPCN2 ENSG00000162341.11 0.058854 0.063994 ENSG00000162341
TTC9C ENSG00000162222.9 0.079361 0.06193 ENSG00000162222
SAP30BP ENSG00000161526.10 0.058082 0.061435 ENSG00000161526
PGAP3 ENSG00000161395.8 0.089889 0.052401 ENSG00000161395
CCDC116 ENSG00000161180.5 0.062978 0.060577 ENSG00000161180
FBXL13 ENSG00000161040.12 0.096792 0.055979 ENSG00000161040
CPSF4 ENSG00000160917.10 0.057651 0.049381 ENSG00000160917
LY6K ENSG00000160886.9 0.067851 0.047685 ENSG00000160886
FAM207A ENSG00000160256.8 0.219415 0.081206 ENSG00000160256
LRRC3 ENSG00000160233.6 0.111517 0.077021 ENSG00000160233
ICOSLG ENSG00000160223.12 0.187468 0.0869 ENSG00000160223
RRP1 ENSG00000160214.8 0.057949 0.058521 ENSG00000160214
ZNF233 ENSG00000159915.8 0.069711 0.059594 ENSG00000159915
CTBP1 ENSG00000159692.11 0.106427 0.085463 ENSG00000159692
ADPGK ENSG00000159322.13 0.055252 0.051258 ENSG00000159322
MRPL10 ENSG00000159111.8 0.1214 0.060563 ENSG00000159111
ALG8 ENSG00000159063.8 0.05234 0.074574 ENSG00000159063
CDC42SE2 ENSG00000158985.9 0.101836 0.059675 ENSG00000158985
DMTN ENSG00000158856.13 0.058085 0.057543 ENSG00000158856
B4GALT3 ENSG00000158850.10 0.234486 0.08743 ENSG00000158850
WDR66 ENSG00000158023.5 0.110855 0.06244 ENSG00000158023
KCNJ15 ENSG00000157551.12 0.068293 0.075588 ENSG00000157551
AFAP1L1 ENSG00000157510.9 0.084102 0.061793 ENSG00000157510
FAM81A ENSG00000157470.7 0.092976 0.067802 ENSG00000157470
ZNF19 ENSG00000157429.11 0.091451 0.054475 ENSG00000157429
IL34 ENSG00000157368.6 0.134207 0.067719 ENSG00000157368
GATAD1 ENSG00000157259.6 0.203834 0.074387 ENSG00000157259
GHRL ENSG00000157017.11 0.073111 0.070029 ENSG00000157017
BUB1B ENSG00000156970.8 0.084517 0.061987 ENSG00000156970
VPS8 ENSG00000156931.11 0.060529 0.06511 ENSG00000156931
GLYATL2 ENSG00000156689.2 0.09928 0.05934 ENSG00000156689
FGF18 ENSG00000156427.7 0.124275 0.078116 ENSG00000156427
NDUFAF6 ENSG00000156170.8 0.064195 0.048317 ENSG00000156170
KIF5A ENSG00000155980.7 0.055358 0.05453 ENSG00000155980
FAM154A ENSG00000155875.9 0.07725 0.0625 ENSG00000155875
LSM11 ENSG00000155858.5 0.092762 0.05129 ENSG00000155858
CYLC2 ENSG00000155833.10 0.05256 0.05908 ENSG00000155833
SLC7A7 ENSG00000155465.14 0.100526 0.073969 ENSG00000155465
HEATR3 ENSG00000155393.8 0.268885 0.07137 ENSG00000155393
SLC16A1 ENSG00000155380.7 0.058133 0.061701 ENSG00000155380
ZCCHC10 ENSG00000155329.7 0.084489 0.061767 ENSG00000155329
MARVELD1 ENSG00000155254.8 0.098557 0.073001 ENSG00000155254
GTF3C6 ENSG00000155115.6 0.069697 0.050095 ENSG00000155115
CDK19 ENSG00000155111.10 0.081397 0.055607 ENSG00000155111
ATP6V1C1 ENSG00000155097.7 0.065747 0.056575 ENSG00000155097
CYP2U1 ENSG00000155016.13 0.051241 0.04923 ENSG00000155016
ACSS1 ENSG00000154930.10 0.080333 0.059443 ENSG00000154930
USP43 ENSG00000154914.11 0.054429 0.053883 ENSG00000154914
ATP5G3 ENSG00000154518.5 0.051339 0.045386 ENSG00000154518
PRKCA ENSG00000154229.7 0.228469 0.08285 ENSG00000154229
ABI3BP ENSG00000154175.12 0.062378 0.050619 ENSG00000154175
C6orf57 ENSG00000154079.5 0.069606 0.046898 ENSG00000154079
CACNA2D1 ENSG00000153956.11 0.144933 0.075568 ENSG00000153956
MSI2 ENSG00000153944.6 0.088564 0.06934 ENSG00000153944
PTPRD ENSG00000153707.11 0.051727 0.07996 ENSG00000153707
ASAP1 ENSG00000153317.10 0.087475 0.059147 ENSG00000153317
FRMD1 ENSG00000153303.12 0.064341 0.05761 ENSG00000153303
PTPRR ENSG00000153233.8 0.083634 0.05132 ENSG00000153233
MERTK ENSG00000153208.12 0.315016 0.097215 ENSG00000153208
CLGN ENSG00000153132.8 0.070588 0.052942 ENSG00000153132
BANK1 ENSG00000153064.7 0.107678 0.065013 ENSG00000153064
JAKMIP1 ENSG00000152969.12 0.059239 0.073422 ENSG00000152969
GGPS1 ENSG00000152904.7 0.14948 0.069799 ENSG00000152904
ZNF256 ENSG00000152454.3 0.069101 0.060107 ENSG00000152454
TGOLN2 ENSG00000152291.9 0.102265 0.058275 ENSG00000152291
GPATCH11 ENSG00000152133.9 0.085383 0.06088 ENSG00000152133
PTPN14 ENSG00000152104.7 0.053607 0.059434 ENSG00000152104
AP1S3 ENSG00000152056.12 0.053147 0.047607 ENSG00000152056
PABPC3 ENSG00000151846.7 0.066845 0.058985 ENSG00000151846
GABRA2 ENSG00000151834.11 0.064941 0.048564 ENSG00000151834
BICD1 ENSG00000151746.9 0.05768 0.055074 ENSG00000151746
INPP1 ENSG00000151689.8 0.060045 0.043959 ENSG00000151689
CSNK1G3 ENSG00000151292.13 0.079275 0.058501 ENSG00000151292
GXYLT1 ENSG00000151233.6 0.133676 0.063009 ENSG00000151233
PLBD2 ENSG00000151176.3 0.057976 0.056823 ENSG00000151176
GRIN2B ENSG00000150086.3 0.063906 0.069767 ENSG00000150086
DOC2A ENSG00000149927.13 0.05305 0.045674 ENSG00000149927
TBX6 ENSG00000149922.6 0.101333 0.058457 ENSG00000149922
PLAC1L ENSG00000149507.2 0.063982 0.051242 ENSG00000149507
SLC5A12 ENSG00000148942.10 0.069895 0.054252 ENSG00000148942
TAF5 ENSG00000148835.9 0.094542 0.060587 ENSG00000148835
RPP30 ENSG00000148688.9 0.058033 0.050028 ENSG00000148688
POLR3A ENSG00000148606.8 0.113295 0.074884 ENSG00000148606
RSU1 ENSG00000148484.13 0.276786 0.087119 ENSG00000148484
USP6NL ENSG00000148429.9 0.098815 0.068723 ENSG00000148429
INPP5E ENSG00000148384.11 0.094029 0.066454 ENSG00000148384
SURF6 ENSG00000148296.5 0.06914 0.073796 ENSG00000148296
SLC39A4 ENSG00000147804.5 0.182539 0.079834 ENSG00000147804
FAM135B ENSG00000147724.7 0.217678 0.082636 ENSG00000147724
DOK2 ENSG00000147443.8 0.075764 0.059255 ENSG00000147443
MFHAS1 ENSG00000147324.6 0.10723 0.059462 ENSG00000147324
MCPH1 ENSG00000147316.8 0.071942 0.054212 ENSG00000147316
NOM1 ENSG00000146909.3 0.214423 0.072321 ENSG00000146909
SDK1 ENSG00000146555.14 0.065894 0.052176 ENSG00000146555
DYNLT1 ENSG00000146425.6 0.055416 0.050753 ENSG00000146425
TBC1D32 ENSG00000146350.9 0.159408 0.071126 ENSG00000146350
MLIP ENSG00000146147.10 0.077708 0.065021 ENSG00000146147
RASGEF1C ENSG00000146090.11 0.156507 0.073486 ENSG00000146090
BOD1 ENSG00000145919.6 0.085278 0.066829 ENSG00000145919
SLC25A48 ENSG00000145832.8 0.057911 0.055036 ENSG00000145832
SPATA9 ENSG00000145757.11 0.112484 0.072144 ENSG00000145757
CISD2 ENSG00000145354.5 0.131816 0.065346 ENSG00000145354
ATP10D ENSG00000145246.9 0.179529 0.071892 ENSG00000145246
EPHA5 ENSG00000145242.9 0.084781 0.065125 ENSG00000145242
SLC26A1 ENSG00000145217.9 0.12202 0.067853 ENSG00000145217
FIP1L1 ENSG00000145216.11 0.050783 0.048083 ENSG00000145216
MUC4 ENSG00000145113.17 0.067772 0.072847 ENSG00000145113
TMEM44 ENSG00000145014.13 0.132213 0.084925 ENSG00000145014
GULP1 ENSG00000144366.11 0.113768 0.064674 ENSG00000144366
PHOSPHO2 ENSG00000144362.7 0.257512 0.074188 ENSG00000144362
POLR2D ENSG00000144231.6 0.114804 0.068715 ENSG00000144231
LYG1 ENSG00000144214.5 0.162937 0.066054 ENSG00000144214
TMEM177 ENSG00000144120.8 0.126419 0.069495 ENSG00000144120
NAT8 ENSG00000144035.3 0.113658 0.054756 ENSG00000144035
MEIS1 ENSG00000143995.15 0.141634 0.071755 ENSG00000143995
GDF7 ENSG00000143869.5 0.063694 0.055548 ENSG00000143869
FBXO28 ENSG00000143756.7 0.098123 0.056559 ENSG00000143756
DEGS1 ENSG00000143753.8 0.054908 0.048415 ENSG00000143753
LYST ENSG00000143669.9 0.090219 0.067603 ENSG00000143669
ACTA1 ENSG00000143632.10 0.106394 0.075996 ENSG00000143632
TP53BP2 ENSG00000143514.12 0.12026 0.066366 ENSG00000143514
RFX5 ENSG00000143390.13 0.052821 0.06101 ENSG00000143390
PRUNE ENSG00000143363.11 0.059742 0.052786 ENSG00000143363
PPOX ENSG00000143224.12 0.165781 0.079055 ENSG00000143224
RXRG ENSG00000143171.8 0.074367 0.064279 ENSG00000143171
GPA33 ENSG00000143167.7 0.10717 0.064762 ENSG00000143167
MPC2 ENSG00000143158.6 0.052744 0.053787 ENSG00000143158
ALDH9A1 ENSG00000143149.8 0.077173 0.060672 ENSG00000143149
GJA5 ENSG00000143140.6 0.077379 0.058246 ENSG00000143140
ZNF697 ENSG00000143067.4 0.087896 0.063831 ENSG00000143067
DOPEY2 ENSG00000142197.8 0.057111 0.05218 ENSG00000142197
IFNAR1 ENSG00000142166.8 0.234896 0.076597 ENSG00000142166
COL6A1 ENSG00000142156.10 0.066824 0.054652 ENSG00000142156
ATHL1 ENSG00000142102.11 0.673375 0.063163 ENSG00000142102
MVB12A ENSG00000141971.8 0.104918 0.075226 ENSG00000141971
FEM1A ENSG00000141965.3 0.154753 0.080212 ENSG00000141965
hsa-mir-1199 ENSG00000141854.3 0.069085 0.064943 ENSG00000141854
ERBB2 ENSG00000141736.9 0.062409 0.053509 ENSG00000141736
ELAC1 ENSG00000141642.4 0.090031 0.081258 ENSG00000141642
DYM ENSG00000141627.9 0.186071 0.088019 ENSG00000141627
ZNF750 ENSG00000141579.6 0.102759 0.081624 ENSG00000141579
SSH2 ENSG00000141298.13 0.073999 0.060914 ENSG00000141298
SCRN2 ENSG00000141295.9 0.299765 0.087363 ENSG00000141295
UNC45B ENSG00000141161.7 0.067412 0.064905 ENSG00000141161
RANBP10 ENSG00000141084.6 0.074349 0.049653 ENSG00000141084
CIRH1A ENSG00000141076.13 0.141569 0.067173 ENSG00000141076
ZNF287 ENSG00000141040.10 0.178807 0.080724 ENSG00000141040
GAS8 ENSG00000141013.10 0.114359 0.076518 ENSG00000141013
IRF8 ENSG00000140968.6 0.130333 0.082838 ENSG00000140968
GCSH ENSG00000140905.5 0.135186 0.076857 ENSG00000140905
ADAMTS18 ENSG00000140873.11 0.082499 0.068703 ENSG00000140873
ULK3 ENSG00000140474.8 0.188477 0.073163 ENSG00000140474
CYP1A1 ENSG00000140465.9 0.052405 0.047833 ENSG00000140465
CYP11A1 ENSG00000140459.13 0.144194 0.078371 ENSG00000140459
HMG20A ENSG00000140382.10 0.145099 0.060842 ENSG00000140382
UBE2Q2 ENSG00000140367.7 0.057265 0.046422 ENSG00000140367
DUOXA2 ENSG00000140274.9 0.10679 0.065368 ENSG00000140274
DUOXA1 ENSG00000140254.8 0.056207 0.048692 ENSG00000140254
WDR20 ENSG00000140153.13 0.079871 0.066106 ENSG00000140153
GPR65 ENSG00000140030.4 0.089674 0.069072 ENSG00000140030
