AssociatedGeneName EnsemblGeneID h2.HeartLeftVentricle se.HeartLeftVentricle ensid
ZSCAN4 ENSG00000180532.6 0.110709 0.089876 ENSG00000180532
ANKRD18A ENSG00000180071.13 0.289655 0.109186 ENSG00000180071
FIZ1 ENSG00000179943.6 0.12496 0.111955 ENSG00000179943
LACC1 ENSG00000179630.6 0.392462 0.094418 ENSG00000179630
DNAJB8 ENSG00000179407.3 0.163166 0.091889 ENSG00000179407
SEPW1 ENSG00000178980.10 0.107085 0.089081 ENSG00000178980
LGALS7B ENSG00000178934.4 0.111904 0.119966 ENSG00000178934
GEN1 ENSG00000178295.10 0.106946 0.07977 ENSG00000178295
ZNF114 ENSG00000178150.4 0.182505 0.119122 ENSG00000178150
STAP2 ENSG00000178078.7 0.371896 0.117575 ENSG00000178078
TSPYL6 ENSG00000178021.9 0.109693 0.096865 ENSG00000178021
BET1L ENSG00000177951.13 0.106519 0.073133 ENSG00000177951
NAALADL2 ENSG00000177694.10 0.215797 0.096221 ENSG00000177694
GPR4 ENSG00000177464.4 0.224769 0.122051 ENSG00000177464
SCN4B ENSG00000177098.4 0.125911 0.090668 ENSG00000177098
MTX3 ENSG00000177034.10 0.119795 0.076195 ENSG00000177034
MAMSTR ENSG00000176909.7 0.161817 0.095695 ENSG00000176909
C10orf111 ENSG00000176236.4 0.112306 0.104529 ENSG00000176236
YES1 ENSG00000176105.9 0.134073 0.090215 ENSG00000176105
PRM1 ENSG00000175646.3 0.116482 0.099537 ENSG00000175646
KCNE3 ENSG00000175538.6 0.135491 0.091172 ENSG00000175538
LRRC25 ENSG00000175489.8 0.125498 0.088577 ENSG00000175489
RFESD ENSG00000175449.9 0.306626 0.115659 ENSG00000175449
DSG4 ENSG00000175065.7 0.279102 0.108229 ENSG00000175065
SRP72 ENSG00000174780.11 0.131157 0.103157 ENSG00000174780
C4orf32 ENSG00000174749.4 0.164115 0.088855 ENSG00000174749
SUSD5 ENSG00000173705.4 0.111419 0.087031 ENSG00000173705
NUDT18 ENSG00000173566.9 0.196769 0.092324 ENSG00000173566
MST1 ENSG00000173531.11 0.109052 0.071315 ENSG00000173531
ZBTB21 ENSG00000173276.9 0.133849 0.099675 ENSG00000173276
SNCG ENSG00000173267.9 0.111272 0.077412 ENSG00000173267
DMRT2 ENSG00000173253.10 0.200848 0.112522 ENSG00000173253
KIAA1919 ENSG00000173214.5 0.12495 0.075119 ENSG00000173214
ADH6 ENSG00000172955.13 0.11411 0.083379 ENSG00000172955
NADSYN1 ENSG00000172890.7 0.10167 0.082287 ENSG00000172890
CARNS1 ENSG00000172508.6 0.114743 0.071301 ENSG00000172508
RSPH9 ENSG00000172426.11 0.105031 0.100859 ENSG00000172426
RCAN2 ENSG00000172348.10 0.168193 0.098811 ENSG00000172348
KRCC1 ENSG00000172086.7 0.119655 0.087348 ENSG00000172086
ZNF556 ENSG00000172000.3 0.260023 0.115351 ENSG00000172000
SYNPO ENSG00000171992.8 0.111756 0.088357 ENSG00000171992
FRMD5 ENSG00000171877.15 0.122798 0.07423 ENSG00000171877
FAM90A1 ENSG00000171847.6 0.166151 0.098271 ENSG00000171847
SOSTDC1 ENSG00000171243.7 0.123409 0.089703 ENSG00000171243
SOCS5 ENSG00000171150.7 0.191979 0.105277 ENSG00000171150
FEZ2 ENSG00000171055.10 0.209664 0.109934 ENSG00000171055
PYGO1 ENSG00000171016.7 0.118776 0.094369 ENSG00000171016
PDGFD ENSG00000170962.8 0.111751 0.106342 ENSG00000170962
MTSS1 ENSG00000170873.14 0.327823 0.122011 ENSG00000170873
SYT9 ENSG00000170743.12 0.123922 0.117796 ENSG00000170743
POLH ENSG00000170734.7 0.214716 0.107178 ENSG00000170734
FOXA3 ENSG00000170608.2 0.119836 0.111518 ENSG00000170608
RALGAPB ENSG00000170471.10 0.141245 0.091575 ENSG00000170471
KRT86 ENSG00000170442.7 0.135551 0.094993 ENSG00000170442
LRRN2 ENSG00000170382.7 0.12036 0.078506 ENSG00000170382
MRAP ENSG00000170262.8 0.115615 0.095477 ENSG00000170262
RNF150 ENSG00000170153.5 0.131571 0.097657 ENSG00000170153
NLGN1 ENSG00000169760.13 0.108419 0.080776 ENSG00000169760
CHRNA5 ENSG00000169684.9 0.290274 0.101399 ENSG00000169684
SLC38A11 ENSG00000169507.5 0.185459 0.095824 ENSG00000169507
SH3TC2 ENSG00000169247.7 0.141863 0.088749 ENSG00000169247
CCDC126 ENSG00000169193.7 0.109881 0.08638 ENSG00000169193
GOT1L1 ENSG00000169154.4 0.199312 0.107621 ENSG00000169154
PHYHIP ENSG00000168490.9 0.135114 0.104822 ENSG00000168490
PNOC ENSG00000168081.4 0.106742 0.083055 ENSG00000168081
ICT1 ENSG00000167862.5 0.326538 0.109303 ENSG00000167862
CD320 ENSG00000167775.6 0.19475 0.104142 ENSG00000167775
SPINT2 ENSG00000167642.8 0.136836 0.109556 ENSG00000167642
GNG8 ENSG00000167414.4 0.12274 0.101221 ENSG00000167414
RRM1 ENSG00000167325.10 0.265076 0.111711 ENSG00000167325
ENGASE ENSG00000167280.12 0.114761 0.094334 ENSG00000167280
CDK12 ENSG00000167258.9 0.197341 0.097313 ENSG00000167258
TRUB2 ENSG00000167112.7 0.137232 0.081826 ENSG00000167112
ACSF2 ENSG00000167107.8 0.512869 0.10474 ENSG00000167107
PIP5KL1 ENSG00000167103.7 0.160567 0.108056 ENSG00000167103
ZBTB39 ENSG00000166860.2 0.110661 0.088037 ENSG00000166860
PLIN1 ENSG00000166819.7 0.122315 0.067508 ENSG00000166819
CHRFAM7A ENSG00000166664.9 0.124879 0.071292 ENSG00000166664
PRTG ENSG00000166450.8 0.176158 0.092589 ENSG00000166450
STXBP4 ENSG00000166263.9 0.14901 0.104658 ENSG00000166263
TBATA ENSG00000166220.8 0.28341 0.132968 ENSG00000166220
GABRB3 ENSG00000166206.9 0.108378 0.082859 ENSG00000166206
RAB8B ENSG00000166128.8 0.18863 0.096923 ENSG00000166128
ADAMTS15 ENSG00000166106.2 0.136875 0.106529 ENSG00000166106
TRUB1 ENSG00000165832.4 0.166696 0.102993 ENSG00000165832
DACT1 ENSG00000165617.9 0.12065 0.092704 ENSG00000165617
NGB ENSG00000165553.4 0.114938 0.091841 ENSG00000165553
TMEM63C ENSG00000165548.6 0.16381 0.088328 ENSG00000165548
C10orf25 ENSG00000165511.4 0.109373 0.073002 ENSG00000165511
INPPL1 ENSG00000165458.9 0.133598 0.118468 ENSG00000165458
CCDC67 ENSG00000165325.9 0.126944 0.100384 ENSG00000165325
NOL6 ENSG00000165271.12 0.109587 0.088013 ENSG00000165271
C9orf89 ENSG00000165233.13 0.191996 0.119057 ENSG00000165233
C8orf34 ENSG00000165084.11 0.119834 0.079889 ENSG00000165084
KIAA0196 ENSG00000164961.11 0.210329 0.102965 ENSG00000164961
GEM ENSG00000164949.3 0.105551 0.078462 ENSG00000164949
FASTK ENSG00000164896.15 0.167387 0.100089 ENSG00000164896
SLC4A2 ENSG00000164889.8 0.114508 0.096061 ENSG00000164889
GPR146 ENSG00000164849.7 0.119202 0.082866 ENSG00000164849
STEAP1 ENSG00000164647.4 0.120368 0.081662 ENSG00000164647
SLC29A4 ENSG00000164638.5 0.110095 0.071822 ENSG00000164638
TRA2A ENSG00000164548.6 0.135302 0.082058 ENSG00000164548
CCDC112 ENSG00000164221.8 0.126707 0.08598 ENSG00000164221
PRKCD ENSG00000163932.9 0.130117 0.088555 ENSG00000163932
RPN1 ENSG00000163902.7 0.119506 0.095233 ENSG00000163902
CAMK2N2 ENSG00000163888.3 0.102791 0.10253 ENSG00000163888
FYCO1 ENSG00000163820.10 0.1838 0.083544 ENSG00000163820
RYK ENSG00000163785.8 0.17132 0.099272 ENSG00000163785
ELF3 ENSG00000163435.11 0.165105 0.111955 ENSG00000163435
IGFN1 ENSG00000163395.12 0.282538 0.11757 ENSG00000163395
GABRG1 ENSG00000163285.7 0.112636 0.074317 ENSG00000163285
TGFA ENSG00000163235.11 0.129823 0.088538 ENSG00000163235
PQLC3 ENSG00000162976.8 0.158004 0.086647 ENSG00000162976
FAM71A ENSG00000162771.6 0.114571 0.083554 ENSG00000162771
LRRC38 ENSG00000162494.5 0.103462 0.087585 ENSG00000162494
TMEM82 ENSG00000162460.6 0.111019 0.090148 ENSG00000162460
FBLIM1 ENSG00000162458.8 0.101128 0.0705 ENSG00000162458
ADCY9 ENSG00000162104.5 0.172182 0.094971 ENSG00000162104
CYGB ENSG00000161544.5 0.147186 0.109066 ENSG00000161544
DMKN ENSG00000161249.16 0.179943 0.103597 ENSG00000161249
FBXL13 ENSG00000161040.12 0.144549 0.092426 ENSG00000161040
FTCD ENSG00000160282.9 0.134892 0.106221 ENSG00000160282
NPR2 ENSG00000159899.10 0.11008 0.084951 ENSG00000159899
THEM4 ENSG00000159445.8 0.125415 0.091138 ENSG00000159445
PADI4 ENSG00000159339.9 0.181471 0.108416 ENSG00000159339
CD1D ENSG00000158473.6 0.155024 0.085723 ENSG00000158473
TSPAN33 ENSG00000158457.4 0.109769 0.075154 ENSG00000158457
SKI ENSG00000157933.9 0.1121 0.093766 ENSG00000157933
FAM213B ENSG00000157870.10 0.173064 0.090721 ENSG00000157870
FAM81A ENSG00000157470.7 0.177452 0.098629 ENSG00000157470
HK1 ENSG00000156515.16 0.118215 0.096697 ENSG00000156515
FAM154A ENSG00000155875.9 0.130516 0.102067 ENSG00000155875
RNF20 ENSG00000155827.7 0.147085 0.083168 ENSG00000155827
KCTD18 ENSG00000155729.8 0.208687 0.103467 ENSG00000155729
GRIA1 ENSG00000155511.13 0.217645 0.101476 ENSG00000155511
HEATR3 ENSG00000155393.8 0.102651 0.110653 ENSG00000155393
DBI ENSG00000155368.12 0.22335 0.104721 ENSG00000155368
GPR78 ENSG00000155269.7 0.162006 0.103694 ENSG00000155269
UCHL1 ENSG00000154277.8 0.124731 0.086707 ENSG00000154277
GAL3ST2 ENSG00000154252.11 0.194841 0.104883 ENSG00000154252
PRKCA ENSG00000154229.7 0.529138 0.10422 ENSG00000154229
UBP1 ENSG00000153560.7 0.100674 0.084758 ENSG00000153560
C16orf89 ENSG00000153446.11 0.168321 0.110221 ENSG00000153446
PLEKHG4B ENSG00000153404.9 0.147622 0.090182 ENSG00000153404
SRP19 ENSG00000153037.7 0.109482 0.079385 ENSG00000153037
MARVELD2 ENSG00000152939.10 0.20093 0.105269 ENSG00000152939
SLC16A12 ENSG00000152779.12 0.196621 0.093276 ENSG00000152779
USP12 ENSG00000152484.9 0.171914 0.109169 ENSG00000152484
GUCY1A2 ENSG00000152402.5 0.228643 0.095936 ENSG00000152402
PDK1 ENSG00000152256.8 0.121645 0.088336 ENSG00000152256
GRID2 ENSG00000152208.7 0.149069 0.096113 ENSG00000152208
PTPN14 ENSG00000152104.7 0.117081 0.089566 ENSG00000152104
TUBA3E ENSG00000152086.7 0.108667 0.078296 ENSG00000152086
AP1S3 ENSG00000152056.12 0.112487 0.098212 ENSG00000152056
EDNRA ENSG00000151617.11 0.244905 0.09456 ENSG00000151617
VPS26B ENSG00000151502.6 0.130401 0.082091 ENSG00000151502
KCTD14 ENSG00000151364.11 0.103201 0.075088 ENSG00000151364
NGLY1 ENSG00000151092.12 0.13596 0.085466 ENSG00000151092
CD226 ENSG00000150637.4 0.133431 0.118333 ENSG00000150637
GGTLC1 ENSG00000149435.8 0.114553 0.094131 ENSG00000149435
ZNF214 ENSG00000149050.5 0.128047 0.098077 ENSG00000149050
RPP30 ENSG00000148688.9 0.197238 0.09263 ENSG00000148688
ST8SIA6 ENSG00000148488.11 0.107309 0.090112 ENSG00000148488
INPP5E ENSG00000148384.11 0.201522 0.106644 ENSG00000148384
LCN2 ENSG00000148346.7 0.105334 0.087683 ENSG00000148346
IDNK ENSG00000148057.11 0.124859 0.092543 ENSG00000148057
DPYS ENSG00000147647.8 0.12688 0.081536 ENSG00000147647
NOM1 ENSG00000146909.3 0.254793 0.112709 ENSG00000146909
CCT6A ENSG00000146731.6 0.139107 0.081844 ENSG00000146731
GBAS ENSG00000146729.5 0.13308 0.078989 ENSG00000146729
PURB ENSG00000146676.5 0.128145 0.077529 ENSG00000146676
C6orf123 ENSG00000146521.5 0.10598 0.087263 ENSG00000146521
SLC2A12 ENSG00000146411.5 0.201906 0.104154 ENSG00000146411
CRIP3 ENSG00000146215.9 0.134382 0.085116 ENSG00000146215
FGD2 ENSG00000146192.10 0.223651 0.110086 ENSG00000146192
TNIP1 ENSG00000145901.10 0.113649 0.083642 ENSG00000145901
NKD2 ENSG00000145506.9 0.16922 0.09962 ENSG00000145506
TIFA ENSG00000145365.9 0.203642 0.086456 ENSG00000145365
SNCA ENSG00000145335.11 0.254655 0.085218 ENSG00000145335
MYH15 ENSG00000144821.5 0.107293 0.091144 ENSG00000144821
UBA3 ENSG00000144744.12 0.140662 0.082872 ENSG00000144744
ZNF514 ENSG00000144026.7 0.112408 0.092947 ENSG00000144026
RIT1 ENSG00000143622.5 0.102314 0.077424 ENSG00000143622
RFX5 ENSG00000143390.13 0.107954 0.081562 ENSG00000143390
ECM1 ENSG00000143369.10 0.144614 0.094601 ENSG00000143369
XPR1 ENSG00000143324.9 0.177696 0.091166 ENSG00000143324
TMCO1 ENSG00000143183.12 0.106174 0.093884 ENSG00000143183
BARHL2 ENSG00000143032.7 0.119189 0.086351 ENSG00000143032
DOPEY2 ENSG00000142197.8 0.167885 0.09429 ENSG00000142197
COL6A1 ENSG00000142156.10 0.158103 0.102997 ENSG00000142156
PFKL ENSG00000141959.12 0.130014 0.100734 ENSG00000141959
DYM ENSG00000141627.9 0.107781 0.114184 ENSG00000141627
ZNF750 ENSG00000141579.6 0.114222 0.096509 ENSG00000141579
ZNF287 ENSG00000141040.10 0.19772 0.113106 ENSG00000141040
GCSH ENSG00000140905.5 0.155144 0.097952 ENSG00000140905
ABCC12 ENSG00000140798.11 0.117722 0.073175 ENSG00000140798
FURIN ENSG00000140564.6 0.223734 0.114494 ENSG00000140564
PML ENSG00000140464.15 0.324666 0.12139 ENSG00000140464
CYP11A1 ENSG00000140459.13 0.226443 0.096383 ENSG00000140459
SLC24A4 ENSG00000140090.13 0.281064 0.121342 ENSG00000140090
TMX1 ENSG00000139921.8 0.140667 0.118198 ENSG00000139921
CERS5 ENSG00000139624.8 0.162789 0.095098 ENSG00000139624
MTMR6 ENSG00000139505.10 0.111305 0.086056 ENSG00000139505
PIANP ENSG00000139200.9 0.106289 0.097361 ENSG00000139200
HADH ENSG00000138796.11 0.155174 0.093378 ENSG00000138796
USO1 ENSG00000138768.10 0.141535 0.089056 ENSG00000138768
NAAA ENSG00000138744.10 0.133257 0.085352 ENSG00000138744
BMPR1B ENSG00000138696.6 0.224362 0.094989 ENSG00000138696
METTL5 ENSG00000138382.9 0.167806 0.093164 ENSG00000138382
PREB ENSG00000138073.9 0.13185 0.099566 ENSG00000138073
DYNC2LI1 ENSG00000138036.14 0.137296 0.082729 ENSG00000138036
TMPRSS4 ENSG00000137648.12 0.186899 0.109526 ENSG00000137648
NARS2 ENSG00000137513.5 0.110616 0.078412 ENSG00000137513
FGFBP2 ENSG00000137441.7 0.254255 0.113066 ENSG00000137441
UBAP2 ENSG00000137073.16 0.122653 0.093847 ENSG00000137073
NOV ENSG00000136999.4 0.215946 0.093249 ENSG00000136999
PDCL ENSG00000136940.9 0.13079 0.089596 ENSG00000136940
KIF12 ENSG00000136883.8 0.266318 0.115613 ENSG00000136883
CIB2 ENSG00000136425.8 0.35312 0.113833 ENSG00000136425
C7orf25 ENSG00000136197.8 0.113874 0.088146 ENSG00000136197
SERPINE2 ENSG00000135919.8 0.148599 0.103229 ENSG00000135919
ITM2C ENSG00000135916.11 0.130746 0.111785 ENSG00000135916
AGT ENSG00000135744.7 0.165527 0.098329 ENSG00000135744
OS9 ENSG00000135506.11 0.144567 0.088938 ENSG00000135506
PPP1R1A ENSG00000135447.12 0.171501 0.095348 ENSG00000135447
SRPK2 ENSG00000135250.12 0.151498 0.098923 ENSG00000135250
WDR36 ENSG00000134987.7 0.159782 0.092049 ENSG00000134987
SLC43A3 ENSG00000134802.13 0.11444 0.075803 ENSG00000134802
CYP2J2 ENSG00000134716.5 0.100345 0.088955 ENSG00000134716
SOX5 ENSG00000134532.11 0.212667 0.116796 ENSG00000134532
CABLES1 ENSG00000134508.8 0.118166 0.104876 ENSG00000134508
KCTD1 ENSG00000134504.8 0.124524 0.109003 ENSG00000134504
IL6ST ENSG00000134352.15 0.209706 0.089405 ENSG00000134352
GRHL1 ENSG00000134317.13 0.203083 0.121567 ENSG00000134317
YWHAQ ENSG00000134308.9 0.111471 0.084163 ENSG00000134308
CHIA ENSG00000134216.14 0.113538 0.087373 ENSG00000134216
VAV3 ENSG00000134215.11 0.213816 0.113312 ENSG00000134215
AMPD3 ENSG00000133805.11 0.242335 0.103166 ENSG00000133805
SPINK5 ENSG00000133710.11 0.317777 0.097187 ENSG00000133710
LRRIQ1 ENSG00000133640.14 0.117744 0.087436 ENSG00000133640
NTS ENSG00000133636.6 0.114729 0.091045 ENSG00000133636
MKRN1 ENSG00000133606.6 0.152539 0.098198 ENSG00000133606
TRPC4 ENSG00000133107.10 0.115936 0.087638 ENSG00000133107
TMCC2 ENSG00000133069.10 0.200877 0.10314 ENSG00000133069
MMACHC ENSG00000132763.10 0.122107 0.079875 ENSG00000132763
RHBG ENSG00000132677.8 0.14197 0.085864 ENSG00000132677
PCBD2 ENSG00000132570.10 0.236909 0.110901 ENSG00000132570
DDC ENSG00000132437.13 0.133311 0.087186 ENSG00000132437
RAN ENSG00000132341.6 0.19995 0.113097 ENSG00000132341
IQCA1 ENSG00000132321.12 0.177653 0.116435 ENSG00000132321
MRPL35 ENSG00000132313.10 0.100641 0.095184 ENSG00000132313
TRIM5 ENSG00000132256.14 0.171505 0.104601 ENSG00000132256
CC2D1A ENSG00000132024.13 0.169413 0.112774 ENSG00000132024
DCAF15 ENSG00000132017.6 0.160961 0.099705 ENSG00000132017
PODNL1 ENSG00000132000.7 0.232241 0.097415 ENSG00000132000
KRT33B ENSG00000131738.5 0.100191 0.078966 ENSG00000131738
CKMT2 ENSG00000131730.11 0.163024 0.100024 ENSG00000131730
NPHP4 ENSG00000131697.13 0.148788 0.092856 ENSG00000131697
EMC8 ENSG00000131148.4 0.322418 0.140883 ENSG00000131148
ULBP3 ENSG00000131019.5 0.28841 0.119327 ENSG00000131019
SLC7A10 ENSG00000130876.6 0.238697 0.10951 ENSG00000130876
ZNF331 ENSG00000130844.12 0.194967 0.133457 ENSG00000130844
YIPF2 ENSG00000130733.6 0.110686 0.083359 ENSG00000130733
TNNI3 ENSG00000129991.8 0.128574 0.109012 ENSG00000129991
RHBDF2 ENSG00000129667.8 0.108909 0.075825 ENSG00000129667
ILF3 ENSG00000129351.13 0.153222 0.100595 ENSG00000129351
SUMF2 ENSG00000129103.13 0.124428 0.085131 ENSG00000129103
LOXL1 ENSG00000129038.11 0.181431 0.097412 ENSG00000129038
HOXD10 ENSG00000128710.5 0.128413 0.086086 ENSG00000128710
HOXD1 ENSG00000128645.11 0.377981 0.104006 ENSG00000128645
OPN1SW ENSG00000128617.2 0.148039 0.086284 ENSG00000128617
RABL5 ENSG00000128581.11 0.104209 0.081873 ENSG00000128581
NAA38 ENSG00000128534.3 0.138583 0.076599 ENSG00000128534
POT1 ENSG00000128513.9 0.120511 0.0717 ENSG00000128513
METTL16 ENSG00000127804.7 0.108395 0.073461 ENSG00000127804
TRAP1 ENSG00000126602.6 0.342605 0.112205 ENSG00000126602
PRKCG ENSG00000126583.6 0.224929 0.123948 ENSG00000126583
CENPB ENSG00000125817.7 0.165059 0.111135 ENSG00000125817
KIR2DL1 ENSG00000125498.15 0.152837 0.123984 ENSG00000125498
MTRR ENSG00000124275.10 0.123224 0.083929 ENSG00000124275
NEURL2 ENSG00000124257.6 0.158009 0.101687 ENSG00000124257
ATP5E ENSG00000124172.5 0.171277 0.123721 ENSG00000124172
VAPB ENSG00000124164.11 0.130431 0.111517 ENSG00000124164
PREX1 ENSG00000124126.9 0.201732 0.116848 ENSG00000124126
LRP1 ENSG00000123384.9 0.10197 0.087319 ENSG00000123384
KIAA1045 ENSG00000122733.11 0.104466 0.081366 ENSG00000122733
KIAA1191 ENSG00000122203.10 0.144146 0.101187 ENSG00000122203
LAX1 ENSG00000122188.8 0.176969 0.106972 ENSG00000122188
SLITRK3 ENSG00000121871.3 0.154402 0.09108 ENSG00000121871
PSPC1 ENSG00000121390.13 0.145777 0.089189 ENSG00000121390
WBP4 ENSG00000120688.7 0.141211 0.104876 ENSG00000120688
SUPT7L ENSG00000119760.11 0.108038 0.088773 ENSG00000119760
FAM206A ENSG00000119328.7 0.147533 0.097815 ENSG00000119328
ATP10B ENSG00000118322.8 0.151095 0.087864 ENSG00000118322
CA14 ENSG00000118298.6 0.168719 0.091528 ENSG00000118298
LPPR5 ENSG00000117598.7 0.131265 0.083467 ENSG00000117598
GALE ENSG00000117308.10 0.124165 0.095037 ENSG00000117308
KLHL12 ENSG00000117153.11 0.146626 0.094629 ENSG00000117153
PRG4 ENSG00000116690.7 0.106104 0.083802 ENSG00000116690
DNAJC6 ENSG00000116675.11 0.126321 0.091279 ENSG00000116675
PHF13 ENSG00000116273.5 0.161618 0.10832 ENSG00000116273
ICMT ENSG00000116237.11 0.109211 0.093324 ENSG00000116237
CEP104 ENSG00000116198.8 0.177699 0.105296 ENSG00000116198
WIPF1 ENSG00000115935.12 0.106264 0.075145 ENSG00000115935
CNPPD1 ENSG00000115649.11 0.110578 0.084345 ENSG00000115649
PCGF1 ENSG00000115289.8 0.105735 0.086636 ENSG00000115289
ACTR1B ENSG00000115073.6 0.116204 0.106236 ENSG00000115073
PLXNA1 ENSG00000114554.7 0.115333 0.081345 ENSG00000114554
PDCD10 ENSG00000114209.10 0.130592 0.097919 ENSG00000114209
SELK ENSG00000113811.6 0.181394 0.103867 ENSG00000113811
CPEB4 ENSG00000113742.8 0.126558 0.112021 ENSG00000113742
IK ENSG00000113141.10 0.107848 0.090991 ENSG00000113141
GMNN ENSG00000112312.5 0.11288 0.078941 ENSG00000112312
FHL5 ENSG00000112214.6 0.121422 0.073338 ENSG00000112214
RNF8 ENSG00000112130.12 0.135572 0.102311 ENSG00000112130
MAK ENSG00000111837.7 0.110696 0.102662 ENSG00000111837
PHC1 ENSG00000111752.6 0.155723 0.090143 ENSG00000111752
AICDA ENSG00000111732.6 0.132044 0.096443 ENSG00000111732
USP5 ENSG00000111667.9 0.204658 0.09614 ENSG00000111667
CHD4 ENSG00000111642.10 0.121292 0.085679 ENSG00000111642
METAP2 ENSG00000111142.9 0.163824 0.096655 ENSG00000111142
TSPAN11 ENSG00000110900.10 0.102839 0.081939 ENSG00000110900
ELMOD1 ENSG00000110675.8 0.336079 0.112769 ENSG00000110675
SNX15 ENSG00000110025.7 0.15904 0.085574 ENSG00000110025
LAMTOR3 ENSG00000109270.8 0.11386 0.085829 ENSG00000109270
GABRA4 ENSG00000109158.6 0.213555 0.106928 ENSG00000109158
SGCA ENSG00000108823.11 0.193612 0.112221 ENSG00000108823
PALD1 ENSG00000107719.8 0.102587 0.106425 ENSG00000107719
COA1 ENSG00000106603.13 0.118684 0.083496 ENSG00000106603
AGR2 ENSG00000106541.7 0.120001 0.092519 ENSG00000106541
TSPAN13 ENSG00000106537.7 0.171038 0.095071 ENSG00000106537
MEST ENSG00000106484.9 0.112064 0.088981 ENSG00000106484
PTPRZ1 ENSG00000106278.7 0.101389 0.077941 ENSG00000106278
SIPA1L3 ENSG00000105738.6 0.100923 0.085062 ENSG00000105738
SUGP1 ENSG00000105705.10 0.111826 0.081112 ENSG00000105705
PPP2R1A ENSG00000105568.13 0.143054 0.109603 ENSG00000105568
PLEKHA4 ENSG00000105559.7 0.101407 0.082799 ENSG00000105559
RAB3D ENSG00000105514.3 0.127907 0.086602 ENSG00000105514
MYH14 ENSG00000105357.11 0.195462 0.095624 ENSG00000105357
APLP1 ENSG00000105290.7 0.126029 0.093185 ENSG00000105290
SLC1A5 ENSG00000105281.8 0.117706 0.084189 ENSG00000105281
RPS16 ENSG00000105193.4 0.335109 0.097475 ENSG00000105193
NCALD ENSG00000104490.13 0.117661 0.090294 ENSG00000104490
WISP1 ENSG00000104415.9 0.124191 0.093131 ENSG00000104415
GDAP1 ENSG00000104381.8 0.105361 0.098534 ENSG00000104381
HSDL1 ENSG00000103160.7 0.177783 0.116023 ENSG00000103160
SETD6 ENSG00000103037.7 0.131451 0.090281 ENSG00000103037
NDRG4 ENSG00000103034.10 0.188032 0.102622 ENSG00000103034
MEDAG ENSG00000102802.5 0.147982 0.107926 ENSG00000102802
POLI ENSG00000101751.6 0.116802 0.10224 ENSG00000101751
PIGU ENSG00000101464.6 0.112184 0.103812 ENSG00000101464
WFDC2 ENSG00000101443.13 0.202847 0.129635 ENSG00000101443
ACTR5 ENSG00000101442.8 0.10486 0.118374 ENSG00000101442
PXMP4 ENSG00000101417.7 0.10654 0.091096 ENSG00000101417
FERMT1 ENSG00000101311.11 0.271215 0.12287 ENSG00000101311
MYLK2 ENSG00000101306.6 0.120471 0.101914 ENSG00000101306
CDC25B ENSG00000101224.13 0.120304 0.093963 ENSG00000101224
BMP7 ENSG00000101144.8 0.151327 0.092532 ENSG00000101144
PFDN4 ENSG00000101132.5 0.318324 0.112494 ENSG00000101132
SLA2 ENSG00000101082.9 0.107864 0.100349 ENSG00000101082
PYGB ENSG00000100994.7 0.183315 0.098221 ENSG00000100994
VSX1 ENSG00000100987.10 0.202382 0.104227 ENSG00000100987
TELO2 ENSG00000100726.10 0.161659 0.114357 ENSG00000100726
CEP128 ENSG00000100629.12 0.161746 0.105689 ENSG00000100629
VTI1B ENSG00000100568.6 0.118913 0.094028 ENSG00000100568
TRIM9 ENSG00000100505.9 0.131951 0.090527 ENSG00000100505
C22orf31 ENSG00000100249.4 0.126238 0.081706 ENSG00000100249
CBY1 ENSG00000100211.6 0.174309 0.087239 ENSG00000100211
OCEL1 ENSG00000099330.4 0.404746 0.108283 ENSG00000099330
ARCN1 ENSG00000095139.9 0.117854 0.084516 ENSG00000095139
VNN3 ENSG00000093134.9 0.18205 0.107851 ENSG00000093134
CECR1 ENSG00000093072.11 0.2725 0.113838 ENSG00000093072
MYO15A ENSG00000091536.12 0.130993 0.0933 ENSG00000091536
ABCC6 ENSG00000091262.10 0.127309 0.098574 ENSG00000091262
OSBPL8 ENSG00000091039.12 0.100916 0.075635 ENSG00000091039
GCN1L1 ENSG00000089154.6 0.112009 0.093269 ENSG00000089154
SLC24A6 ENSG00000089060.7 0.120422 0.080233 ENSG00000089060
NOP14 ENSG00000087269.11 0.124889 0.084538 ENSG00000087269
ACHE ENSG00000087085.9 0.111709 0.081838 ENSG00000087085
ALG9 ENSG00000086848.10 0.133866 0.079352 ENSG00000086848
FCN1 ENSG00000085265.6 0.120751 0.086218 ENSG00000085265
HADHA ENSG00000084754.6 0.147654 0.099578 ENSG00000084754
GCKR ENSG00000084734.4 0.155382 0.103236 ENSG00000084734
APOB ENSG00000084674.9 0.103437 0.087482 ENSG00000084674
ZMPSTE24 ENSG00000084073.4 0.121622 0.085495 ENSG00000084073
PPIE ENSG00000084072.12 0.101368 0.082558 ENSG00000084072
ITGAE ENSG00000083457.7 0.156078 0.106608 ENSG00000083457
TRPM3 ENSG00000083067.17 0.125173 0.086962 ENSG00000083067
HSPB11 ENSG00000081870.7 0.165405 0.101574 ENSG00000081870
PCDHGA2 ENSG00000081853.13 0.155998 0.086076 ENSG00000081853
DUSP12 ENSG00000081721.6 0.137985 0.094397 ENSG00000081721
PKP1 ENSG00000081277.7 0.149697 0.091859 ENSG00000081277
CHRNA3 ENSG00000080644.11 0.105463 0.085514 ENSG00000080644
