AssociatedGeneName EnsemblGeneID h2.AdiposeSubcutaneous se.AdiposeSubcutaneous ensid
AMT ENSG00000145020.10 0.207704 0.073835 ENSG00000145020
ARPP19 ENSG00000128989.6 0.504837 0.074052 ENSG00000128989
ZC3H8 ENSG00000144161.7 0.154972 0.066297 ENSG00000144161
CNIH4 ENSG00000143771.7 0.35433 0.080269 ENSG00000143771
CD59 ENSG00000085063.10 0.248753 0.078542 ENSG00000085063
PDCD1LG2 ENSG00000197646.6 0.237528 0.083291 ENSG00000197646
MYO9A ENSG00000066933.11 0.158039 0.064615 ENSG00000066933
PCDHB3 ENSG00000113205.2 0.118873 0.065195 ENSG00000113205
GGA3 ENSG00000125447.12 0.131821 0.066304 ENSG00000125447
HYAL3 ENSG00000186792.11 0.165396 0.077688 ENSG00000186792
OTUB1 ENSG00000167770.7 0.161293 0.076984 ENSG00000167770
SNX21 ENSG00000124104.14 0.129395 0.083011 ENSG00000124104
TMEM229B ENSG00000198133.4 0.118806 0.068455 ENSG00000198133
MS4A6E ENSG00000166926.4 0.112999 0.062114 ENSG00000166926
ITGA11 ENSG00000137809.12 0.107115 0.060147 ENSG00000137809
SATB1 ENSG00000182568.12 0.183913 0.073776 ENSG00000182568
PARP4 ENSG00000102699.5 0.210895 0.085676 ENSG00000102699
AGO4 ENSG00000134698.10 0.126792 0.066298 ENSG00000134698
DYNC1I2 ENSG00000077380.11 0.199043 0.071292 ENSG00000077380
CMTM4 ENSG00000183723.8 0.122073 0.069399 ENSG00000183723
BRPF1 ENSG00000156983.11 0.179791 0.079734 ENSG00000156983
TTK ENSG00000112742.5 0.131553 0.0642 ENSG00000112742
FIS1 ENSG00000214253.4 0.453563 0.07622 ENSG00000214253
LINS ENSG00000140471.12 0.147128 0.07977 ENSG00000140471
FMO2 ENSG00000094963.9 0.190237 0.079714 ENSG00000094963
BRIP1 ENSG00000136492.4 0.101139 0.057848 ENSG00000136492
ORMDL1 ENSG00000128699.9 0.282547 0.076719 ENSG00000128699
PRDX1 ENSG00000117450.9 0.113681 0.063355 ENSG00000117450
TMEM138 ENSG00000149483.7 0.104491 0.069327 ENSG00000149483
SMLR1 ENSG00000256162.2 0.109642 0.063497 ENSG00000256162
SCGN ENSG00000079689.9 0.156585 0.076139 ENSG00000079689
ST3GAL6 ENSG00000064225.8 0.15454 0.072303 ENSG00000064225
ADAMTSL1 ENSG00000178031.11 0.150807 0.077017 ENSG00000178031
IFIT5 ENSG00000152778.7 0.231933 0.081747 ENSG00000152778
MROH6 ENSG00000204839.4 0.327299 0.086383 ENSG00000204839
ALOX5 ENSG00000012779.6 0.123678 0.063349 ENSG00000012779
CA12 ENSG00000074410.9 0.165508 0.075995 ENSG00000074410
MRPL24 ENSG00000143314.8 0.105491 0.061705 ENSG00000143314
GIGYF1 ENSG00000146830.9 0.243478 0.07715 ENSG00000146830
HSD17B11 ENSG00000198189.6 0.132701 0.06778 ENSG00000198189
CRYBB2 ENSG00000244752.2 0.192734 0.078016 ENSG00000244752
PLA1A ENSG00000144837.4 0.175946 0.072188 ENSG00000144837
KIAA1244 ENSG00000112379.8 0.147108 0.071433 ENSG00000112379
SNX32 ENSG00000172803.13 0.381567 0.079739 ENSG00000172803
PEX7 ENSG00000112357.8 0.154689 0.067035 ENSG00000112357
FAM162A ENSG00000114023.11 0.110565 0.056191 ENSG00000114023
USP3 ENSG00000140455.12 0.153924 0.074571 ENSG00000140455
PRELID1 ENSG00000169230.5 0.131846 0.064597 ENSG00000169230
KCTD19 ENSG00000168676.6 0.105918 0.058755 ENSG00000168676
UFSP1 ENSG00000176125.3 0.176077 0.073369 ENSG00000176125
FIBP ENSG00000172500.8 0.102368 0.055952 ENSG00000172500
CCDC122 ENSG00000151773.8 0.459885 0.075425 ENSG00000151773
MLH1 ENSG00000076242.10 0.121963 0.077261 ENSG00000076242
RNF32 ENSG00000105982.12 0.15219 0.075841 ENSG00000105982
DAD1 ENSG00000129562.6 0.220679 0.076525 ENSG00000129562
ODF2L ENSG00000122417.11 0.246741 0.071377 ENSG00000122417
OXGR1 ENSG00000165621.4 0.295168 0.072021 ENSG00000165621
MFGE8 ENSG00000140545.10 0.254293 0.088173 ENSG00000140545
KIAA0040 ENSG00000235750.5 0.145338 0.064473 ENSG00000235750
RIC8A ENSG00000177963.8 0.106181 0.061841 ENSG00000177963
C19orf44 ENSG00000105072.4 0.111926 0.073238 ENSG00000105072
KAT8 ENSG00000103510.15 0.216729 0.070666 ENSG00000103510
DCAF4L1 ENSG00000182308.5 0.110092 0.065623 ENSG00000182308
NKTR ENSG00000114857.13 0.357121 0.078004 ENSG00000114857
C10orf11 ENSG00000148655.10 0.331117 0.08184 ENSG00000148655
URAD ENSG00000183463.4 0.231853 0.08724 ENSG00000183463
MRPS10 ENSG00000048544.5 0.504765 0.076841 ENSG00000048544
NRTN ENSG00000171119.2 0.11677 0.088461 ENSG00000171119
MFAP1 ENSG00000140259.6 0.114447 0.065901 ENSG00000140259
SIGLEC14 ENSG00000254415.3 0.204913 0.083899 ENSG00000254415
MGAT5 ENSG00000152127.4 0.106204 0.071827 ENSG00000152127
SHQ1 ENSG00000144736.9 0.109091 0.071714 ENSG00000144736
DDX18 ENSG00000088205.8 0.185686 0.070671 ENSG00000088205
SLC7A5 ENSG00000103257.4 0.1978 0.081982 ENSG00000103257
SLC39A3 ENSG00000141873.6 0.190833 0.088566 ENSG00000141873
ZNF587 ENSG00000198466.8 0.364312 0.079906 ENSG00000198466
IFT74 ENSG00000096872.11 0.138899 0.072315 ENSG00000096872
GLI4 ENSG00000250571.2 0.114391 0.067066 ENSG00000250571
NES ENSG00000132688.10 0.106334 0.063128 ENSG00000132688
FXN ENSG00000165060.7 0.115075 0.06336 ENSG00000165060
PCDHA7 ENSG00000204963.4 0.106317 0.052201 ENSG00000204963
PPP1R1C ENSG00000150722.6 0.168402 0.071881 ENSG00000150722
GBF1 ENSG00000107862.4 0.119971 0.069341 ENSG00000107862
ANKRD50 ENSG00000151458.7 0.133629 0.062685 ENSG00000151458
CLEC12A ENSG00000172322.9 0.666153 0.058311 ENSG00000172322
FAM26E ENSG00000178033.5 0.295263 0.079482 ENSG00000178033
ALKBH2 ENSG00000189046.6 0.173709 0.083973 ENSG00000189046
CENPQ ENSG00000031691.6 0.483214 0.073697 ENSG00000031691
WASF1 ENSG00000112290.8 0.111184 0.060024 ENSG00000112290
LNP1 ENSG00000206535.3 0.133003 0.058188 ENSG00000206535
RHBDL1 ENSG00000103269.9 0.149487 0.065018 ENSG00000103269
PRR12 ENSG00000126464.9 0.255553 0.085912 ENSG00000126464
MAP2K5 ENSG00000137764.15 0.278083 0.080821 ENSG00000137764
PHLPP2 ENSG00000040199.14 0.191429 0.071868 ENSG00000040199
RAC3 ENSG00000169750.4 0.148844 0.080064 ENSG00000169750
ZNF343 ENSG00000088876.7 0.17697 0.086434 ENSG00000088876
PGGT1B ENSG00000164219.5 0.252229 0.081083 ENSG00000164219
GABRB2 ENSG00000145864.8 0.197179 0.075601 ENSG00000145864
NFX1 ENSG00000086102.14 0.101126 0.061143 ENSG00000086102
NIPAL4 ENSG00000172548.10 0.456752 0.07311 ENSG00000172548
B3GAT3 ENSG00000149541.5 0.116583 0.065418 ENSG00000149541
OSBP2 ENSG00000184792.11 0.124031 0.064807 ENSG00000184792
BCLAF1 ENSG00000029363.11 0.124822 0.07035 ENSG00000029363
CCDC17 ENSG00000159588.10 0.172398 0.079591 ENSG00000159588
KIF3A ENSG00000131437.11 0.105395 0.062885 ENSG00000131437
RP11-894J14.5 ENSG00000272305.1 0.101224 0.056614 ENSG00000272305
PKD1L2 ENSG00000269323.1 0.252161 0.09076 ENSG00000269323
AP003733.1 ENSG00000269089.1 0.101721 0.065826 ENSG00000269089
MYO15B ENSG00000266714.2 0.107042 0.078092 ENSG00000266714
KRT222 ENSG00000264058.1 0.117234 0.057461 ENSG00000264058
CTD-2616J11.4 ENSG00000262874.1 0.187554 0.079304 ENSG00000262874
RP11-676J12.7 ENSG00000262003.1 0.195373 0.088424 ENSG00000262003
SLC22A31 ENSG00000259803.2 0.115737 0.071542 ENSG00000259803
ITGB3 ENSG00000259207.3 0.160342 0.064668 ENSG00000259207
ZNF578 ENSG00000258405.5 0.173341 0.079314 ENSG00000258405
ZNF550 ENSG00000251369.4 0.106026 0.072161 ENSG00000251369
PRODH2 ENSG00000250799.5 0.258332 0.091163 ENSG00000250799
PCDHA11 ENSG00000249158.2 0.100305 0.07234 ENSG00000249158
INSL3 ENSG00000248099.3 0.199789 0.084622 ENSG00000248099
APOBEC3D ENSG00000243811.2 0.237459 0.079983 ENSG00000243811
C19orf24 ENSG00000228300.9 0.243575 0.0932 ENSG00000228300
SCAMP4 ENSG00000227500.5 0.201747 0.087099 ENSG00000227500
ZNF717 ENSG00000227124.4 0.242951 0.077607 ENSG00000227124
AL133216.1 ENSG00000225119.3 0.125715 0.08091 ENSG00000225119
PHB2 ENSG00000215021.4 0.109576 0.071275 ENSG00000215021
FAM188B2 ENSG00000214237.5 0.117481 0.070961 ENSG00000214237
C19orf38 ENSG00000214212.4 0.131344 0.063456 ENSG00000214212
REPIN1 ENSG00000214022.7 0.192836 0.074481 ENSG00000214022
MEF2B ENSG00000213999.11 0.109386 0.065041 ENSG00000213999
TMEM110 ENSG00000213533.7 0.198477 0.072755 ENSG00000213533
GBP7 ENSG00000213512.1 0.542254 0.071998 ENSG00000213512
TCL1B ENSG00000213231.8 0.197651 0.087738 ENSG00000213231
ZNF254 ENSG00000213096.5 0.103295 0.080746 ENSG00000213096
C1QTNF9B ENSG00000205863.5 0.189327 0.080067 ENSG00000205863
PCDHGA1 ENSG00000204956.4 0.102915 0.065023 ENSG00000204956
ASPDH ENSG00000204653.5 0.131058 0.074175 ENSG00000204653
STK19 ENSG00000204344.10 0.108726 0.062393 ENSG00000204344
SMIM5 ENSG00000204323.5 0.112225 0.069904 ENSG00000204323
LDLRAD1 ENSG00000203985.6 0.306455 0.088003 ENSG00000203985
C1orf132 ENSG00000203709.4 0.110862 0.07417 ENSG00000203709
COX20 ENSG00000203667.5 0.132472 0.080555 ENSG00000203667
EFCAB2 ENSG00000203666.8 0.222692 0.075791 ENSG00000203666
ZNF525 ENSG00000203326.5 0.170597 0.09298 ENSG00000203326
PJA2 ENSG00000198961.5 0.222153 0.087902 ENSG00000198961
TBKBP1 ENSG00000198933.5 0.123213 0.058236 ENSG00000198933
SHISA4 ENSG00000198892.6 0.165486 0.073988 ENSG00000198892
PRMT6 ENSG00000198890.6 0.234113 0.075322 ENSG00000198890
LTN1 ENSG00000198862.8 0.108018 0.078138 ENSG00000198862
OSTC ENSG00000198856.8 0.104007 0.068979 ENSG00000198856
PNP ENSG00000198805.7 0.22986 0.089102 ENSG00000198805
SCAMP5 ENSG00000198794.7 0.131776 0.069084 ENSG00000198794
RCSD1 ENSG00000198771.6 0.143316 0.075027 ENSG00000198771
ZNF534 ENSG00000198633.6 0.137954 0.078391 ENSG00000198633
ZNF808 ENSG00000198482.6 0.209857 0.086606 ENSG00000198482
SVIP ENSG00000198168.4 0.2449 0.08017 ENSG00000198168
SULT1C4 ENSG00000198075.5 0.126097 0.075936 ENSG00000198075
RP11-347C12.1 ENSG00000198064.9 0.217557 0.071912 ENSG00000198064
ZNF667 ENSG00000198046.7 0.19456 0.076677 ENSG00000198046
ZNF677 ENSG00000197928.6 0.289959 0.088549 ENSG00000197928
MAP3K5 ENSG00000197442.8 0.141225 0.071476 ENSG00000197442
ZNF517 ENSG00000197363.5 0.123595 0.061209 ENSG00000197363
ZNF786 ENSG00000197362.9 0.143077 0.067513 ENSG00000197362
SVIL ENSG00000197321.10 0.16295 0.078085 ENSG00000197321
DDI2 ENSG00000197312.7 0.150177 0.070477 ENSG00000197312
SND1 ENSG00000197157.6 0.169533 0.067665 ENSG00000197157
ANXA4 ENSG00000196975.10 0.167091 0.077814 ENSG00000196975
FUT11 ENSG00000196968.5 0.161319 0.066879 ENSG00000196968
FAM3C ENSG00000196937.6 0.122405 0.064329 ENSG00000196937
ZNF33B ENSG00000196693.10 0.328224 0.07915 ENSG00000196693
C20orf96 ENSG00000196476.7 0.264616 0.086877 ENSG00000196476
RFX8 ENSG00000196460.8 0.271164 0.082277 ENSG00000196460
TMEM194B ENSG00000189362.7 0.325071 0.076795 ENSG00000189362
ZNF600 ENSG00000189190.7 0.274439 0.090152 ENSG00000189190
FAM47E ENSG00000189157.9 0.361117 0.082339 ENSG00000189157
SKOR1 ENSG00000188779.6 0.106479 0.048857 ENSG00000188779
NANOS1 ENSG00000188613.5 0.111455 0.062118 ENSG00000188613
C22orf34 ENSG00000188511.8 0.396957 0.085031 ENSG00000188511
AGAP4 ENSG00000188234.9 0.338038 0.083287 ENSG00000188234
PRKAR1B ENSG00000188191.10 0.121245 0.072976 ENSG00000188191
LAMTOR4 ENSG00000188186.6 0.106512 0.060987 ENSG00000188186
FAM166A ENSG00000188163.6 0.10875 0.071785 ENSG00000188163
FAM25A ENSG00000188100.8 0.107387 0.064382 ENSG00000188100
OR7D2 ENSG00000188000.2 0.26164 0.095426 ENSG00000188000
ADH1A ENSG00000187758.3 0.486093 0.073792 ENSG00000187758
SPRY4 ENSG00000187678.8 0.174297 0.08017 ENSG00000187678
HAPLN4 ENSG00000187664.8 0.138426 0.054342 ENSG00000187664
C5orf52 ENSG00000187658.6 0.13187 0.069385 ENSG00000187658
KRTAP12-1 ENSG00000187175.5 0.149601 0.062408 ENSG00000187175
TMEM216 ENSG00000187049.5 0.248877 0.078972 ENSG00000187049
RTN4RL2 ENSG00000186907.3 0.10178 0.053017 ENSG00000186907
LILRB4 ENSG00000186818.8 0.238586 0.098481 ENSG00000186818
BCR ENSG00000186716.15 0.135678 0.072507 ENSG00000186716
LYRM7 ENSG00000186687.11 0.263087 0.09708 ENSG00000186687
ZNF501 ENSG00000186446.7 0.138699 0.069505 ENSG00000186446
CYP4X1 ENSG00000186377.6 0.156611 0.063201 ENSG00000186377
POLR1D ENSG00000186184.11 0.26038 0.09046 ENSG00000186184
CYP4Z1 ENSG00000186160.4 0.171064 0.065469 ENSG00000186160
WWOX ENSG00000186153.12 0.223569 0.09089 ENSG00000186153
DLEU7 ENSG00000186047.9 0.11016 0.062108 ENSG00000186047
LSAMP ENSG00000185565.6 0.211014 0.076599 ENSG00000185565
RAB11B ENSG00000185236.7 0.161434 0.078095 ENSG00000185236
MANEAL ENSG00000185090.10 0.110136 0.065752 ENSG00000185090
NDUFA6 ENSG00000184983.5 0.487469 0.086316 ENSG00000184983
PIGW ENSG00000184886.3 0.159228 0.076555 ENSG00000184886
BPIFC ENSG00000184459.4 0.165241 0.075646 ENSG00000184459
KCTD8 ENSG00000183783.6 0.164597 0.069564 ENSG00000183783
ZNF438 ENSG00000183621.10 0.138428 0.077411 ENSG00000183621
LRIT3 ENSG00000183423.7 0.186449 0.072883 ENSG00000183423
C12orf60 ENSG00000182993.3 0.108741 0.063002 ENSG00000182993
FBXL6 ENSG00000182325.6 0.253931 0.085959 ENSG00000182325
MRPL41 ENSG00000182154.7 0.132095 0.074949 ENSG00000182154
PTCHD3 ENSG00000182077.6 0.2897 0.072559 ENSG00000182077
AMIGO1 ENSG00000181754.6 0.474659 0.074565 ENSG00000181754
SSC5D ENSG00000179954.10 0.173675 0.098777 ENSG00000179954
ATOH7 ENSG00000179774.7 0.14864 0.068311 ENSG00000179774
RPRML ENSG00000179673.3 0.409433 0.084985 ENSG00000179673
C1orf101 ENSG00000179397.13 0.102332 0.074364 ENSG00000179397
EIF3K ENSG00000178982.5 0.157268 0.091721 ENSG00000178982
SEPW1 ENSG00000178980.10 0.479815 0.075163 ENSG00000178980
STX19 ENSG00000178750.2 0.12684 0.066135 ENSG00000178750
WDR6 ENSG00000178252.12 0.359537 0.084267 ENSG00000178252
LCORL ENSG00000178177.9 0.129222 0.068739 ENSG00000178177
C2orf73 ENSG00000177994.11 0.12574 0.068585 ENSG00000177994
CENPBD1 ENSG00000177946.4 0.385979 0.093934 ENSG00000177946
GPR4 ENSG00000177464.4 0.129624 0.086446 ENSG00000177464
FAM109B ENSG00000177096.4 0.129101 0.067425 ENSG00000177096
RIMS2 ENSG00000176406.16 0.217646 0.069464 ENSG00000176406
ZDHHC21 ENSG00000175893.6 0.303379 0.093463 ENSG00000175893
RUVBL1 ENSG00000175792.7 0.122353 0.064551 ENSG00000175792
GPR156 ENSG00000175697.6 0.113797 0.059458 ENSG00000175697
ZNF25 ENSG00000175395.11 0.10628 0.055232 ENSG00000175395
SCUBE2 ENSG00000175356.8 0.377291 0.083499 ENSG00000175356
SRP72 ENSG00000174780.11 0.297622 0.083022 ENSG00000174780
C4orf32 ENSG00000174749.4 0.176032 0.066768 ENSG00000174749
ANGEL2 ENSG00000174606.8 0.257445 0.074071 ENSG00000174606
ZNF497 ENSG00000174586.6 0.155927 0.076342 ENSG00000174586
SNAPC5 ENSG00000174446.8 0.314253 0.082597 ENSG00000174446
ZDHHC24 ENSG00000174165.3 0.126225 0.07835 ENSG00000174165
RBM4 ENSG00000173933.15 0.146995 0.081566 ENSG00000173933
MST1 ENSG00000173531.11 0.107049 0.072386 ENSG00000173531
KIAA1919 ENSG00000173214.5 0.150003 0.061832 ENSG00000173214
DCAKD ENSG00000172992.7 0.114776 0.054684 ENSG00000172992
ADH6 ENSG00000172955.13 0.169479 0.073138 ENSG00000172955
AQPEP ENSG00000172901.15 0.103831 0.062081 ENSG00000172901
CBWD1 ENSG00000172785.14 0.399471 0.079277 ENSG00000172785
RCAN2 ENSG00000172348.10 0.115545 0.066813 ENSG00000172348
CXCR6 ENSG00000172215.5 0.161179 0.066814 ENSG00000172215
NME6 ENSG00000172113.4 0.137816 0.067295 ENSG00000172113
RNASEH1 ENSG00000171865.5 0.158154 0.078718 ENSG00000171865
METTL18 ENSG00000171806.7 0.229823 0.06669 ENSG00000171806
ZNF584 ENSG00000171574.13 0.344136 0.074603 ENSG00000171574
COL24A1 ENSG00000171502.10 0.272108 0.076853 ENSG00000171502
ZNF561 ENSG00000171469.6 0.188084 0.072466 ENSG00000171469
TSEN34 ENSG00000170892.6 0.167134 0.092354 ENSG00000170892
CRTAP ENSG00000170275.10 0.151158 0.075032 ENSG00000170275
RNF150 ENSG00000170153.5 0.239071 0.083488 ENSG00000170153
CHRNA5 ENSG00000169684.9 0.398144 0.071287 ENSG00000169684
HIC2 ENSG00000169635.5 0.102379 0.075033 ENSG00000169635
SLC38A11 ENSG00000169507.5 0.14607 0.077906 ENSG00000169507
SH3TC2 ENSG00000169247.7 0.142957 0.064805 ENSG00000169247
RP11-231C14.4 ENSG00000169203.12 0.148338 0.062757 ENSG00000169203
HSPBAP1 ENSG00000169087.6 0.22966 0.076157 ENSG00000169087
UPF3A ENSG00000169062.10 0.4264 0.07778 ENSG00000169062
LCMT2 ENSG00000168806.6 0.129133 0.065617 ENSG00000168806
REEP4 ENSG00000168476.7 0.101596 0.070424 ENSG00000168476
COA6 ENSG00000168275.10 0.43165 0.088038 ENSG00000168275
OR1F1 ENSG00000168124.2 0.183799 0.088572 ENSG00000168124
KIAA1586 ENSG00000168116.9 0.127264 0.06954 ENSG00000168116
TTC21A ENSG00000168026.12 0.132869 0.066058 ENSG00000168026
EEF2 ENSG00000167658.11 0.157717 0.093285 ENSG00000167658
TMC4 ENSG00000167608.7 0.387711 0.08488 ENSG00000167608
ZNF528 ENSG00000167555.9 0.209211 0.095373 ENSG00000167555
RPL13 ENSG00000167526.9 0.117335 0.061651 ENSG00000167526
SPATA33 ENSG00000167523.9 0.202056 0.076442 ENSG00000167523
TRAPPC2L ENSG00000167515.6 0.126818 0.068771 ENSG00000167515
NYAP1 ENSG00000166924.4 0.183369 0.073694 ENSG00000166924
SAAL1 ENSG00000166788.5 0.259132 0.082628 ENSG00000166788
ZSCAN21 ENSG00000166529.10 0.151217 0.070326 ENSG00000166529
PRTG ENSG00000166450.8 0.370523 0.079418 ENSG00000166450
C11orf74 ENSG00000166352.11 0.110478 0.067519 ENSG00000166352
STXBP4 ENSG00000166263.9 0.247796 0.073258 ENSG00000166263
FAM227B ENSG00000166262.11 0.154635 0.069541 ENSG00000166262
COX11 ENSG00000166260.6 0.134886 0.061035 ENSG00000166260
FRS2 ENSG00000166225.4 0.108375 0.078109 ENSG00000166225
TBATA ENSG00000166220.8 0.221814 0.085223 ENSG00000166220
ALKBH3 ENSG00000166199.8 0.110427 0.073722 ENSG00000166199
C1QL3 ENSG00000165985.8 0.686219 0.063606 ENSG00000165985
C10orf25 ENSG00000165511.4 0.125493 0.063563 ENSG00000165511
MARCH8 ENSG00000165406.11 0.162045 0.062503 ENSG00000165406
DIRAS2 ENSG00000165023.5 0.129593 0.077966 ENSG00000165023
UBAP1 ENSG00000165006.9 0.144298 0.065831 ENSG00000165006
DCAF13 ENSG00000164934.9 0.159085 0.071489 ENSG00000164934
SLC25A32 ENSG00000164933.7 0.129776 0.066049 ENSG00000164933
YWHAZ ENSG00000164924.13 0.207149 0.079726 ENSG00000164924
ALDH7A1 ENSG00000164904.11 0.166805 0.077106 ENSG00000164904
SLU7 ENSG00000164609.5 0.16408 0.072669 ENSG00000164609
GALNT10 ENSG00000164574.11 0.148526 0.069284 ENSG00000164574
FAM170A ENSG00000164334.11 0.153677 0.06492 ENSG00000164334
ERAP1 ENSG00000164307.8 0.32333 0.080521 ENSG00000164307
RHOBTB3 ENSG00000164292.8 0.196176 0.081636 ENSG00000164292
ANXA5 ENSG00000164111.10 0.138533 0.078476 ENSG00000164111
FYCO1 ENSG00000163820.10 0.1209 0.06252 ENSG00000163820
CPA3 ENSG00000163751.3 0.110292 0.067627 ENSG00000163751
CADPS ENSG00000163618.13 0.148102 0.073015 ENSG00000163618
CD200R1 ENSG00000163606.6 0.110744 0.0593 ENSG00000163606
NOSTRIN ENSG00000163072.10 0.239122 0.077906 ENSG00000163072
FRZB ENSG00000162998.4 0.125798 0.064777 ENSG00000162998
GBP4 ENSG00000162654.8 0.139049 0.072603 ENSG00000162654
NTNG1 ENSG00000162631.14 0.242405 0.083017 ENSG00000162631
ZSWIM5 ENSG00000162415.6 0.142122 0.067318 ENSG00000162415
TAL1 ENSG00000162367.7 0.125435 0.07379 ENSG00000162367
FAM207A ENSG00000160256.8 0.219415 0.081206 ENSG00000160256
LRRC3 ENSG00000160233.6 0.111517 0.077021 ENSG00000160233
ICOSLG ENSG00000160223.12 0.187468 0.0869 ENSG00000160223
CTBP1 ENSG00000159692.11 0.106427 0.085463 ENSG00000159692
MRPL10 ENSG00000159111.8 0.1214 0.060563 ENSG00000159111
CDC42SE2 ENSG00000158985.9 0.101836 0.059675 ENSG00000158985
B4GALT3 ENSG00000158850.10 0.234486 0.08743 ENSG00000158850
WDR66 ENSG00000158023.5 0.110855 0.06244 ENSG00000158023
IL34 ENSG00000157368.6 0.134207 0.067719 ENSG00000157368
GATAD1 ENSG00000157259.6 0.203834 0.074387 ENSG00000157259
FGF18 ENSG00000156427.7 0.124275 0.078116 ENSG00000156427
SLC7A7 ENSG00000155465.14 0.100526 0.073969 ENSG00000155465
HEATR3 ENSG00000155393.8 0.268885 0.07137 ENSG00000155393
PRKCA ENSG00000154229.7 0.228469 0.08285 ENSG00000154229
CACNA2D1 ENSG00000153956.11 0.144933 0.075568 ENSG00000153956
MERTK ENSG00000153208.12 0.315016 0.097215 ENSG00000153208
BANK1 ENSG00000153064.7 0.107678 0.065013 ENSG00000153064
GGPS1 ENSG00000152904.7 0.14948 0.069799 ENSG00000152904
TGOLN2 ENSG00000152291.9 0.102265 0.058275 ENSG00000152291
GXYLT1 ENSG00000151233.6 0.133676 0.063009 ENSG00000151233
TBX6 ENSG00000149922.6 0.101333 0.058457 ENSG00000149922
POLR3A ENSG00000148606.8 0.113295 0.074884 ENSG00000148606
RSU1 ENSG00000148484.13 0.276786 0.087119 ENSG00000148484
SLC39A4 ENSG00000147804.5 0.182539 0.079834 ENSG00000147804
FAM135B ENSG00000147724.7 0.217678 0.082636 ENSG00000147724
MFHAS1 ENSG00000147324.6 0.10723 0.059462 ENSG00000147324
NOM1 ENSG00000146909.3 0.214423 0.072321 ENSG00000146909
TBC1D32 ENSG00000146350.9 0.159408 0.071126 ENSG00000146350
RASGEF1C ENSG00000146090.11 0.156507 0.073486 ENSG00000146090
SPATA9 ENSG00000145757.11 0.112484 0.072144 ENSG00000145757
CISD2 ENSG00000145354.5 0.131816 0.065346 ENSG00000145354
ATP10D ENSG00000145246.9 0.179529 0.071892 ENSG00000145246
SLC26A1 ENSG00000145217.9 0.12202 0.067853 ENSG00000145217
TMEM44 ENSG00000145014.13 0.132213 0.084925 ENSG00000145014
GULP1 ENSG00000144366.11 0.113768 0.064674 ENSG00000144366
PHOSPHO2 ENSG00000144362.7 0.257512 0.074188 ENSG00000144362
POLR2D ENSG00000144231.6 0.114804 0.068715 ENSG00000144231
LYG1 ENSG00000144214.5 0.162937 0.066054 ENSG00000144214
TMEM177 ENSG00000144120.8 0.126419 0.069495 ENSG00000144120
NAT8 ENSG00000144035.3 0.113658 0.054756 ENSG00000144035
MEIS1 ENSG00000143995.15 0.141634 0.071755 ENSG00000143995
ACTA1 ENSG00000143632.10 0.106394 0.075996 ENSG00000143632
TP53BP2 ENSG00000143514.12 0.12026 0.066366 ENSG00000143514
PPOX ENSG00000143224.12 0.165781 0.079055 ENSG00000143224
GPA33 ENSG00000143167.7 0.10717 0.064762 ENSG00000143167
IFNAR1 ENSG00000142166.8 0.234896 0.076597 ENSG00000142166
ATHL1 ENSG00000142102.11 0.673375 0.063163 ENSG00000142102
MVB12A ENSG00000141971.8 0.104918 0.075226 ENSG00000141971
FEM1A ENSG00000141965.3 0.154753 0.080212 ENSG00000141965
DYM ENSG00000141627.9 0.186071 0.088019 ENSG00000141627
ZNF750 ENSG00000141579.6 0.102759 0.081624 ENSG00000141579
SCRN2 ENSG00000141295.9 0.299765 0.087363 ENSG00000141295
CIRH1A ENSG00000141076.13 0.141569 0.067173 ENSG00000141076
ZNF287 ENSG00000141040.10 0.178807 0.080724 ENSG00000141040
GAS8 ENSG00000141013.10 0.114359 0.076518 ENSG00000141013
IRF8 ENSG00000140968.6 0.130333 0.082838 ENSG00000140968
GCSH ENSG00000140905.5 0.135186 0.076857 ENSG00000140905
ULK3 ENSG00000140474.8 0.188477 0.073163 ENSG00000140474
CYP11A1 ENSG00000140459.13 0.144194 0.078371 ENSG00000140459
HMG20A ENSG00000140382.10 0.145099 0.060842 ENSG00000140382
DUOXA2 ENSG00000140274.9 0.10679 0.065368 ENSG00000140274
GRTP1 ENSG00000139835.9 0.1681 0.087805 ENSG00000139835
MTMR6 ENSG00000139505.10 0.36333 0.084355 ENSG00000139505
BMP2K ENSG00000138756.13 0.125887 0.061525 ENSG00000138756
NAAA ENSG00000138744.10 0.565076 0.067902 ENSG00000138744
BMPR1B ENSG00000138696.6 0.184848 0.087694 ENSG00000138696
C4orf21 ENSG00000138658.11 0.259592 0.078174 ENSG00000138658
FAM13A ENSG00000138640.10 0.122837 0.066685 ENSG00000138640
VWA9 ENSG00000138614.10 0.105933 0.064609 ENSG00000138614
STAT4 ENSG00000138378.13 0.282651 0.081284 ENSG00000138378
CYP2C9 ENSG00000138109.9 0.20168 0.074066 ENSG00000138109
ACTR2 ENSG00000138071.9 0.173846 0.074523 ENSG00000138071
RTCA ENSG00000137996.8 0.278732 0.073365 ENSG00000137996
TMPRSS13 ENSG00000137747.10 0.11439 0.073154 ENSG00000137747
MMP27 ENSG00000137675.4 0.104272 0.072851 ENSG00000137675
ATP6V1G1 ENSG00000136888.6 0.117703 0.077145 ENSG00000136888
KIF12 ENSG00000136883.8 0.113994 0.075455 ENSG00000136883
CALCOCO2 ENSG00000136436.10 0.163766 0.07706 ENSG00000136436
