AssociatedGeneName EnsemblGeneID h2.SkinSunExposedLowerleg se.SkinSunExposedLowerleg ensid
C1QL3 ENSG00000165985.8 0.562171 0.079773 ENSG00000165985
PSMC3 ENSG00000165916.4 0.095321 0.051671 ENSG00000165916
ANKRD2 ENSG00000165887.7 0.054395 0.054806 ENSG00000165887
FRAT1 ENSG00000165879.7 0.147236 0.069917 ENSG00000165879
C12orf50 ENSG00000165805.5 0.094481 0.072761 ENSG00000165805
DDX21 ENSG00000165732.8 0.010142 0.050556 ENSG00000165732
GHITM ENSG00000165678.15 0.03567 0.053212 ENSG00000165678
PRPF18 ENSG00000165630.9 0.046419 0.066628 ENSG00000165630
BEND7 ENSG00000165626.12 0.038334 0.062092 ENSG00000165626
AMER2 ENSG00000165566.11 0.034177 0.050623 ENSG00000165566
ZNF22 ENSG00000165512.4 0.041363 0.052717 ENSG00000165512
GTF2A1 ENSG00000165417.7 0.012226 0.03556 ENSG00000165417
MARCH8 ENSG00000165406.11 0.112771 0.05994 ENSG00000165406
ANXA8 ENSG00000165390.11 0.06334 0.054757 ENSG00000165390
ZNF488 ENSG00000165388.8 0.057085 0.049555 ENSG00000165388
NOL6 ENSG00000165271.12 0.160741 0.07779 ENSG00000165271
AQP7 ENSG00000165269.8 0.10331 0.064653 ENSG00000165269
TMEM246 ENSG00000165152.4 0.181746 0.082032 ENSG00000165152
C9orf64 ENSG00000165118.10 0.026355 0.049973 ENSG00000165118
GKAP1 ENSG00000165113.8 0.129458 0.067702 ENSG00000165113
RASEF ENSG00000165105.9 0.149866 0.065051 ENSG00000165105
NKX6-3 ENSG00000165066.11 0.06436 0.051497 ENSG00000165066
FAM219A ENSG00000164970.10 0.083791 0.057762 ENSG00000164970
RPP25L ENSG00000164967.5 0.284421 0.079997 ENSG00000164967
KIAA0196 ENSG00000164961.11 0.015628 0.047292 ENSG00000164961
DCAF13 ENSG00000164934.9 0.122003 0.061622 ENSG00000164934
SLC25A32 ENSG00000164933.7 0.060435 0.052608 ENSG00000164933
CTHRC1 ENSG00000164932.8 0.083003 0.053658 ENSG00000164932
BAALC ENSG00000164929.12 0.031036 0.043872 ENSG00000164929
YWHAZ ENSG00000164924.13 0.241342 0.081434 ENSG00000164924
ALDH7A1 ENSG00000164904.11 0.150336 0.076221 ENSG00000164904
SLC4A2 ENSG00000164889.8 0.053321 0.065364 ENSG00000164889
DEFA5 ENSG00000164816.6 0.040677 0.044373 ENSG00000164816
CSMD3 ENSG00000164796.13 0.047842 0.046489 ENSG00000164796
PHKG1 ENSG00000164776.5 0.010933 0.041265 ENSG00000164776
MED30 ENSG00000164758.3 0.082067 0.06363 ENSG00000164758
PEX2 ENSG00000164751.10 0.035636 0.047355 ENSG00000164751
C7orf57 ENSG00000164746.9 0.026761 0.040493 ENSG00000164746
CTSB ENSG00000164733.16 0.046621 0.048679 ENSG00000164733
SLC13A4 ENSG00000164707.10 0.056844 0.0544 ENSG00000164707
TAGAP ENSG00000164691.12 0.060212 0.053025 ENSG00000164691
STEAP1 ENSG00000164647.4 0.032866 0.037175 ENSG00000164647
ZNF12 ENSG00000164631.14 0.024939 0.039082 ENSG00000164631
PTTG1 ENSG00000164611.8 0.014409 0.051838 ENSG00000164611
SLU7 ENSG00000164609.5 0.011472 0.048018 ENSG00000164609
RPS14 ENSG00000164587.7 0.095965 0.076462 ENSG00000164587
GALNT10 ENSG00000164574.11 0.166873 0.06403 ENSG00000164574
TXLNB ENSG00000164440.10 0.106151 0.070865 ENSG00000164440
TLX3 ENSG00000164438.5 0.032562 0.052744 ENSG00000164438
LEAP2 ENSG00000164406.7 0.015554 0.038603 ENSG00000164406
GDF9 ENSG00000164404.4 0.122852 0.067498 ENSG00000164404
FAM170A ENSG00000164334.11 0.011882 0.039025 ENSG00000164334
UBLCP1 ENSG00000164332.6 0.029721 0.051343 ENSG00000164332
ANKRA2 ENSG00000164331.5 0.07913 0.058077 ENSG00000164331
EGFLAM ENSG00000164318.13 0.03414 0.052139 ENSG00000164318
ERAP1 ENSG00000164307.8 0.310596 0.073533 ENSG00000164307
SPZ1 ENSG00000164299.5 0.031186 0.04345 ENSG00000164299
RHOBTB3 ENSG00000164292.8 0.052835 0.055911 ENSG00000164292
ARSK ENSG00000164291.12 0.021692 0.045185 ENSG00000164291
ESM1 ENSG00000164283.8 0.010271 0.038707 ENSG00000164283
HTR4 ENSG00000164270.13 0.014268 0.044138 ENSG00000164270
WDR41 ENSG00000164253.8 0.029319 0.048725 ENSG00000164253
PRRC1 ENSG00000164244.16 0.088199 0.058801 ENSG00000164244
CCDC112 ENSG00000164221.8 0.040503 0.045069 ENSG00000164221
STARD4 ENSG00000164211.8 0.075692 0.059145 ENSG00000164211
SLC25A46 ENSG00000164209.12 0.183803 0.079093 ENSG00000164209
GPR98 ENSG00000164199.11 0.011832 0.035295 ENSG00000164199
TMEM144 ENSG00000164124.6 0.021653 0.042419 ENSG00000164124
HPGD ENSG00000164120.9 0.015834 0.037655 ENSG00000164120
GRM2 ENSG00000164082.10 0.030417 0.029033 ENSG00000164082
APEH ENSG00000164062.8 0.034134 0.033488 ENSG00000164062
SHISA5 ENSG00000164054.11 0.102964 0.06523 ENSG00000164054
ATRIP ENSG00000164053.13 0.225364 0.092828 ENSG00000164053
PLXNB1 ENSG00000164050.8 0.013257 0.027566 ENSG00000164050
FBXW12 ENSG00000164049.10 0.033117 0.043363 ENSG00000164049
METAP1 ENSG00000164024.7 0.066858 0.05931 ENSG00000164024
UBXN7 ENSG00000163960.7 0.071568 0.060283 ENSG00000163960
SLBP ENSG00000163950.8 0.013196 0.041047 ENSG00000163950
ARHGEF3 ENSG00000163947.7 0.020711 0.038733 ENSG00000163947
PRKCD ENSG00000163932.9 0.105165 0.063901 ENSG00000163932
SENP2 ENSG00000163904.8 0.056424 0.059006 ENSG00000163904
TMEM41A ENSG00000163900.6 0.017907 0.052192 ENSG00000163900
RTP3 ENSG00000163825.3 0.036039 0.047415 ENSG00000163825
FYCO1 ENSG00000163820.10 0.216609 0.07763 ENSG00000163820
CLEC3B ENSG00000163815.5 0.026712 0.03293 ENSG00000163815
DNAJC5G ENSG00000163793.8 0.027428 0.037942 ENSG00000163793
SNRK ENSG00000163788.9 0.081245 0.057082 ENSG00000163788
TM4SF18 ENSG00000163762.2 0.080166 0.052878 ENSG00000163762
TTC14 ENSG00000163728.6 0.081554 0.069255 ENSG00000163728
RBM47 ENSG00000163694.10 0.130526 0.075316 ENSG00000163694
C3orf67 ENSG00000163689.14 0.031386 0.047132 ENSG00000163689
DCLK3 ENSG00000163673.6 0.016722 0.043539 ENSG00000163673
HESX1 ENSG00000163666.4 0.024751 0.046877 ENSG00000163666
PRICKLE2 ENSG00000163637.7 0.07236 0.068707 ENSG00000163637
CDS1 ENSG00000163624.5 0.013647 0.036806 ENSG00000163624
CADPS ENSG00000163618.13 0.127579 0.070592 ENSG00000163618
PPP4R2 ENSG00000163605.10 0.014724 0.050135 ENSG00000163605
ICA1L ENSG00000163596.12 0.024865 0.04274 ENSG00000163596
EIF5A2 ENSG00000163577.3 0.010967 0.02462 ENSG00000163577
AIM2 ENSG00000163568.9 0.024517 0.04351 ENSG00000163568
SUCLG1 ENSG00000163541.7 0.018636 0.044779 ENSG00000163541
CXCR1 ENSG00000163464.7 0.061077 0.055787 ENSG00000163464
PDCL2 ENSG00000163440.6 0.072825 0.062728 ENSG00000163440
ELF3 ENSG00000163435.11 0.080831 0.064096 ENSG00000163435
LRRC58 ENSG00000163428.3 0.05125 0.045017 ENSG00000163428
IGFN1 ENSG00000163395.12 0.094635 0.06541 ENSG00000163395
EOGT ENSG00000163378.9 0.015377 0.043984 ENSG00000163378
COL6A3 ENSG00000163359.11 0.032279 0.051512 ENSG00000163359
MRPS18C ENSG00000163319.6 0.230879 0.080571 ENSG00000163319
HELQ ENSG00000163312.6 0.045711 0.04902 ENSG00000163312
SMCP ENSG00000163206.5 0.046935 0.048648 ENSG00000163206
LCE3D ENSG00000163202.4 0.072723 0.058164 ENSG00000163202
MSX1 ENSG00000163132.6 0.027023 0.061803 ENSG00000163132
OTUD7B ENSG00000163113.9 0.028494 0.03785 ENSG00000163113
HPGDS ENSG00000163106.6 0.011691 0.031187 ENSG00000163106
BIRC8 ENSG00000163098.3 0.064237 0.077646 ENSG00000163098
BBS5 ENSG00000163093.7 0.138583 0.074438 ENSG00000163093
PCDP1 ENSG00000163075.8 0.094554 0.057124 ENSG00000163075
NOSTRIN ENSG00000163072.10 0.167467 0.06697 ENSG00000163072
CCDC138 ENSG00000163006.6 0.050248 0.05074 ENSG00000163006
PUS10 ENSG00000162927.9 0.017017 0.028195 ENSG00000162927
C1orf145 ENSG00000162913.9 0.016027 0.042795 ENSG00000162913
IER5 ENSG00000162783.8 0.013115 0.047811 ENSG00000162783
SLC9C2 ENSG00000162753.9 0.040181 0.038314 ENSG00000162753
NCSTN ENSG00000162736.11 0.024418 0.038642 ENSG00000162736
PEX19 ENSG00000162735.13 0.058204 0.060026 ENSG00000162735
PEA15 ENSG00000162734.8 0.027304 0.040162 ENSG00000162734
KCNJ9 ENSG00000162728.4 0.054597 0.055185 ENSG00000162728
SLAMF9 ENSG00000162723.5 0.023098 0.045024 ENSG00000162723
GBP4 ENSG00000162654.8 0.037486 0.048266 ENSG00000162654
C1orf52 ENSG00000162642.9 0.076681 0.058111 ENSG00000162642
NTNG1 ENSG00000162631.14 0.039116 0.048387 ENSG00000162631
LRRIQ3 ENSG00000162620.11 0.241879 0.072934 ENSG00000162620
ELTD1 ENSG00000162618.8 0.137248 0.069136 ENSG00000162618
CCDC27 ENSG00000162592.4 0.045134 0.047292 ENSG00000162592
MEGF6 ENSG00000162591.11 0.066337 0.058897 ENSG00000162591
C1orf86 ENSG00000162585.12 0.010736 0.032431 ENSG00000162585
SCNN1D ENSG00000162572.15 0.055844 0.052528 ENSG00000162572
LRRC38 ENSG00000162494.5 0.093994 0.057985 ENSG00000162494
PDPN ENSG00000162493.12 0.022159 0.042094 ENSG00000162493
ZSWIM5 ENSG00000162415.6 0.047787 0.045571 ENSG00000162415
C1orf177 ENSG00000162398.7 0.11618 0.065994 ENSG00000162398
FAM151A ENSG00000162391.7 0.015837 0.051258 ENSG00000162391
C1orf123 ENSG00000162384.9 0.022522 0.050778 ENSG00000162384
ZYG11B ENSG00000162378.8 0.138598 0.064379 ENSG00000162378
CMPK1 ENSG00000162368.9 0.085476 0.055752 ENSG00000162368
PDZK1IP1 ENSG00000162366.3 0.054024 0.052745 ENSG00000162366
TTC9C ENSG00000162222.9 0.087511 0.05362 ENSG00000162222
UBXN1 ENSG00000162191.9 0.073356 0.065039 ENSG00000162191
SCIMP ENSG00000161929.10 0.032306 0.040624 ENSG00000161929
TREML1 ENSG00000161911.7 0.018982 0.046665 ENSG00000161911
KRT82 ENSG00000161850.2 0.021205 0.050439 ENSG00000161850
GRASP ENSG00000161835.6 0.045635 0.04913 ENSG00000161835
AQP5 ENSG00000161798.6 0.044308 0.039318 ENSG00000161798
JOSD2 ENSG00000161677.7 0.011177 0.055973 ENSG00000161677
CCL5 ENSG00000161570.4 0.034609 0.04206 ENSG00000161570
TMEM143 ENSG00000161558.6 0.255212 0.083125 ENSG00000161558
ACOX1 ENSG00000161533.7 0.022127 0.054471 ENSG00000161533
PGAP3 ENSG00000161395.8 0.170408 0.071205 ENSG00000161395
SH2B2 ENSG00000160999.8 0.048058 0.04816 ENSG00000160999
CPSF4 ENSG00000160917.10 0.013713 0.036052 ENSG00000160917
LY6K ENSG00000160886.9 0.525118 0.071548 ENSG00000160886
ADAR ENSG00000160710.11 0.011537 0.040996 ENSG00000160710
BRSK1 ENSG00000160469.12 0.021964 0.063654 ENSG00000160469
FAM207A ENSG00000160256.8 0.234664 0.07673 ENSG00000160256
ICOSLG ENSG00000160223.12 0.021182 0.051174 ENSG00000160223
RRP1 ENSG00000160214.8 0.126289 0.068342 ENSG00000160214
HSF2BP ENSG00000160207.4 0.07719 0.0609 ENSG00000160207
RSPH1 ENSG00000160188.5 0.057606 0.062612 ENSG00000160188
NPR2 ENSG00000159899.10 0.053367 0.056474 ENSG00000159899
CCDC117 ENSG00000159873.5 0.053475 0.041975 ENSG00000159873
AGRP ENSG00000159723.4 0.069117 0.047262 ENSG00000159723
ACE ENSG00000159640.10 0.034834 0.041551 ENSG00000159640
AMFR ENSG00000159461.10 0.100322 0.060306 ENSG00000159461
LCE2B ENSG00000159455.7 0.040275 0.048923 ENSG00000159455
CLDN14 ENSG00000159261.6 0.052736 0.059991 ENSG00000159261
HOXB13 ENSG00000159184.7 0.052184 0.049639 ENSG00000159184
LAD1 ENSG00000159166.9 0.015704 0.046303 ENSG00000159166
MRPL10 ENSG00000159111.8 0.150287 0.068099 ENSG00000159111
PAXBP1 ENSG00000159086.10 0.016199 0.061392 ENSG00000159086
CDC42SE2 ENSG00000158985.9 0.028491 0.029934 ENSG00000158985
SLC5A11 ENSG00000158865.8 0.062524 0.054728 ENSG00000158865
PPP1R15B ENSG00000158615.8 0.063051 0.060568 ENSG00000158615
TSPAN33 ENSG00000158457.4 0.347019 0.090661 ENSG00000158457
KCNB1 ENSG00000158445.7 0.084368 0.08584 ENSG00000158445
C2orf62 ENSG00000158428.3 0.026611 0.043564 ENSG00000158428
GPR153 ENSG00000158292.6 0.035296 0.05393 ENSG00000158292
XDH ENSG00000158125.5 0.062198 0.049134 ENSG00000158125
GALNT14 ENSG00000158089.10 0.015682 0.026449 ENSG00000158089
PTPDC1 ENSG00000158079.10 0.05723 0.070702 ENSG00000158079
WDR66 ENSG00000158023.5 0.161089 0.069784 ENSG00000158023
AGAP1 ENSG00000157985.12 0.022522 0.041328 ENSG00000157985
CIB4 ENSG00000157884.6 0.026844 0.033048 ENSG00000157884
SLC37A3 ENSG00000157800.13 0.042937 0.059804 ENSG00000157800
CABP1 ENSG00000157782.5 0.066801 0.052778 ENSG00000157782
ACAN ENSG00000157766.11 0.087752 0.062198 ENSG00000157766
SLC34A2 ENSG00000157765.7 0.073196 0.067213 ENSG00000157765
IL34 ENSG00000157368.6 0.059668 0.049878 ENSG00000157368
GATAD1 ENSG00000157259.6 0.306273 0.085487 ENSG00000157259
NRG1 ENSG00000157168.13 0.010871 0.043605 ENSG00000157168
FCHO2 ENSG00000157107.9 0.035853 0.042456 ENSG00000157107
GHRL ENSG00000157017.11 0.01886 0.049159 ENSG00000157017
RPUSD3 ENSG00000156990.10 0.025098 0.050465 ENSG00000156990
BUB1B ENSG00000156970.8 0.017135 0.046304 ENSG00000156970
COX6A2 ENSG00000156885.4 0.022794 0.037838 ENSG00000156885
TBC1D31 ENSG00000156787.12 0.058576 0.054138 ENSG00000156787
MAPK13 ENSG00000156711.12 0.135434 0.073765 ENSG00000156711
GLYATL2 ENSG00000156689.2 0.050448 0.044751 ENSG00000156689
GDF6 ENSG00000156466.8 0.020004 0.039378 ENSG00000156466
ART3 ENSG00000156219.12 0.035147 0.050512 ENSG00000156219
DRAM2 ENSG00000156171.10 0.025923 0.048503 ENSG00000156171
NDUFAF6 ENSG00000156170.8 0.030819 0.038865 ENSG00000156170
ADAMTS3 ENSG00000156140.4 0.180588 0.070475 ENSG00000156140
TRIM42 ENSG00000155890.3 0.014927 0.038723 ENSG00000155890
SLC24A2 ENSG00000155886.7 0.016199 0.050259 ENSG00000155886
FAM154A ENSG00000155875.9 0.067544 0.059696 ENSG00000155875
LSM11 ENSG00000155858.5 0.051662 0.050017 ENSG00000155858
RNF20 ENSG00000155827.7 0.039313 0.063159 ENSG00000155827
KCTD18 ENSG00000155729.8 0.108843 0.072384 ENSG00000155729
OTOA ENSG00000155719.12 0.035153 0.055175 ENSG00000155719
TTN ENSG00000155657.19 0.018538 0.038492 ENSG00000155657
TRIM74 ENSG00000155428.8 0.014495 0.045589 ENSG00000155428
HEATR3 ENSG00000155393.8 0.249342 0.072952 ENSG00000155393
C16orf87 ENSG00000155330.5 0.043752 0.052295 ENSG00000155330
KLF10 ENSG00000155090.10 0.034315 0.048537 ENSG00000155090
CYP2U1 ENSG00000155016.13 0.07989 0.054108 ENSG00000155016
PIEZO2 ENSG00000154864.7 0.052863 0.061787 ENSG00000154864
JAM2 ENSG00000154721.10 0.0512 0.059976 ENSG00000154721
C21orf91 ENSG00000154642.6 0.091144 0.065965 ENSG00000154642
ATP5G3 ENSG00000154518.5 0.051444 0.042024 ENSG00000154518
ASZ1 ENSG00000154438.3 0.017147 0.039587 ENSG00000154438
PRKCA ENSG00000154229.7 0.143456 0.074348 ENSG00000154229
ABI3BP ENSG00000154175.12 0.098643 0.059999 ENSG00000154175
TOMM70A ENSG00000154174.7 0.121918 0.064131 ENSG00000154174
C6orf57 ENSG00000154079.5 0.112177 0.059475 ENSG00000154079
ASB17 ENSG00000154007.6 0.061627 0.047944 ENSG00000154007
CACNA2D1 ENSG00000153956.11 0.13841 0.073802 ENSG00000153956
MSI2 ENSG00000153944.6 0.060452 0.065139 ENSG00000153944
ANKFN1 ENSG00000153930.6 0.128473 0.062363 ENSG00000153930
PTPRD ENSG00000153707.11 0.269791 0.098939 ENSG00000153707
RPIA ENSG00000153574.8 0.013838 0.024003 ENSG00000153574
UBP1 ENSG00000153560.7 0.067365 0.049953 ENSG00000153560
ADPRHL1 ENSG00000153531.8 0.098935 0.072108 ENSG00000153531
ASAP1 ENSG00000153317.10 0.208791 0.077015 ENSG00000153317
FRMD1 ENSG00000153303.12 0.142673 0.077022 ENSG00000153303
FEZF2 ENSG00000153266.8 0.052626 0.060797 ENSG00000153266
MERTK ENSG00000153208.12 0.178165 0.078446 ENSG00000153208
RGPD3 ENSG00000153165.14 0.014954 0.046661 ENSG00000153165
SYCP2L ENSG00000153157.8 0.053312 0.054571 ENSG00000153157
CETN3 ENSG00000153140.4 0.025624 0.047938 ENSG00000153140
CLGN ENSG00000153132.8 0.033946 0.055135 ENSG00000153132
ANAPC1 ENSG00000153107.7 0.056027 0.053339 ENSG00000153107
ACMSD ENSG00000153086.9 0.011487 0.039971 ENSG00000153086
NRSN1 ENSG00000152954.7 0.03561 0.056805 ENSG00000152954
RAB3C ENSG00000152932.6 0.101413 0.065652 ENSG00000152932
GGPS1 ENSG00000152904.7 0.050946 0.055332 ENSG00000152904
SLC16A12 ENSG00000152779.12 0.060369 0.060138 ENSG00000152779
GJA1 ENSG00000152661.7 0.203833 0.079888 ENSG00000152661
CAPSL ENSG00000152611.7 0.019271 0.043427 ENSG00000152611
MEPE ENSG00000152595.12 0.034303 0.044373 ENSG00000152595
TMEM123 ENSG00000152558.10 0.046346 0.054494 ENSG00000152558
CAMK4 ENSG00000152495.6 0.030534 0.046365 ENSG00000152495
NMT2 ENSG00000152465.13 0.167228 0.092666 ENSG00000152465
OLAH ENSG00000152463.10 0.057893 0.06127 ENSG00000152463
DCLRE1C ENSG00000152457.13 0.202456 0.082783 ENSG00000152457
TGOLN2 ENSG00000152291.9 0.275494 0.075263 ENSG00000152291
HAUS1 ENSG00000152240.8 0.058857 0.068281 ENSG00000152240
CYSLTR2 ENSG00000152207.3 0.086712 0.056336 ENSG00000152207
HSPB8 ENSG00000152137.2 0.075536 0.065526 ENSG00000152137
PTPN14 ENSG00000152104.7 0.079381 0.060692 ENSG00000152104
C5orf28 ENSG00000151881.10 0.057311 0.05635 ENSG00000151881
FBXO4 ENSG00000151876.8 0.017396 0.052095 ENSG00000151876
GABRA2 ENSG00000151834.11 0.064849 0.05548 ENSG00000151834
BICD1 ENSG00000151746.9 0.248577 0.073314 ENSG00000151746
KCNJ1 ENSG00000151704.11 0.137636 0.079428 ENSG00000151704
ASAP2 ENSG00000151693.5 0.011615 0.031821 ENSG00000151693
INPP1 ENSG00000151689.8 0.03626 0.05 ENSG00000151689
VENTX ENSG00000151650.7 0.042273 0.053165 ENSG00000151650
CSNK1G3 ENSG00000151292.13 0.103906 0.063668 ENSG00000151292
TWF1 ENSG00000151239.9 0.06561 0.055782 ENSG00000151239
GXYLT1 ENSG00000151233.6 0.076285 0.050131 ENSG00000151233
THRB ENSG00000151090.13 0.085918 0.068754 ENSG00000151090
SEC24D ENSG00000150961.10 0.012115 0.027347 ENSG00000150961
C11orf57 ENSG00000150776.13 0.092126 0.057131 ENSG00000150776
MTMR12 ENSG00000150712.6 0.018626 0.043907 ENSG00000150712
PRSS23 ENSG00000150687.7 0.08084 0.058359 ENSG00000150687
DLG2 ENSG00000150672.12 0.038407 0.041273 ENSG00000150672
ADRA2A ENSG00000150594.5 0.029122 0.043543 ENSG00000150594
SAP18 ENSG00000150459.8 0.010399 0.052818 ENSG00000150459
N6AMT2 ENSG00000150456.6 0.01073 0.049215 ENSG00000150456
TMEM218 ENSG00000150433.5 0.078726 0.065842 ENSG00000150433
ARID5B ENSG00000150347.10 0.05083 0.054478 ENSG00000150347
ITGB1 ENSG00000150093.14 0.017855 0.044748 ENSG00000150093
TMEM219 ENSG00000149932.12 0.018972 0.040807 ENSG00000149932
TBX6 ENSG00000149922.6 0.284436 0.092839 ENSG00000149922
FAU ENSG00000149806.6 0.022423 0.040429 ENSG00000149806
YTHDF1 ENSG00000149658.13 0.020015 0.040493 ENSG00000149658
TAGLN ENSG00000149591.12 0.023472 0.044457 ENSG00000149591
MTA2 ENSG00000149480.2 0.057869 0.051531 ENSG00000149480
GGTLC1 ENSG00000149435.8 0.097687 0.066229 ENSG00000149435
GLB1L2 ENSG00000149328.10 0.029085 0.047305 ENSG00000149328
C11orf49 ENSG00000149179.9 0.036201 0.033629 ENSG00000149179
DGKZ ENSG00000149091.11 0.045867 0.043569 ENSG00000149091
ADM ENSG00000148926.5 0.031187 0.045027 ENSG00000148926
ITPRIP ENSG00000148841.11 0.020787 0.052299 ENSG00000148841
TAF5 ENSG00000148835.9 0.045386 0.054236 ENSG00000148835
INA ENSG00000148798.5 0.06246 0.054864 ENSG00000148798
NPFFR1 ENSG00000148734.6 0.010865 0.057788 ENSG00000148734
POLR3A ENSG00000148606.8 0.019408 0.049244 ENSG00000148606
RGR ENSG00000148604.9 0.068654 0.058352 ENSG00000148604
PARD3 ENSG00000148498.11 0.170859 0.078513 ENSG00000148498
ST8SIA6 ENSG00000148488.11 0.04547 0.060501 ENSG00000148488
RSU1 ENSG00000148484.13 0.316311 0.093232 ENSG00000148484
USP6NL ENSG00000148429.9 0.099298 0.06981 ENSG00000148429
INPP5E ENSG00000148384.11 0.131237 0.064252 ENSG00000148384
IDI2 ENSG00000148377.5 0.017181 0.048801 ENSG00000148377
LRSAM1 ENSG00000148356.9 0.093384 0.071 ENSG00000148356
MED22 ENSG00000148297.10 0.03398 0.066611 ENSG00000148297
GBGT1 ENSG00000148288.7 0.048908 0.071506 ENSG00000148288
SURF4 ENSG00000148248.9 0.045173 0.064705 ENSG00000148248
ASTN2 ENSG00000148219.12 0.159881 0.087251 ENSG00000148219
NR6A1 ENSG00000148200.12 0.07658 0.075383 ENSG00000148200
IDNK ENSG00000148057.11 0.092826 0.059565 ENSG00000148057
SLC39A4 ENSG00000147804.5 0.108622 0.075868 ENSG00000147804
FAM135B ENSG00000147724.7 0.057708 0.060678 ENSG00000147724
FAM83A ENSG00000147689.12 0.011775 0.044528 ENSG00000147689
TATDN1 ENSG00000147687.12 0.021554 0.051367 ENSG00000147687
LRP12 ENSG00000147650.7 0.266897 0.078429 ENSG00000147650
ATP6V0D2 ENSG00000147614.3 0.096657 0.064503 ENSG00000147614
ST18 ENSG00000147488.7 0.019552 0.047698 ENSG00000147488
DOK2 ENSG00000147443.8 0.012423 0.027952 ENSG00000147443
MFHAS1 ENSG00000147324.6 0.025344 0.039027 ENSG00000147324
DENND2A ENSG00000146966.8 0.020361 0.043766 ENSG00000146966
C7orf55-LUC7L2 ENSG00000146963.12 0.011476 0.041514 ENSG00000146963
RAB19 ENSG00000146955.6 0.027949 0.045567 ENSG00000146955
ASB10 ENSG00000146926.6 0.076846 0.062104 ENSG00000146926
NOM1 ENSG00000146909.3 0.141919 0.06996 ENSG00000146909
TMEM209 ENSG00000146842.12 0.258553 0.092461 ENSG00000146842
ZNF92 ENSG00000146757.9 0.024265 0.035167 ENSG00000146757
PSPH ENSG00000146733.9 0.044271 0.040195 ENSG00000146733
GBAS ENSG00000146729.5 0.026455 0.03975 ENSG00000146729
IGFBP1 ENSG00000146678.5 0.013177 0.036912 ENSG00000146678
PURB ENSG00000146676.5 0.071916 0.056053 ENSG00000146676
SDK1 ENSG00000146555.14 0.023746 0.034994 ENSG00000146555
TMEM181 ENSG00000146433.8 0.044964 0.046359 ENSG00000146433
SLC2A12 ENSG00000146411.5 0.093172 0.064591 ENSG00000146411
RNF217 ENSG00000146373.11 0.176455 0.079276 ENSG00000146373
TBC1D32 ENSG00000146350.9 0.052597 0.047544 ENSG00000146350
RARS2 ENSG00000146282.13 0.09775 0.058965 ENSG00000146282
FGD2 ENSG00000146192.10 0.230411 0.081392 ENSG00000146192
MLIP ENSG00000146147.10 0.323235 0.079859 ENSG00000146147
TNFRSF21 ENSG00000146072.6 0.015374 0.039513 ENSG00000146072
PSD2 ENSG00000146005.3 0.050158 0.048516 ENSG00000146005
CPLX2 ENSG00000145920.10 0.086776 0.07419 ENSG00000145920
SPINK7 ENSG00000145879.6 0.21069 0.066997 ENSG00000145879
RNF145 ENSG00000145860.7 0.06737 0.055554 ENSG00000145860
SLC25A48 ENSG00000145832.8 0.066205 0.06039 ENSG00000145832
CXCL14 ENSG00000145824.8 0.076005 0.056124 ENSG00000145824
ARHGAP26 ENSG00000145819.11 0.051009 0.064528 ENSG00000145819
FBXL17 ENSG00000145743.11 0.031338 0.044191 ENSG00000145743
RASA1 ENSG00000145715.10 0.020751 0.033387 ENSG00000145715
CDH18 ENSG00000145526.7 0.026204 0.03988 ENSG00000145526
NDUFS6 ENSG00000145494.7 0.017521 0.05055 ENSG00000145494
RNF175 ENSG00000145428.10 0.014077 0.037981 ENSG00000145428
TIFA ENSG00000145365.9 0.028671 0.045017 ENSG00000145365
DDIT4L ENSG00000145358.2 0.147629 0.063392 ENSG00000145358
CISD2 ENSG00000145354.5 0.204604 0.069145 ENSG00000145354
SNCA ENSG00000145335.11 0.051949 0.05222 ENSG00000145335
TRMT10A ENSG00000145331.9 0.027853 0.043051 ENSG00000145331
OCIAD2 ENSG00000145247.7 0.056058 0.045113 ENSG00000145247
ATP10D ENSG00000145246.9 0.150924 0.071924 ENSG00000145246
LYAR ENSG00000145220.9 0.010435 0.034672 ENSG00000145220
SLC26A1 ENSG00000145217.9 0.14095 0.070967 ENSG00000145217
SLIT2 ENSG00000145147.15 0.05578 0.059657 ENSG00000145147
MUC4 ENSG00000145113.17 0.148743 0.085746 ENSG00000145113
TM4SF19 ENSG00000145107.10 0.037749 0.07105 ENSG00000145107
TMEM44 ENSG00000145014.13 0.172452 0.086933 ENSG00000145014
SRPRB ENSG00000144867.7 0.017535 0.04116 ENSG00000144867
BOC ENSG00000144857.10 0.088653 0.063376 ENSG00000144857
RABL3 ENSG00000144840.4 0.070773 0.053681 ENSG00000144840
MYH15 ENSG00000144821.5 0.27582 0.085719 ENSG00000144821
NFKBIZ ENSG00000144802.7 0.018731 0.035446 ENSG00000144802
LRIG1 ENSG00000144749.9 0.039271 0.053984 ENSG00000144749
UBA3 ENSG00000144744.12 0.216819 0.077125 ENSG00000144744
IL17RD ENSG00000144730.12 0.02208 0.040751 ENSG00000144730
IQSEC1 ENSG00000144711.9 0.120977 0.063765 ENSG00000144711
STAC ENSG00000144681.6 0.103543 0.065414 ENSG00000144681
GOLGA4 ENSG00000144674.12 0.137794 0.069649 ENSG00000144674
FAM198A ENSG00000144649.4 0.169258 0.06919 ENSG00000144649
TAMM41 ENSG00000144559.6 0.031127 0.06065 ENSG00000144559
DIS3L2 ENSG00000144535.15 0.03356 0.059907 ENSG00000144535
