AssociatedGeneName EnsemblGeneID h2.WholeBlood se.WholeBlood ensid
TNN ENSG00000120332.11 0.017039 0.029101 ENSG00000120332
RSPO1 ENSG00000169218.9 0.017037 0.026798 ENSG00000169218
LGALS1 ENSG00000100097.7 0.01703 0.035688 ENSG00000100097
GAS6 ENSG00000183087.9 0.017015 0.037244 ENSG00000183087
DCK ENSG00000156136.5 0.017014 0.032286 ENSG00000156136
DMBT1 ENSG00000187908.11 0.016999 0.038159 ENSG00000187908
ZDHHC4 ENSG00000136247.10 0.016999 0.028537 ENSG00000136247
FXYD7 ENSG00000221946.3 0.016994 0.051997 ENSG00000221946
PPP1R32 ENSG00000162148.6 0.016991 0.027073 ENSG00000162148
LTA4H ENSG00000111144.5 0.016991 0.03292 ENSG00000111144
IVNS1ABP ENSG00000116679.11 0.016982 0.030172 ENSG00000116679
EXTL2 ENSG00000162694.9 0.016981 0.033155 ENSG00000162694
LYZ ENSG00000090382.2 0.01698 0.02532 ENSG00000090382
ANKRD13A ENSG00000076513.12 0.01698 0.027277 ENSG00000076513
CNGA3 ENSG00000144191.7 0.016974 0.034342 ENSG00000144191
PP13439 ENSG00000183657.2 0.016969 0.026665 ENSG00000183657
KIAA1598 ENSG00000187164.13 0.016963 0.034043 ENSG00000187164
PARN ENSG00000140694.12 0.016958 0.025162 ENSG00000140694
ARHGEF40 ENSG00000165801.5 0.016933 0.041255 ENSG00000165801
AC092171.1 ENSG00000234432.2 0.016931 0.038389 ENSG00000234432
LYSMD2 ENSG00000140280.9 0.016922 0.027227 ENSG00000140280
UBQLNL ENSG00000175518.6 0.016919 0.027821 ENSG00000175518
CCM2 ENSG00000136280.11 0.016911 0.036872 ENSG00000136280
TMEM221 ENSG00000188051.6 0.01691 0.032974 ENSG00000188051
PDE5A ENSG00000138735.11 0.016908 0.034225 ENSG00000138735
BMP5 ENSG00000112175.6 0.016905 0.032459 ENSG00000112175
ZMYM1 ENSG00000197056.5 0.016899 0.037555 ENSG00000197056
ARID4B ENSG00000054267.16 0.016898 0.042929 ENSG00000054267
DHX9 ENSG00000135829.12 0.016896 0.028086 ENSG00000135829
HAND1 ENSG00000113196.2 0.016891 0.038372 ENSG00000113196
IDH3A ENSG00000166411.9 0.016887 0.026766 ENSG00000166411
FOXO3 ENSG00000118689.10 0.016882 0.036743 ENSG00000118689
SCD ENSG00000099194.5 0.016873 0.026388 ENSG00000099194
TTLL6 ENSG00000170703.11 0.016867 0.034239 ENSG00000170703
TSPAN3 ENSG00000140391.10 0.016864 0.025954 ENSG00000140391
CTD-3105H18.18 ENSG00000269755.1 0.016861 0.026756 ENSG00000269755
GPR113 ENSG00000173567.10 0.016861 0.042537 ENSG00000173567
DHRS3 ENSG00000162496.4 0.016861 0.030588 ENSG00000162496
EMP3 ENSG00000142227.6 0.016847 0.032472 ENSG00000142227
PTER ENSG00000165983.10 0.016846 0.030753 ENSG00000165983
TMEM205 ENSG00000105518.9 0.016845 0.036486 ENSG00000105518
SERPINB5 ENSG00000206075.9 0.016834 0.034886 ENSG00000206075
ATXN7 ENSG00000163635.13 0.016833 0.030816 ENSG00000163635
DTWD1 ENSG00000104047.10 0.01682 0.027469 ENSG00000104047
ALS2 ENSG00000003393.10 0.016809 0.02548 ENSG00000003393
SLC36A1 ENSG00000123643.7 0.0168 0.034065 ENSG00000123643
SNAP23 ENSG00000092531.5 0.016799 0.025733 ENSG00000092531
ZNF582 ENSG00000018869.12 0.016785 0.054675 ENSG00000018869
ECT2 ENSG00000114346.9 0.01678 0.028525 ENSG00000114346
PIGB ENSG00000069943.5 0.016776 0.041447 ENSG00000069943
AL807752.1 ENSG00000268996.1 0.016765 0.034158 ENSG00000268996
ANO6 ENSG00000177119.11 0.016757 0.028856 ENSG00000177119
SPRED1 ENSG00000166068.8 0.016755 0.032614 ENSG00000166068
EXOC3 ENSG00000180104.11 0.016741 0.031747 ENSG00000180104
ATP2B3 ENSG00000067842.13 0.01674 0.029687 ENSG00000067842
GPR115 ENSG00000153294.7 0.016737 0.03547 ENSG00000153294
SAMM50 ENSG00000100347.10 0.016737 0.048551 ENSG00000100347
ZNF26 ENSG00000198393.3 0.016731 0.026173 ENSG00000198393
MTA3 ENSG00000057935.9 0.016729 0.035788 ENSG00000057935
TMIGD2 ENSG00000167664.4 0.01672 0.037986 ENSG00000167664
GNRH2 ENSG00000125787.7 0.016718 0.035762 ENSG00000125787
CDH17 ENSG00000079112.5 0.016717 0.030876 ENSG00000079112
RP11-89K11.1 ENSG00000259658.3 0.016706 0.033326 ENSG00000259658
BCAS3 ENSG00000141376.16 0.016699 0.029731 ENSG00000141376
CDO1 ENSG00000129596.4 0.016695 0.0398 ENSG00000129596
TMEM8B ENSG00000137103.12 0.016693 0.035259 ENSG00000137103
PKD2L1 ENSG00000107593.15 0.016692 0.033232 ENSG00000107593
FAM27E3 ENSG00000232833.4 0.016691 0.023735 ENSG00000232833
FAM150B ENSG00000189292.11 0.016691 0.025119 ENSG00000189292
FAM124A ENSG00000150510.11 0.016689 0.033255 ENSG00000150510
KIAA1429 ENSG00000164944.7 0.016688 0.026278 ENSG00000164944
SIRT3 ENSG00000142082.10 0.016688 0.035279 ENSG00000142082
C9orf173 ENSG00000197768.6 0.016687 0.034211 ENSG00000197768
C6orf163 ENSG00000203872.5 0.016684 0.034038 ENSG00000203872
KCNJ14 ENSG00000182324.5 0.016682 0.03674 ENSG00000182324
PHLDB2 ENSG00000144824.15 0.01668 0.030744 ENSG00000144824
NAA40 ENSG00000110583.8 0.016639 0.03084 ENSG00000110583
EIF2AK1 ENSG00000086232.8 0.016626 0.031075 ENSG00000086232
RAB10 ENSG00000084733.6 0.016626 0.030448 ENSG00000084733
AVPR1B ENSG00000198049.5 0.016612 0.035716 ENSG00000198049
ATP5L ENSG00000167283.3 0.016601 0.034517 ENSG00000167283
PRICKLE1 ENSG00000139174.6 0.016598 0.030458 ENSG00000139174
EIF4H ENSG00000106682.10 0.016585 0.036407 ENSG00000106682
MYH3 ENSG00000109063.9 0.016582 0.028838 ENSG00000109063
PMPCA ENSG00000165688.7 0.01658 0.029545 ENSG00000165688
WDPCP ENSG00000143951.11 0.016574 0.036267 ENSG00000143951
TLR4 ENSG00000136869.13 0.016574 0.026467 ENSG00000136869
MUC2 ENSG00000198788.7 0.016568 0.038138 ENSG00000198788
CASP14 ENSG00000105141.4 0.016567 0.039519 ENSG00000105141
BIN2 ENSG00000110934.6 0.016558 0.030835 ENSG00000110934
PBRM1 ENSG00000163939.14 0.016552 0.022659 ENSG00000163939
MMP1 ENSG00000196611.4 0.016551 0.03425 ENSG00000196611
GJD2 ENSG00000159248.4 0.016548 0.044097 ENSG00000159248
CDK18 ENSG00000117266.11 0.016548 0.036132 ENSG00000117266
SRCIN1 ENSG00000017373.11 0.016546 0.03135 ENSG00000017373
FAM71C ENSG00000180219.1 0.016538 0.035779 ENSG00000180219
GPR150 ENSG00000178015.4 0.016536 0.030227 ENSG00000178015
AC090616.2 ENSG00000214708.4 0.016535 0.02714 ENSG00000214708
TMEM161A ENSG00000064545.10 0.016534 0.026865 ENSG00000064545
TIMM23 ENSG00000138297.9 0.016528 0.034386 ENSG00000138297
PPP1R16B ENSG00000101445.5 0.016525 0.036911 ENSG00000101445
UIMC1 ENSG00000087206.12 0.016521 0.032494 ENSG00000087206
RBFOX1 ENSG00000078328.15 0.01652 0.035704 ENSG00000078328
NPEPPS ENSG00000141279.10 0.016517 0.027765 ENSG00000141279
AUNIP ENSG00000127423.6 0.016508 0.030627 ENSG00000127423
TRIM6 ENSG00000121236.15 0.016507 0.044763 ENSG00000121236
ZNHIT3 ENSG00000108278.7 0.016495 0.044067 ENSG00000108278
NEURL1B ENSG00000214357.4 0.016488 0.044052 ENSG00000214357
KLHL13 ENSG00000003096.9 0.01648 0.038889 ENSG00000003096
TRMT5 ENSG00000126814.6 0.016479 0.027559 ENSG00000126814
POPDC3 ENSG00000132429.5 0.016477 0.031239 ENSG00000132429
HAP1 ENSG00000173805.11 0.016473 0.029521 ENSG00000173805
MORC2 ENSG00000133422.7 0.016472 0.028098 ENSG00000133422
TJAP1 ENSG00000137221.10 0.01647 0.031186 ENSG00000137221
TTLL3 ENSG00000214021.11 0.016466 0.043918 ENSG00000214021
LMX1B ENSG00000136944.13 0.016464 0.034324 ENSG00000136944
NAPA ENSG00000105402.3 0.01644 0.027045 ENSG00000105402
CA6 ENSG00000131686.9 0.016436 0.031885 ENSG00000131686
CPQ ENSG00000104324.11 0.016433 0.042798 ENSG00000104324
SENP8 ENSG00000166192.10 0.016417 0.026742 ENSG00000166192
CYB5R4 ENSG00000065615.8 0.016403 0.032668 ENSG00000065615
USP25 ENSG00000155313.11 0.016401 0.041753 ENSG00000155313
LTF ENSG00000012223.8 0.016393 0.023595 ENSG00000012223
BBC3 ENSG00000105327.11 0.016388 0.038437 ENSG00000105327
FNTB ENSG00000257365.2 0.016378 0.023469 ENSG00000257365
ATP1A3 ENSG00000105409.11 0.016373 0.03554 ENSG00000105409
FAM168B ENSG00000152102.13 0.016364 0.030847 ENSG00000152102
TAB2 ENSG00000055208.13 0.01636 0.03494 ENSG00000055208
NAA20 ENSG00000173418.7 0.016358 0.035102 ENSG00000173418
TSPAN9 ENSG00000011105.7 0.016356 0.025566 ENSG00000011105
EWSR1 ENSG00000182944.13 0.016351 0.03406 ENSG00000182944
DCC ENSG00000187323.7 0.016343 0.0338 ENSG00000187323
ZP2 ENSG00000103310.6 0.016342 0.030539 ENSG00000103310
GGNBP2 ENSG00000005955.8 0.016339 0.039377 ENSG00000005955
SALL3 ENSG00000256463.4 0.016338 0.035547 ENSG00000256463
CACNA2D4 ENSG00000151062.10 0.016332 0.035238 ENSG00000151062
INSM2 ENSG00000168348.3 0.016329 0.033216 ENSG00000168348
PIK3R3 ENSG00000117461.10 0.01632 0.027361 ENSG00000117461
CCND1 ENSG00000110092.3 0.016311 0.030243 ENSG00000110092
RP11-723O4.6 ENSG00000187695.6 0.016309 0.033309 ENSG00000187695
PSMD6 ENSG00000163636.6 0.016292 0.038146 ENSG00000163636
INPP5K ENSG00000132376.15 0.016289 0.023463 ENSG00000132376
SHD ENSG00000105251.6 0.016288 0.044188 ENSG00000105251
CAP2 ENSG00000112186.7 0.016285 0.033722 ENSG00000112186
YWHAB ENSG00000166913.8 0.016275 0.033545 ENSG00000166913
ZEB1 ENSG00000148516.17 0.016274 0.028229 ENSG00000148516
KRTAP1-3 ENSG00000221880.2 0.016257 0.03375 ENSG00000221880
ILK ENSG00000166333.9 0.016253 0.031839 ENSG00000166333
MATR3 ENSG00000015479.13 0.016251 0.025792 ENSG00000015479
PPME1 ENSG00000214517.4 0.016247 0.024291 ENSG00000214517
ANKRD12 ENSG00000101745.10 0.016245 0.0366 ENSG00000101745
PPP1R11 ENSG00000204619.3 0.016244 0.033051 ENSG00000204619
ORC4 ENSG00000115947.8 0.016238 0.02799 ENSG00000115947
GMEB1 ENSG00000162419.8 0.016227 0.037593 ENSG00000162419
ARF4 ENSG00000168374.6 0.016219 0.025731 ENSG00000168374
ESR1 ENSG00000091831.16 0.016219 0.036699 ENSG00000091831
RPA1 ENSG00000132383.7 0.016212 0.026835 ENSG00000132383
SRPK1 ENSG00000096063.10 0.016211 0.035217 ENSG00000096063
P4HTM ENSG00000178467.12 0.016207 0.024869 ENSG00000178467
CLNK ENSG00000109684.10 0.016196 0.034258 ENSG00000109684
CKM ENSG00000104879.4 0.016196 0.025073 ENSG00000104879
SALL2 ENSG00000165821.7 0.016187 0.052026 ENSG00000165821
BMF ENSG00000104081.9 0.016185 0.024006 ENSG00000104081
C10orf88 ENSG00000119965.8 0.016173 0.045834 ENSG00000119965
S100A16 ENSG00000188643.6 0.016169 0.029043 ENSG00000188643
SLC5A6 ENSG00000138074.10 0.016169 0.039291 ENSG00000138074
NBN ENSG00000104320.9 0.016169 0.031513 ENSG00000104320
MLXIP ENSG00000175727.8 0.016166 0.034293 ENSG00000175727
USP50 ENSG00000170236.10 0.016163 0.031604 ENSG00000170236
CTSD ENSG00000117984.8 0.016147 0.029479 ENSG00000117984
ATXN1L ENSG00000224470.2 0.01614 0.023753 ENSG00000224470
TBL3 ENSG00000183751.10 0.01614 0.026917 ENSG00000183751
TPRG1L ENSG00000158109.10 0.016139 0.027485 ENSG00000158109
THAP6 ENSG00000174796.8 0.01613 0.030189 ENSG00000174796
OLFML1 ENSG00000183801.3 0.016125 0.027201 ENSG00000183801
TEX12 ENSG00000150783.5 0.016124 0.043273 ENSG00000150783
CARD18 ENSG00000255501.1 0.016115 0.031356 ENSG00000255501
ADAM9 ENSG00000168615.7 0.016105 0.036251 ENSG00000168615
VAX2 ENSG00000116035.2 0.016105 0.036629 ENSG00000116035
OPALIN ENSG00000197430.6 0.016097 0.035182 ENSG00000197430
KATNAL1 ENSG00000102781.9 0.016096 0.050465 ENSG00000102781
CAMTA1 ENSG00000171735.14 0.016092 0.036011 ENSG00000171735
SPOCK2 ENSG00000107742.8 0.016091 0.033687 ENSG00000107742
DGAT1 ENSG00000185000.5 0.01609 0.025329 ENSG00000185000
PGM2 ENSG00000169299.9 0.01609 0.035848 ENSG00000169299
MAFK ENSG00000198517.5 0.016089 0.030686 ENSG00000198517
PPP2R5D ENSG00000112640.10 0.016089 0.031928 ENSG00000112640
TDRD10 ENSG00000163239.8 0.016084 0.033562 ENSG00000163239
MSRA ENSG00000175806.10 0.016083 0.027703 ENSG00000175806
USP4 ENSG00000114316.8 0.016079 0.022984 ENSG00000114316
ZNF80 ENSG00000174255.5 0.016071 0.032863 ENSG00000174255
ATP5H ENSG00000167863.7 0.016058 0.026193 ENSG00000167863
TRMU ENSG00000100416.8 0.016054 0.032398 ENSG00000100416
NAGS ENSG00000161653.6 0.016048 0.027378 ENSG00000161653
RAET1E ENSG00000164520.7 0.016034 0.035707 ENSG00000164520
STX7 ENSG00000079950.9 0.016027 0.028355 ENSG00000079950
C12orf42 ENSG00000179088.10 0.016025 0.033707 ENSG00000179088
EYA3 ENSG00000158161.11 0.016018 0.027376 ENSG00000158161
SREK1 ENSG00000153914.11 0.016008 0.041996 ENSG00000153914
TXNDC17 ENSG00000129235.6 0.015999 0.033486 ENSG00000129235
SLC1A4 ENSG00000115902.6 0.015998 0.025691 ENSG00000115902
KIAA1456 ENSG00000250305.4 0.015996 0.036023 ENSG00000250305
APOA1BP ENSG00000163382.7 0.015984 0.031714 ENSG00000163382
ZKSCAN8 ENSG00000198315.6 0.015978 0.034461 ENSG00000198315
SUSD1 ENSG00000106868.12 0.015974 0.034848 ENSG00000106868
PODXL ENSG00000128567.12 0.015972 0.028664 ENSG00000128567
TRAF4 ENSG00000076604.10 0.015958 0.042914 ENSG00000076604
TTC39C ENSG00000168234.8 0.015954 0.031102 ENSG00000168234
SERPINF1 ENSG00000132386.6 0.015953 0.026346 ENSG00000132386
SRRM4 ENSG00000139767.4 0.015951 0.027948 ENSG00000139767
CLDN17 ENSG00000156282.3 0.01595 0.036125 ENSG00000156282
C8A ENSG00000157131.10 0.015946 0.029834 ENSG00000157131
ZNF471 ENSG00000196263.3 0.015944 0.044588 ENSG00000196263
DMRTB1 ENSG00000143006.7 0.015934 0.039479 ENSG00000143006
IKBKAP ENSG00000070061.10 0.015931 0.027594 ENSG00000070061
AQP8 ENSG00000103375.6 0.015928 0.041999 ENSG00000103375
TYW5 ENSG00000162971.6 0.01592 0.040354 ENSG00000162971
LONRF1 ENSG00000154359.8 0.015914 0.028875 ENSG00000154359
PER3 ENSG00000049246.10 0.01591 0.028346 ENSG00000049246
FGA ENSG00000171560.10 0.015909 0.027244 ENSG00000171560
RPUSD4 ENSG00000165526.4 0.015905 0.049992 ENSG00000165526
TRABD2A ENSG00000186854.6 0.015884 0.026482 ENSG00000186854
SPACA7 ENSG00000153498.7 0.015881 0.035617 ENSG00000153498
MLTK ENSG00000091436.12 0.01587 0.038823 ENSG00000091436
HJURP ENSG00000123485.7 0.015869 0.032345 ENSG00000123485
OMA1 ENSG00000162600.7 0.015865 0.034812 ENSG00000162600
KLC4 ENSG00000137171.10 0.015865 0.035401 ENSG00000137171
LTBP2 ENSG00000119681.7 0.01586 0.032244 ENSG00000119681
SHE ENSG00000169291.5 0.015855 0.036418 ENSG00000169291
PRAME ENSG00000185686.13 0.015853 0.032934 ENSG00000185686
MORF4L1 ENSG00000185787.10 0.015848 0.032401 ENSG00000185787
ACTL6B ENSG00000077080.5 0.015833 0.03061 ENSG00000077080
MIER2 ENSG00000105556.5 0.015829 0.034511 ENSG00000105556
ZNF334 ENSG00000198185.7 0.015815 0.037212 ENSG00000198185
TOB2 ENSG00000183864.4 0.015813 0.026504 ENSG00000183864
AP3M2 ENSG00000070718.7 0.015813 0.030079 ENSG00000070718
RSPH10B ENSG00000155026.12 0.015809 0.032241 ENSG00000155026
SEC61B ENSG00000106803.5 0.015806 0.030377 ENSG00000106803
PAWR ENSG00000177425.6 0.015804 0.034405 ENSG00000177425
MEF2A ENSG00000068305.13 0.015799 0.033496 ENSG00000068305
ASCL1 ENSG00000139352.3 0.01579 0.031404 ENSG00000139352
CHIC2 ENSG00000109220.6 0.015777 0.037263 ENSG00000109220
C20orf85 ENSG00000124237.5 0.015776 0.038483 ENSG00000124237
UTP15 ENSG00000164338.5 0.015772 0.02988 ENSG00000164338
RNASEK ENSG00000219200.5 0.015764 0.035112 ENSG00000219200
FBXW5 ENSG00000159069.9 0.01575 0.041373 ENSG00000159069
TBC1D23 ENSG00000036054.8 0.015745 0.029058 ENSG00000036054
IL22RA1 ENSG00000142677.3 0.015744 0.032303 ENSG00000142677
LGALS9C ENSG00000171916.12 0.015741 0.026236 ENSG00000171916
TLCD1 ENSG00000160606.6 0.015734 0.030955 ENSG00000160606
GINS4 ENSG00000147536.7 0.015724 0.035463 ENSG00000147536
RBBP4 ENSG00000162521.14 0.015719 0.028911 ENSG00000162521
S100A5 ENSG00000196420.3 0.015714 0.029205 ENSG00000196420
CCL18 ENSG00000006074.4 0.015708 0.034179 ENSG00000006074
FAM220A ENSG00000178397.8 0.015702 0.032881 ENSG00000178397
ZNF507 ENSG00000168813.11 0.015684 0.03644 ENSG00000168813
TMEM88B ENSG00000205116.3 0.015681 0.031458 ENSG00000205116
MTOR ENSG00000198793.8 0.01568 0.036841 ENSG00000198793
IRGQ ENSG00000167378.4 0.015671 0.032376 ENSG00000167378
TMPRSS11E ENSG00000087128.5 0.015668 0.027396 ENSG00000087128
HFM1 ENSG00000162669.11 0.015644 0.037319 ENSG00000162669
PMP22 ENSG00000109099.9 0.015637 0.030975 ENSG00000109099
WBSCR22 ENSG00000071462.7 0.015628 0.027838 ENSG00000071462
ANGPTL7 ENSG00000171819.4 0.015624 0.025883 ENSG00000171819
LRRK2 ENSG00000188906.9 0.015612 0.026784 ENSG00000188906
SETD3 ENSG00000183576.8 0.015594 0.032816 ENSG00000183576
ADPRHL2 ENSG00000116863.10 0.015591 0.03466 ENSG00000116863
CASD1 ENSG00000127995.12 0.015587 0.034658 ENSG00000127995
SERINC2 ENSG00000168528.7 0.015577 0.023393 ENSG00000168528
ZSCAN29 ENSG00000140265.8 0.015574 0.028226 ENSG00000140265
ZNF408 ENSG00000175213.2 0.015569 0.021619 ENSG00000175213
CHD8 ENSG00000100888.8 0.015569 0.037272 ENSG00000100888
PTRH2 ENSG00000141378.13 0.015565 0.020103 ENSG00000141378
RAB28 ENSG00000157869.10 0.015561 0.038042 ENSG00000157869
C7orf73 ENSG00000243317.3 0.015553 0.028225 ENSG00000243317
FZD9 ENSG00000188763.3 0.015545 0.033278 ENSG00000188763
CAMK2N1 ENSG00000162545.5 0.015545 0.035475 ENSG00000162545
COL27A1 ENSG00000196739.10 0.015518 0.025865 ENSG00000196739
HYKK ENSG00000188266.9 0.015518 0.027796 ENSG00000188266
FER1L6 ENSG00000214814.2 0.015515 0.034602 ENSG00000214814
EFNA5 ENSG00000184349.8 0.015515 0.032104 ENSG00000184349
GALNT13 ENSG00000144278.10 0.015503 0.034226 ENSG00000144278
TTC27 ENSG00000018699.7 0.015498 0.028655 ENSG00000018699
OGFOD1 ENSG00000087263.12 0.015497 0.038724 ENSG00000087263
ADPRH ENSG00000144843.7 0.015496 0.030996 ENSG00000144843
ANXA10 ENSG00000109511.6 0.015495 0.043471 ENSG00000109511
KCNK10 ENSG00000100433.11 0.015493 0.029774 ENSG00000100433
ACAA2 ENSG00000167315.13 0.015482 0.047231 ENSG00000167315
CEP68 ENSG00000011523.9 0.015476 0.030587 ENSG00000011523
NEUROG2 ENSG00000178403.3 0.015473 0.033348 ENSG00000178403
HSDL2 ENSG00000119471.10 0.015472 0.045327 ENSG00000119471
UFSP2 ENSG00000109775.6 0.015472 0.033114 ENSG00000109775
KRT8 ENSG00000170421.7 0.01547 0.038356 ENSG00000170421
FAM217A ENSG00000145975.9 0.01547 0.035697 ENSG00000145975
EVC2 ENSG00000173040.8 0.015468 0.036407 ENSG00000173040
CRYM ENSG00000103316.6 0.01544 0.033421 ENSG00000103316
AUP1 ENSG00000115307.12 0.015436 0.03155 ENSG00000115307
PFN4 ENSG00000176732.6 0.015431 0.024887 ENSG00000176732
TEX101 ENSG00000131126.14 0.015427 0.033728 ENSG00000131126
RPS15A ENSG00000134419.11 0.015426 0.037423 ENSG00000134419
N4BP3 ENSG00000145911.5 0.015424 0.032037 ENSG00000145911
STK17A ENSG00000164543.5 0.015422 0.028711 ENSG00000164543
MAP2K1 ENSG00000169032.5 0.015418 0.029218 ENSG00000169032
MEF2D ENSG00000116604.12 0.015399 0.024758 ENSG00000116604
GPSM2 ENSG00000121957.7 0.015394 0.034213 ENSG00000121957
ANTXR1 ENSG00000169604.15 0.015389 0.028478 ENSG00000169604
KIAA1279 ENSG00000198954.4 0.015381 0.034729 ENSG00000198954
NEK11 ENSG00000114670.9 0.015375 0.027936 ENSG00000114670
PNMAL1 ENSG00000182013.13 0.015366 0.048589 ENSG00000182013
ALOXE3 ENSG00000179148.5 0.015324 0.025827 ENSG00000179148
CLINT1 ENSG00000113282.9 0.015321 0.036228 ENSG00000113282
FUT9 ENSG00000172461.6 0.01532 0.03295 ENSG00000172461
AC016757.3 ENSG00000186235.6 0.015317 0.026107 ENSG00000186235
GOLGB1 ENSG00000173230.11 0.015312 0.026046 ENSG00000173230
GALNT6 ENSG00000139629.11 0.015302 0.028983 ENSG00000139629
FAM178B ENSG00000168754.9 0.015301 0.023254 ENSG00000168754
IDH1 ENSG00000138413.9 0.015301 0.040218 ENSG00000138413
IDO1 ENSG00000131203.8 0.015293 0.033753 ENSG00000131203
ARHGEF33 ENSG00000214694.6 0.015291 0.031763 ENSG00000214694
FBXO33 ENSG00000165355.7 0.015275 0.028921 ENSG00000165355
RNF151 ENSG00000179580.5 0.015268 0.026282 ENSG00000179580
ASF1B ENSG00000105011.4 0.015266 0.033622 ENSG00000105011
AMDHD1 ENSG00000139344.3 0.015257 0.032541 ENSG00000139344
ZNF850 ENSG00000267041.1 0.015254 0.03114 ENSG00000267041
GPNMB ENSG00000136235.11 0.01525 0.028011 ENSG00000136235
SNAI1 ENSG00000124216.3 0.015245 0.030885 ENSG00000124216
DUSP19 ENSG00000162999.8 0.015242 0.0339 ENSG00000162999
RASA2 ENSG00000155903.7 0.015228 0.030732 ENSG00000155903
DISP1 ENSG00000154309.7 0.015225 0.029799 ENSG00000154309
FAM71E2 ENSG00000180043.7 0.015223 0.045893 ENSG00000180043
SC5D ENSG00000109929.5 0.015222 0.030018 ENSG00000109929
PEX13 ENSG00000162928.7 0.015207 0.025361 ENSG00000162928
CHRNB2 ENSG00000160716.4 0.015207 0.031685 ENSG00000160716
PTPLAD1 ENSG00000074696.8 0.015207 0.031099 ENSG00000074696
RAD9B ENSG00000151164.14 0.015198 0.037375 ENSG00000151164
SMC3 ENSG00000108055.9 0.015195 0.034145 ENSG00000108055
ZNF431 ENSG00000196705.4 0.015177 0.035601 ENSG00000196705
CLTA ENSG00000122705.12 0.015175 0.03032 ENSG00000122705
DIP2A ENSG00000160305.13 0.01517 0.03044 ENSG00000160305
SLC35A4 ENSG00000176087.10 0.015163 0.028003 ENSG00000176087
AGPAT4 ENSG00000026652.9 0.015161 0.036554 ENSG00000026652
CACFD1 ENSG00000160325.10 0.015156 0.033262 ENSG00000160325
CLEC14A ENSG00000176435.6 0.015143 0.030355 ENSG00000176435
LMAN1 ENSG00000074695.5 0.01514 0.044452 ENSG00000074695
NUDT13 ENSG00000166321.9 0.015118 0.022945 ENSG00000166321
RALB ENSG00000144118.9 0.015118 0.034025 ENSG00000144118
STK16 ENSG00000115661.9 0.015116 0.032074 ENSG00000115661
TNFAIP3 ENSG00000118503.10 0.015112 0.033264 ENSG00000118503
GOLT1B ENSG00000111711.5 0.015111 0.030015 ENSG00000111711
CPSF3L ENSG00000127054.14 0.015108 0.031731 ENSG00000127054
BAG4 ENSG00000156735.6 0.015106 0.035354 ENSG00000156735
CKMT1B ENSG00000237289.5 0.015103 0.020778 ENSG00000237289
RBM26 ENSG00000139746.11 0.015101 0.034481 ENSG00000139746
ATOX1 ENSG00000177556.7 0.015099 0.039315 ENSG00000177556
TOR1B ENSG00000136816.11 0.015093 0.026981 ENSG00000136816
MAB21L3 ENSG00000173212.4 0.015087 0.052955 ENSG00000173212
SCNM1 ENSG00000163156.7 0.015087 0.029438 ENSG00000163156
KCNJ11 ENSG00000187486.5 0.015075 0.037459 ENSG00000187486
SLC41A3 ENSG00000114544.11 0.015075 0.027804 ENSG00000114544
INTS10 ENSG00000104613.7 0.015052 0.03302 ENSG00000104613
RBM38 ENSG00000132819.12 0.015042 0.04423 ENSG00000132819
WDR55 ENSG00000120314.14 0.015041 0.030116 ENSG00000120314
ZNF480 ENSG00000198464.9 0.01504 0.030191 ENSG00000198464
EMILIN1 ENSG00000138080.9 0.01504 0.03346 ENSG00000138080
NFIX ENSG00000008441.12 0.015039 0.026323 ENSG00000008441
KEL ENSG00000197993.3 0.015034 0.022351 ENSG00000197993
KIFAP3 ENSG00000075945.8 0.015025 0.027082 ENSG00000075945
C1orf228 ENSG00000198520.6 0.015013 0.035578 ENSG00000198520
RPGRIP1 ENSG00000092200.8 0.015013 0.051972 ENSG00000092200
PRPF39 ENSG00000185246.13 0.014998 0.041878 ENSG00000185246
EPHB3 ENSG00000182580.2 0.014998 0.027187 ENSG00000182580
LCN12 ENSG00000184925.7 0.014992 0.028124 ENSG00000184925
PREPL ENSG00000138078.11 0.014988 0.037915 ENSG00000138078
LZTR1 ENSG00000099949.14 0.014985 0.029258 ENSG00000099949
ETV3 ENSG00000117036.7 0.014982 0.027127 ENSG00000117036
KIAA1875 ENSG00000179698.9 0.014981 0.032125 ENSG00000179698
SUN3 ENSG00000164744.8 0.014975 0.039501 ENSG00000164744
SUZ12 ENSG00000178691.6 0.014973 0.024715 ENSG00000178691
LSP1 ENSG00000130592.9 0.014959 0.048249 ENSG00000130592
USP13 ENSG00000058056.4 0.014959 0.033469 ENSG00000058056
H2AFX ENSG00000188486.3 0.014949 0.02455 ENSG00000188486
ENO3 ENSG00000108515.13 0.014932 0.034484 ENSG00000108515
PKDCC ENSG00000162878.8 0.014931 0.023229 ENSG00000162878
FUT1 ENSG00000174951.6 0.014925 0.028577 ENSG00000174951
LIX1 ENSG00000145721.7 0.014919 0.032945 ENSG00000145721
YY1 ENSG00000100811.6 0.014911 0.029582 ENSG00000100811
FADS3 ENSG00000221968.4 0.014904 0.027507 ENSG00000221968
ZNF793 ENSG00000188227.8 0.014902 0.041827 ENSG00000188227
CCDC104 ENSG00000163001.7 0.014902 0.024115 ENSG00000163001
GABRA3 ENSG00000011677.7 0.014896 0.038926 ENSG00000011677
ACP6 ENSG00000162836.6 0.01489 0.031927 ENSG00000162836
